規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5785351,63121,70635,5778318,2127957,68890,65896,2130470
５人以上,"鉱業,採石業,砂利採取業",1391,16,54,1353,3,0,0,3
５人以上,建設業,329448,1072,2673,327848,16434,820,5,17248
５人以上,製造業,517442,2709,4143,515930,52425,500,1377,51626
５人以上,電気・ガス・熱供給・水道業,29059,36,419,28676,545,0,0,545
５人以上,情報通信業,768461,8013,7133,769261,32582,1058,1603,32117
５人以上,"運輸業,郵便業",382400,3675,4281,381911,78320,3323,1954,79572
５人以上,"卸売業,小売業",1165305,9902,11506,1163900,493014,15353,13383,494785
５人以上,"金融業,保険業",361150,3396,4526,360020,29251,399,390,29260
５人以上,"不動産業,物品賃貸業",177319,1235,1627,176926,32121,347,939,31530
５人以上,"学術研究,専門・技術サービス業",350472,3760,2962,351209,34579,768,1367,34041
５人以上,"宿泊業,飲食サービス業",147289,3527,5712,145272,541307,22811,24180,539770
５人以上,"生活関連サービス業,娯楽業",116562,2537,1532,117487,123862,6144,5462,124624
５人以上,"教育,学習支援業",253607,794,1335,253065,170885,1922,2503,170305
５人以上,"医療,福祉",476785,4771,6868,474942,258267,7025,5329,259709
５人以上,複合サービス事業,20231,221,376,20074,3392,171,194,3371
５人以上,サービス業（他に分類されないもの）,688430,17457,15488,690444,260970,8249,7210,261964
30人以上,調査産業計,4377230,44633,50309,4371070,1113185,26558,29504,1110723
30人以上,"鉱業,採石業,砂利採取業",1391,16,54,1353,3,0,0,3
30人以上,建設業,211662,444,1989,210118,8346,264,5,8604
30人以上,製造業,386379,1938,3035,385230,34632,254,1076,33862
30人以上,電気・ガス・熱供給・水道業,29059,36,419,28676,545,0,0,545
30人以上,情報通信業,673113,6487,4797,674724,22657,731,1122,22345
30人以上,"運輸業,郵便業",325097,3204,3707,324598,61194,3138,1311,63017
30人以上,"卸売業,小売業",807096,5171,8212,804016,219340,3686,3960,219105
30人以上,"金融業,保険業",297786,1779,3251,296314,24874,310,390,24794
30人以上,"不動産業,物品賃貸業",120942,784,1094,120631,15494,347,210,15632
30人以上,"学術研究,専門・技術サービス業",253160,3450,2260,254256,24805,529,1367,24061
30人以上,"宿泊業,飲食サービス業",72500,1066,1557,72177,152783,5592,6810,151397
30人以上,"生活関連サービス業,娯楽業",62324,577,617,61849,71786,2229,3313,71137
30人以上,"教育,学習支援業",216442,662,965,216138,118255,354,1754,116856
30人以上,"医療,福祉",338539,3157,5054,336641,135848,1876,2240,135485
30人以上,複合サービス事業,10156,11,42,10124,439,3,0,443
30人以上,サービス業（他に分類されないもの）,571584,15851,13256,574225,222184,7245,5946,223437
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年２月分,,,,,,,,,
第７表  規模、産業、就業形態別常用労働者数,,,,,,,,,
