規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,342109,415605,242387,328519,398360,233757,308825,19694,13590,17245,8630
５人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×
５人以上,建設業,404687,434849,273364,395401,425590,263959,353129,42272,9286,9259,9405
５人以上,製造業,414895,470038,289494,396443,448241,278650,373323,23120,18452,21797,10844
５人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×
５人以上,情報通信業,430305,467636,333025,408538,445167,313087,378716,29822,21767,22469,19938
５人以上,"運輸業,郵便業",377616,406737,265236,369185,397426,260203,326372,42813,8431,9311,5033
５人以上,"卸売業,小売業",357354,444040,241335,339102,421238,229172,325225,13877,18252,22802,12163
５人以上,"金融業,保険業",521006,685994,342590,477257,619752,323165,448389,28868,43749,66242,19425
５人以上,"不動産業,物品賃貸業",366984,434633,253400,351234,415516,243305,331979,19255,15750,19117,10095
５人以上,"学術研究,専門・技術サービス業",445749,502644,333110,425448,481199,315074,403637,21811,20301,21445,18036
５人以上,"宿泊業,飲食サービス業",135846,174886,104313,135167,173966,103829,127652,7515,679,920,484
５人以上,"生活関連サービス業,娯楽業",218550,268089,175765,216490,265459,174197,205435,11055,2060,2630,1568
５人以上,"教育,学習支援業",317865,376313,266991,312186,368836,262876,304430,7756,5679,7477,4115
５人以上,"医療,福祉",277424,363437,245346,273353,358726,241514,260635,12718,4071,4711,3832
５人以上,複合サービス事業,352914,422895,250870,351177,422023,247871,326256,24921,1737,872,2999
５人以上,サービス業（他に分類されないもの）,270526,312251,216818,262784,303639,210195,247770,15014,7742,8612,6623
30人以上,調査産業計,380323,453193,272474,363046,431618,261557,339582,23464,17277,21575,10917
30人以上,"鉱業,採石業,砂利採取業",×,×,×,×,×,×,×,×,×,×,×
30人以上,建設業,420238,447267,286976,406408,433938,270677,354730,51678,13830,13329,16299
30人以上,製造業,448858,508902,312697,424361,479841,298551,397956,26405,24497,29061,14146
30人以上,電気・ガス・熱供給・水道業,×,×,×,×,×,×,×,×,×,×,×
30人以上,情報通信業,442684,479493,343920,418156,454345,321054,385668,32488,24528,25148,22866
30人以上,"運輸業,郵便業",383077,410964,274741,376039,403454,269538,330423,45616,7038,7510,5203
30人以上,"卸売業,小売業",412140,508564,272655,386639,476930,256025,370744,15895,25501,31634,16630
30人以上,"金融業,保険業",555678,741025,355744,505038,663489,334118,473963,31075,50640,77536,21626
30人以上,"不動産業,物品賃貸業",400808,471783,276651,380816,447905,263458,358888,21928,19992,23878,13193
30人以上,"学術研究,専門・技術サービス業",461075,511533,346606,438683,486993,329086,413792,24891,22392,24540,17520
30人以上,"宿泊業,飲食サービス業",174044,229329,131597,172755,227592,130652,164341,8414,1289,1737,945
30人以上,"生活関連サービス業,娯楽業",231714,290437,187864,230357,289151,186455,215923,14434,1357,1286,1409
30人以上,"教育,学習支援業",349883,411428,292257,343339,403077,287405,334965,8374,6544,8351,4852
30人以上,"医療,福祉",313273,386303,279989,309928,381986,277087,293705,16223,3345,4317,2902
30人以上,複合サービス事業,362104,420928,225304,361895,420630,225302,330541,31354,209,298,2
30人以上,サービス業（他に分類されないもの）,264774,306492,215748,257278,298466,208873,241352,15926,7496,8026,6875
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成３０年９月分,,,,,,,,,,,,
第１表  規模、産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
