町丁目別人口・世帯数（令和３年７月１日現在）,,,,
地区名称,男,女,合計,世帯
関戸１丁目,436,534,970,505
関戸２丁目,"1,304","1,397","2,701","1,498"
関戸３丁目,651,706,"1,357",678
関戸４丁目,"1,030","1,143","2,173","1,256"
関戸５丁目,712,764,"1,476",763
関戸６丁目,452,439,891,418
,"4,585","4,983","9,568","5,118"
,,,,
連光寺１丁目,"1,886","1,893","3,779","1,637"
連光寺２丁目,"1,207","1,194","2,401","1,027"
連光寺３丁目,899,874,"1,773",837
連光寺４丁目,277,264,541,263
連光寺５丁目,203,188,391,205
連光寺６丁目,420,349,769,389
,"4,892","4,762","9,654","4,358"
,,,,
貝取,618,561,"1,179",627
,618,561,"1,179",627
,,,,
乞田,"1,321","1,233","2,554","1,311"
,"1,321","1,233","2,554","1,311"
,,,,
和田,"4,810","4,523","9,333","4,311"
,"4,810","4,523","9,333","4,311"
,,,,
百草,467,447,914,441
,467,447,914,441
,,,,
落川,655,642,"1,297",586
,655,642,"1,297",586
,,,,
東寺方,893,845,"1,738",838
東寺方１丁目,554,653,"1,207",607
,"1,447","1,498","2,945","1,445"
,,,,
一ノ宮１丁目,"1,198",979,"2,177","1,424"
一ノ宮２丁目,758,750,"1,508",921
一ノ宮３丁目,434,447,881,511
一ノ宮４丁目,982,"1,002","1,984","1,043"
,"3,372","3,178","6,550","3,899"
,,,,
桜ヶ丘１丁目,935,"1,042","1,977",925
桜ヶ丘２丁目,637,741,"1,378",628
桜ヶ丘３丁目,605,653,"1,258",545
桜ヶ丘４丁目,750,814,"1,564",825
,"2,927","3,250","6,177","2,923"
,,,,
和田（百草団地）,611,662,"1,273",870
,611,662,"1,273",870
,,,,
聖ヶ丘１丁目,895,"1,024","1,919",891
聖ヶ丘２丁目,820,965,"1,785",848
聖ヶ丘３丁目,"1,033","1,080","2,113",940
聖ヶ丘４丁目,352,380,732,298
聖ヶ丘５丁目,57,48,105,34
,"3,157","3,497","6,654","3,011"
,,,,
馬引沢１丁目,928,901,"1,829",968
馬引沢２丁目,"1,246","1,143","2,389","1,294"
,"2,174","2,044","4,218","2,262"
,,,,
山王下１丁目,306,335,641,509
,306,335,641,509
,,,,
中沢１丁目,627,549,"1,176",681
中沢２丁目,900,970,"1,870",848
,"1,527","1,519","3,046","1,529"
,,,,
唐木田１丁目,"1,119","1,196","2,315","1,171"
唐木田２丁目,0,0,0,0
唐木田３丁目,0,0,0,0
,"1,119","1,196","2,315","1,171"
,,,,
諏訪１丁目,"2,061","2,078","4,139","2,034"
諏訪２丁目,"1,768","1,946","3,714","1,636"
諏訪３丁目,515,523,"1,038",504
諏訪４丁目,706,901,"1,607",877
諏訪５丁目,226,306,532,331
諏訪６丁目,0,0,0,0
,"5,276","5,754","11,030","5,382"
,,,,
永山１丁目,956,"1,004","1,960","1,147"
永山２丁目,"1,588","1,584","3,172","1,584"
永山３丁目,"1,858","2,104","3,962","2,033"
永山４丁目,"1,367","1,532","2,899","1,849"
永山５丁目,933,"1,080","2,013",883
永山６丁目,627,621,"1,248",627
永山７丁目,0,0,0,0
,"7,329","7,925","15,254","8,123"
,,,,
貝取１丁目,"1,031",934,"1,965",979
貝取２丁目,"1,571","1,743","3,314","1,505"
貝取３丁目,405,548,953,449
貝取４丁目,515,556,"1,071",537
貝取５丁目,237,293,530,312
,"3,759","4,074","7,833","3,782"
,,,,
豊ヶ丘１丁目,"1,627","1,544","3,171","1,637"
豊ヶ丘２丁目,"1,421","1,471","2,892","1,346"
豊ヶ丘３丁目,739,860,"1,599",711
豊ヶ丘４丁目,329,371,700,401
豊ヶ丘５丁目,594,692,"1,286",656
豊ヶ丘６丁目,416,499,915,499
,"5,126","5,437","10,563","5,250"
,,,,
落合１丁目,"1,459","1,560","3,019","1,529"
落合２丁目,"1,146","1,112","2,258",905
落合３丁目,"1,442","1,551","2,993","1,497"
落合４丁目,957,"1,126","2,083","1,114"
落合５丁目,"1,054","1,109","2,163",934
落合６丁目,880,832,"1,712",792
,"6,938","7,290","14,228","6,771"
,,,,
鶴牧１丁目,"1,307","1,353","2,660","1,262"
鶴牧２丁目,877,799,"1,676",848
鶴牧３丁目,"2,089","2,229","4,318","1,586"
鶴牧４丁目,358,398,756,338
鶴牧５丁目,916,"1,031","1,947",855
鶴牧６丁目,860,903,"1,763",803
,"6,407","6,713","13,120","5,692"
,,,,
南野１丁目,1,0,1,1
南野２丁目,468,446,914,470
南野３丁目,454,463,917,392
,923,909,"1,832",863
,,,,
東寺方３丁目,129,197,326,186
,129,197,326,186
,,,,
和田３丁目,404,481,885,522
,404,481,885,522
,,,,
愛宕１丁目,278,316,594,339
愛宕２丁目,429,444,873,489
愛宕３丁目,298,431,729,463
愛宕４丁目,"1,247","1,385","2,632","1,384"
,"2,252","2,576","4,828","2,675"
,,,,
,"72,531","75,686","148,217","73,617"
