都道府県（市区町村）ｺｰﾄﾞ,全国地方公共団体コード,法人番号,ID,地方公共団体名,イベント名,言語コード,イベント通称,サブタイトル,イベント名_カナ,イベント名_英語,コンテンツURL,状態,キーワード,タグ,対象となる産業,開催パターン,開始日,終了日,開始時間,終了時間,開始日時特記事項,所要時間,掲載開始日,掲載終了日,概要,説明,サブイベント,イベント種類,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,共催団体,関連組織,対象者,対象者備考,場所名称,集合（受付）場所,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,アクセス方法,駐車場情報,駐車場料金,駐輪場情報,Web開催,Web開催URL,ツール・環境,定員,定員備考,料金種別,決済種別,外国語対応,外国語対応備考,開催条件,参加申込終了日,参加申込終了時間,参加申込方法,申込開始日,申込開始時刻,申込URL,URL,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,画像,画像_ライセンス,備考
13209,132098,6.00002E+12,2203030101,東京都町田市,【4/16】普通救命講習会,,,,フツウキュウメイコウシュウカイ,,,,,,,,2022/4/16,2022/4/16,13:00,16:00,受付開始　13時,,,,,心肺蘇生法、AEDの使用方法、窒息の手当て、止血の方法等※救命技能認定証を発行します。,,,1500,,保健所保健総務課,042-724-4241,,保健所保健総務課,,,,,健康福祉会館,,,,町田市原町田5-8-21,,町田市原町田5-8-21,,,,,,https://www.city.machida.tokyo.jp/iryo/iryo/kenkoufukushi/kennkouhukusikaikan.html,,,,,,,40,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303A&event_id_sub=A,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303A&event_id_sub=A,,,,,,,,
13209,132098,6.00002E+12,2203030201,東京都町田市,【4月2日午前の回】吹きガラスに挑戦！in芹ヶ谷公園【4月開催】,,,,フキガラスニチョウセンインセリガヤコウエンシガツカイサイ,,,,,,,,2022/4/2,2022/4/2,10:00,11:30,受付開始　午前9時45分,,,,,移動式のガラス炉を使って、吹きガラスの技法で一人ひとつガラスのコップを作ります。完成作品は冷ましてから、約２週間後に発送されてお手元に届きます。,,,2500,,文化スポーツ振興部文化振興課,042-726-1531,,文化スポーツ振興部文化振興課,,,,,芹ヶ谷公園,,,,町田市原町田5-16,,町田市原町田5-16,,,,,,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,,,,,,,3,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303B&event_id_sub=A,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303B&event_id_sub=A,,,,,,,,
13209,132098,6.00002E+12,2203030202,東京都町田市,【4月2日午後の回①】吹きガラスに挑戦！in芹ヶ谷公園【4月開催】,,,,フキガラスニチョウセンインセリガヤコウエンシガツカイサイ,,,,,,,,2022/4/2,2022/4/2,12:30,14:00,受付開始　12時15分,,,,,移動式のガラス炉を使って、吹きガラスの技法で一人ひとつガラスのコップを作ります。完成作品は冷ましてから、約２週間後に発送されてお手元に届きます。,,,2500,,文化スポーツ振興部文化振興課,042-726-1531,,文化スポーツ振興部文化振興課,,,,,芹ヶ谷公園,,,,町田市原町田5-16,,町田市原町田5-16,,,,,,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,,,,,,,3,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303B&event_id_sub=B,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303B&event_id_sub=B,,,,,,,,
13209,132098,6.00002E+12,2203030203,東京都町田市,【4月2日午後の回②】吹きガラスに挑戦！in芹ヶ谷公園【4月開催】,,,,フキガラスニチョウセンインセリガヤコウエンシガツカイサイ,,,,,,,,2022/4/2,2022/4/2,14:30,16:00,受付開始　14時15分,,,,,移動式のガラス炉を使って、吹きガラスの技法で一人ひとつガラスのコップを作ります。完成作品は冷ましてから、約２週間後に発送されてお手元に届きます。,,,2500,,文化スポーツ振興部文化振興課,042-726-1531,,文化スポーツ振興部文化振興課,,,,,芹ヶ谷公園,,,,町田市原町田5-16,,町田市原町田5-16,,,,,,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,,,,,,,3,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303B&event_id_sub=C,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303B&event_id_sub=C,,,,,,,,
13209,132098,6.00002E+12,2203030301,東京都町田市,【4月3日午前の回】吹きガラスに挑戦！in芹ヶ谷公園【4月開催】,,,,フキガラスニチョウセンインセリガヤコウエンシガツカイサイ,,,,,,,,2022/4/3,2022/4/3,10:00,11:30,受付開始　午前9時45分,,,,,移動式のガラス炉を使って、吹きガラスの技法で一人ひとつガラスのコップを作ります。完成作品は冷ましてから、約２週間後に発送されてお手元に届きます。,,,2500,,文化スポーツ振興部文化振興課,042-726-1531,,文化スポーツ振興部文化振興課,,,,,芹ヶ谷公園,,,,町田市原町田5-16,,町田市原町田5-16,,,,,,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,,,,,,,3,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303C&event_id_sub=A,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303C&event_id_sub=A,,,,,,,,
13209,132098,6.00002E+12,2203030302,東京都町田市,【4月3日午後の回①】吹きガラスに挑戦！in芹ヶ谷公園【4月開催】,,,,フキガラスニチョウセンインセリガヤコウエンシガツカイサイ,,,,,,,,2022/4/3,2022/4/3,12:30,14:00,受付開始　12時15分,,,,,移動式のガラス炉を使って、吹きガラスの技法で一人ひとつガラスのコップを作ります。完成作品は冷ましてから、約２週間後に発送されてお手元に届きます。,,,2500,,文化スポーツ振興部文化振興課,042-726-1531,,文化スポーツ振興部文化振興課,,,,,芹ヶ谷公園,,,,町田市原町田5-16,,町田市原町田5-16,,,,,,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,,,,,,,3,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303C&event_id_sub=B,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303C&event_id_sub=B,,,,,,,,
13209,132098,6.00002E+12,2203030303,東京都町田市,【4月3日午後の回②】吹きガラスに挑戦！in芹ヶ谷公園【4月開催】,,,,フキガラスニチョウセンインセリガヤコウエンシガツカイサイ,,,,,,,,2022/4/3,2022/4/3,14:30,16:00,受付開始　14時15分,,,,,移動式のガラス炉を使って、吹きガラスの技法で一人ひとつガラスのコップを作ります。完成作品は冷ましてから、約２週間後に発送されてお手元に届きます。,,,2500,,文化スポーツ振興部文化振興課,042-726-1531,,文化スポーツ振興部文化振興課,,,,,芹ヶ谷公園,,,,町田市原町田5-16,,町田市原町田5-16,,,,,,https://www.city.machida.tokyo.jp/bunka/park/shisetu/serigaya/park02.html,,,,,,,3,,,,,,,2022/3/10,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303C&event_id_sub=C,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303C&event_id_sub=C,,,,,,,,
13209,132098,6.00002E+12,2203030401,東京都町田市,わくわく仲間づくりカレッジ講座_里山ウォーキング（1期）,,,,ワクワクナカマヅクリカレッジコウザサトヤマウォーキングイッキ,,,,,,,,2022/4/7,2022/4/14,9:00,15:00,［初日の集合時間］ 午前9時00分,,,,,約７㎞のウォーキングをしながら、町田の歴史や草花を学びます（講師：町田市シルバー人材センター会員）,,,1200,,いきいき生活部高齢者福祉課,042-724-2146,,いきいき生活部高齢者福祉課,,,,,［初日の集合場所］ 成瀬駅,,,,町田市南成瀬1丁目,,町田市南成瀬1丁目,,,,,,,,,,,,,30,,,,,,,2022/3/9,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303D&event_id_sub=A,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220303D&event_id_sub=A,,,,,,,,
13209,132098,6.00002E+12,2203041301,東京都町田市,【5/6・13】プレママ・パパクラス【Aコース（2日間）】,,,,プレママパパクラスエーコースフツカカン,,,,,,,,2022/5/6,2022/5/13,13:30,15:00,受付開始　13時15分（開催時間、開催場所は両日とも同じです）,,,,,1日目：妊娠中の過ごし方（助産師）・歯の衛生（歯科衛生士）・栄養と食生活（栄養士）、2日目：分娩経過とリラックス法、産後のライフスタイル（助産師）,,,0,,保健所保健予防課,042-725-5127,,保健所保健予防課,,,,,町田市健康福祉会館,,,,町田市原町田5-8-21,,町田市原町田5-8-21,,,,,,https://www.call-center.jp/faq_machida/faq.asp?faqno=MAC02011,,,,,,,20,,,,,,,2022/4/3,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220304M&event_id_sub=A,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220304M&event_id_sub=A,,,,,,,,
13209,132098,6.00002E+12,2203041302,東京都町田市,【7/1・8】プレママ・パパクラス【Aコース（2日間）】,,,,プレママパパクラスエーコースフツカカン,,,,,,,,2022/7/1,2022/7/8,13:30,15:00,受付開始　13時15分（開催時間、開催場所は両日とも同じです）,,,,,1日目：妊娠中の過ごし方（助産師）・歯の衛生（歯科衛生士）・栄養と食生活（栄養士）、2日目：分娩経過とリラックス法、産後のライフスタイル（助産師）,,,0,,保健所保健予防課,042-725-5127,,保健所保健予防課,,,,,町田市健康福祉会館,,,,町田市原町田5-8-21,,町田市原町田5-8-21,,,,,,https://www.call-center.jp/faq_machida/faq.asp?faqno=MAC02011,,,,,,,20,,,,,,,2022/5/22,23:59,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220304M&event_id_sub=B,,,,https://www.event-sys.call-center.jp/WebEntry/machida/EventApplication.aspx?event_id=220304M&event_id_sub=B,,,,,,,,
