地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,1574,1605,4271,868,873,2008,706,671,35,732,2263,68,68,-,68,177,322,303,19,335,1055,78,75,3,80,246,210,197,13,221,700,7,7,-,7,16,3,3,-,3,13,1,1,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,649,617,32,673,2069,687,652,35,713,2203,689,654,35,715,2215,689,654,35,715,2215
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,1846,1938,7475,954,964,2904,892,796,96,974,4571,82,81,1,82,366,376,342,34,399,1704,108,92,16,123,642,274,236,38,312,1478,13,11,2,15,93,6,5,1,7,51,2,1,1,3,29,2,1,1,2,23,-,-,-,-,-,-,-,-,-,-,803,720,83,874,3962,855,764,91,933,4292,860,768,92,939,4342,861,768,93,941,4363
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,1895,2053,9067,959,971,3057,936,819,117,1082,6010,87,84,3,91,513,381,344,37,414,1882,116,96,20,139,920,295,248,47,369,2160,16,12,4,19,196,7,6,1,8,74,2,1,1,3,29,2,1,1,2,23,1,-,1,6,28,-,-,-,-,-,833,735,98,958,4999,897,786,111,1034,5680,903,791,112,1041,5753,904,791,113,1043,5774
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,1909,2092,10048,959,971,3057,950,823,127,1121,6991,88,84,4,93,569,382,344,38,421,1962,117,96,21,144,996,302,251,51,384,2669,18,13,5,25,317,9,6,3,12,213,2,1,1,3,29,2,1,1,2,23,1,-,1,6,28,-,-,-,-,-,841,737,104,983,5584,910,790,120,1071,6594,917,795,122,1080,6734,918,795,123,1082,6755
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,16,（再掲）200人以下,1915,2139,11011,959,971,3057,956,823,133,1168,7954,88,84,4,93,569,383,344,39,423,2137,117,96,21,144,996,305,251,54,419,3076,19,13,6,32,499,10,6,4,15,412,2,1,1,3,29,2,1,1,2,23,1,-,1,6,28,-,-,-,-,-,844,737,107,1013,6055,916,790,126,1118,7557,923,795,128,1127,7697,924,795,129,1129,7718
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,17,（再掲）300人以下,1919,2154,12036,959,971,3057,960,823,137,1183,8979,88,84,4,93,569,383,344,39,423,2137,117,96,21,144,996,306,251,55,421,3299,20,13,7,33,750,11,6,5,20,693,3,1,2,10,299,2,1,1,2,23,1,-,1,6,28,-,-,-,-,-,844,737,107,1013,6055,919,790,129,1126,8312,927,795,132,1142,8722,928,795,133,1144,8743
4,13210,小金井市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,18,（再掲）900人以下,1922,2224,13558,959,971,3057,963,823,140,1253,10501,88,84,4,93,569,383,344,39,423,2137,117,96,21,144,996,306,251,55,421,3299,20,13,7,33,750,13,6,7,52,1652,3,1,2,10,299,3,1,2,40,586,1,-,1,6,28,-,-,-,-,-,844,737,107,1013,6055,919,790,129,1126,8312,929,795,134,1174,9681,930,795,135,1176,9702
4,13210,小金井市,1,A,00,000,農業，林業,0,00,全ての規模,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,01,0～4人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,02,5～9人,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,03,10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,04,20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,05,30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,06,50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,07,100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,08,300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,A,00,000,農業，林業,1,12,（再掲）5人以下,1,1,7,-,-,-,1,1,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,7,1,1,-,1,7,1,1,-,1,7,1,1,-,1,7
4,13210,小金井市,1,A,00,000,農業，林業,1,13,（再掲）20人以下,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,14,（再掲）50人以下,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,15,（再掲）100人以下,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,16,（再掲）200人以下,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,17,（再掲）300人以下,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,1,A,00,000,農業，林業,1,18,（再掲）900人以下,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,2,A,01,000,農業,0,00,全ての規模,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,2,A,01,000,農業,1,01,0～4人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,2,A,01,000,農業,1,02,5～9人,2,2,15,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15,2,2,-,2,15
4,13210,小金井市,2,A,01,000,農業,1,03,10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
