地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,6963,9844,88949,3358,3377,8177,3605,3019,586,6467,80772,161,150,11,173,879,1225,1136,89,1333,6004,385,349,36,438,2267,1432,1166,266,1898,17809,122,54,68,388,5370,115,50,65,444,10413,30,4,26,622,12303,7,1,6,73,1868,3,-,3,33,610,5,-,5,933,22526,2922,2599,323,3402,20675,3365,2873,492,4420,36532,3461,2909,552,5202,52511,3472,2909,563,5302,55253
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,5480,5565,14024,3203,3214,6606,2277,2183,94,2351,7418,125,121,4,128,363,988,956,32,1014,3039,288,280,8,294,920,770,727,43,806,2752,18,16,2,20,74,14,13,1,15,67,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2076,1997,79,2140,6716,2194,2105,89,2267,7171,2204,2114,90,2278,7218,2204,2114,90,2278,7218
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,712,815,5867,117,121,888,595,497,98,694,4979,19,17,2,21,151,156,132,24,185,1236,59,47,12,67,470,295,244,51,345,2573,17,14,3,21,157,17,15,2,19,145,1,1,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,466,391,75,538,3833,552,460,92,645,4641,564,470,94,659,4740,564,470,94,659,4740
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,375,529,5814,32,33,452,343,216,127,496,5362,11,10,1,13,163,53,33,20,84,798,26,18,8,36,422,198,119,79,282,3148,25,13,12,38,396,15,10,5,26,230,1,1,-,1,14,1,1,-,1,12,-,-,-,-,-,-,-,-,-,-,226,144,82,328,3524,319,196,123,466,5030,329,204,125,480,5171,329,204,125,480,5171
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,126,217,3391,4,7,118,122,66,56,210,3273,3,2,1,3,81,15,11,4,20,364,7,1,6,22,199,70,42,28,107,1899,13,4,9,30,358,13,6,7,21,351,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,41,33,125,1966,116,64,52,195,3114,121,66,55,203,3252,121,66,55,203,3252
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,110,246,4506,1,1,41,109,38,71,245,4465,3,-,3,8,121,11,4,7,20,401,2,2,-,2,83,54,22,32,117,2216,16,5,11,45,675,15,4,11,38,647,4,-,4,8,172,1,-,1,3,48,1,-,1,1,32,1,-,1,2,36,50,19,31,105,1963,89,33,56,202,3609,105,37,68,238,4315,106,37,69,241,4363
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,78,322,5608,1,1,72,77,13,64,321,5536,-,-,-,-,-,1,-,1,4,62,3,1,2,17,173,25,6,19,72,1618,23,2,21,116,1742,15,2,13,74,1142,8,1,7,33,658,-,-,-,-,-,1,-,1,4,91,-,-,-,-,-,19,4,15,67,1195,54,9,45,221,3729,74,12,62,313,5325,75,12,63,316,5395
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,54,426,8482,-,-,-,54,5,49,426,8482,-,-,-,-,-,1,-,1,6,104,-,-,-,-,-,17,5,12,152,2547,8,-,8,69,1198,17,-,17,107,3077,9,-,9,72,1264,2,-,2,20,292,-,-,-,-,-,-,-,-,-,-,11,3,8,99,1478,31,5,26,266,4793,46,5,41,361,7275,53,5,48,409,8350
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,23,386,12456,-,-,-,23,1,22,386,12456,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,17,1056,2,-,2,49,770,9,-,9,144,4754,5,-,5,99,3873,3,-,3,49,1516,1,-,1,28,487,-,-,-,-,-,-,-,-,-,-,10,1,9,158,4445,17,1,16,263,8904,19,1,18,309,10453
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,1,19,1829,-,-,-,1,-,1,19,1829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,19,1829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,1,249,2509,-,-,-,1,-,1,249,2509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,249,2509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
