地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,22095,79624,2044482,5088,5131,19267,17007,12384,4623,74493,2025215,783,695,88,870,4847,2733,2541,192,3058,16870,1111,965,146,1971,17640,6459,5176,1283,15885,229584,1122,660,462,4248,64692,1396,668,728,6816,168800,1093,434,659,11045,322707,646,206,440,9258,237164,369,90,279,9180,239111,293,46,247,10884,711038,9499,8245,1254,18006,215606,12722,10307,2415,28293,402452,14260,10960,3300,40564,749654,14771,11171,3600,44623,870296
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,12598,12935,37704,4328,4345,11009,8270,7782,488,8590,26695,589,558,31,597,1656,2088,2022,66,2141,6261,732,694,38,741,2343,3379,3176,203,3514,11561,327,292,35,343,1272,278,252,26,287,972,180,156,24,225,614,52,38,14,62,170,30,16,14,49,67,16,7,9,25,76,6163,5880,283,6337,19498,7224,6842,382,7447,23469,7504,7090,414,7765,24446,7581,7156,425,7859,24704
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,3041,3346,25006,566,572,4146,2475,2126,349,2774,20860,110,89,21,122,854,396,361,35,423,3196,197,165,32,226,1649,1147,981,166,1296,9929,150,118,32,178,1366,140,110,30,161,1220,81,65,16,96,678,36,34,2,38,294,16,14,2,18,194,8,8,-,8,106,1577,1367,210,1750,13210,2048,1756,292,2297,17415,2181,1856,325,2457,18562,2227,1894,333,2509,18938
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,1956,2668,30969,156,164,2152,1800,1254,546,2504,28817,50,33,17,60,732,151,110,41,198,2368,100,71,29,120,1483,837,587,250,1142,13668,183,121,62,250,2892,190,124,66,305,3101,103,63,40,177,1724,55,38,17,92,914,16,11,5,24,305,5,3,2,8,86,883,628,255,1164,13928,1400,982,418,1885,22349,1573,1082,491,2191,25272,1621,1113,508,2266,26088
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,797,1511,21500,25,27,629,772,412,360,1484,20871,13,8,5,19,337,44,26,18,65,1137,43,24,19,83,1126,315,175,140,530,8302,90,32,58,206,2897,108,51,57,222,2940,74,40,34,208,1909,33,17,16,75,894,10,7,3,20,302,4,3,1,5,120,294,170,124,488,7701,543,283,260,972,14790,652,335,317,1204,17744,692,359,333,1366,18773
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,878,2285,36919,4,4,139,874,357,517,2281,36780,9,2,7,21,381,26,13,13,51,1008,17,7,10,35,660,320,146,174,808,13921,116,49,67,288,4767,157,50,107,420,6387,106,34,72,313,4465,63,25,38,154,2613,24,9,15,115,1035,10,5,5,20,395,246,111,135,616,10489,545,233,312,1361,23067,705,287,418,1781,29671,762,307,455,1964,32040
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,979,3766,73397,5,14,360,974,268,706,3752,73037,12,5,7,51,887,22,9,13,93,1787,10,2,8,53,746,255,81,174,923,18643,142,31,111,640,11003,215,46,169,851,16370,157,33,124,617,11673,89,28,61,288,6794,35,16,19,93,2463,20,10,10,57,1506,196,69,127,739,14395,515,145,370,2043,38659,741,195,546,2945,55762,820,210,610,3239,61590
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,937,6989,165943,4,5,832,933,152,781,6984,165111,-,-,-,-,-,5,-,5,74,727,7,1,6,52,1240,138,27,111,1181,22443,87,15,72,587,14563,213,30,183,1522,38200,204,30,174,1668,36877,154,23,131,1086,26678,83,15,68,550,16131,29,6,23,218,5805,91,18,73,865,14752,314,58,256,2409,53448,572,94,478,4367,99028,668,108,560,5163,116390
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,578,11918,316053,-,-,-,578,31,547,11918,316053,-,-,-,-,-,1,-,1,13,386,4,1,3,236,1979,48,3,45,1461,24816,19,2,17,456,10261,74,5,69,1554,39677,127,11,116,2621,68408,123,3,120,2436,64889,101,2,99,1835,54892,76,4,72,1209,48271,34,2,32,1229,16719,95,8,87,2586,49778,234,19,215,5363,124900,286,22,264,6566,151883
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,137,7091,194604,-,-,-,137,2,135,7091,194604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,10,827,14066,6,-,6,754,9419,6,-,6,425,7086,25,2,23,1413,39109,24,-,24,1266,33683,28,-,28,1058,36984,38,-,38,1348,54257,4,-,4,190,6265,18,-,18,1862,25883,41,2,39,3120,60862,48,2,46,3436,70794
4,13103,港区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,131,12703,402717,-,-,-,131,-,131,12703,402717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,4,979,14115,2,-,2,546,6252,13,-,13,1027,38117,28,-,28,2729,81733,13,-,13,1147,37859,21,-,21,3015,65377,50,-,50,3260,159264,4,-,4,979,14115,12,-,12,1763,39614,40,-,40,4702,118626,48,-,48,5288,142896
