地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,79957,105349,944867,39064,39434,121130,40893,35222,5671,65915,823737,2983,2723,260,3323,19595,16851,15475,1376,18806,102025,4635,4105,530,5477,37433,12465,10259,2206,18616,201752,1284,843,441,3599,61762,811,416,395,3095,72332,267,107,160,1959,66163,87,28,59,869,32448,59,8,51,6800,148587,31,5,26,1653,67745,34505,30743,3762,42213,297480,38519,33572,4947,50948,452716,39183,33881,5302,54276,539660,39315,33935,5380,55057,566571
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,61486,62450,159547,34920,35083,75986,26566,25430,1136,27367,83561,2183,2104,79,2220,5885,13044,12585,459,13389,38682,3175,3019,156,3274,10328,6782,6421,361,7058,24053,333,313,20,349,1263,161,146,15,166,636,40,36,4,40,136,7,7,-,7,28,2,2,-,2,3,-,-,-,-,-,24314,23304,1010,25037,75507,25580,24498,1082,26355,80452,25702,24611,1091,26480,80932,25720,24626,1094,26498,80988
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,8929,9841,73677,2886,2972,22036,6043,5169,874,6869,51641,380,335,45,419,3106,2034,1753,281,2311,16888,785,671,114,892,6759,2240,1897,343,2574,19857,193,165,28,220,1792,87,71,16,105,779,18,14,4,22,153,8,5,3,8,64,1,-,1,2,5,-,-,-,-,-,4950,4236,714,5646,42158,5673,4856,817,6465,48769,5729,4900,829,6532,49275,5740,4909,831,6546,49358
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,4765,6156,74740,965,1024,13826,3800,2777,1023,5132,60914,250,185,65,338,3736,1034,790,244,1347,15904,397,296,101,536,6213,1570,1108,462,2194,26011,245,167,78,333,4181,91,61,30,140,1550,27,18,9,36,498,3,3,-,3,40,-,-,-,-,-,1,1,-,1,20,2816,2067,749,3826,44631,3527,2569,958,4792,56601,3603,2617,986,4911,57923,3614,2625,989,4924,58093
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,1713,2716,44984,209,226,5121,1504,948,556,2490,39863,93,71,22,121,2315,378,231,147,650,9744,117,67,50,194,3147,660,415,245,1091,17685,121,73,48,216,3380,72,46,26,123,1937,13,8,5,22,366,2,2,-,2,54,3,1,2,9,78,-,-,-,-,-,1045,656,389,1731,27425,1395,874,521,2312,36979,1449,908,541,2410,38445,1454,911,543,2417,38574
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,1299,3055,53359,70,107,2639,1229,527,702,2948,50720,46,22,24,99,1838,238,94,144,565,9806,108,48,60,267,4309,533,239,294,1281,21770,133,58,75,320,5905,91,37,54,216,3777,29,8,21,83,1216,10,6,4,18,411,4,2,2,10,183,2,2,-,2,80,743,324,419,1838,30129,1086,473,613,2595,44793,1167,504,663,2790,48157,1180,507,673,2834,48708
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,904,3352,66538,11,19,808,893,263,630,3333,65730,24,5,19,83,1574,95,20,75,409,6885,36,4,32,153,2555,400,125,275,1428,29511,139,51,88,550,10080,142,39,103,508,10776,34,11,23,112,2610,7,3,4,26,530,6,2,4,17,443,1,1,-,1,50,408,114,294,1596,29546,740,222,518,2783,54117,850,247,603,3182,62460,871,255,616,3254,64061
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,605,4451,102788,2,2,346,603,98,505,4449,102442,6,1,5,27,801,27,2,25,130,3780,14,-,14,113,2503,237,49,188,1859,38396,95,15,80,873,16093,120,14,106,821,21432,61,10,51,337,11268,16,2,14,85,3329,14,1,13,137,2770,2,1,1,3,579,201,39,162,1626,32029,426,73,353,3350,69436,534,84,450,4007,89638,565,92,473,4196,95318
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,192,3509,101317,1,1,368,191,10,181,3508,100949,1,-,1,16,340,1,-,1,5,336,3,-,3,48,1619,39,5,34,813,18297,19,1,18,490,9610,39,2,37,805,18751,32,2,30,323,19816,28,-,28,386,14355,18,-,18,419,10384,9,-,9,126,5881,26,3,23,655,12330,77,7,70,1612,37322,124,10,114,2385,62804,139,10,129,2615,71674
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,38,1580,52293,-,-,-,38,-,38,1580,52293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,177,4156,4,-,4,161,4169,6,-,6,162,8018,9,-,9,646,12994,2,-,2,18,2849,5,-,5,185,7043,9,-,9,231,13064,1,-,1,117,1709,10,-,10,407,12266,16,-,16,964,20939,23,-,23,1158,30710
1,13200,市部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,17,850,47735,-,-,-,17,-,17,850,47735,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,141,2016,2,-,2,87,5289,2,-,2,49,4676,3,-,3,74,8873,4,-,4,316,10788,2,-,2,109,6986,3,-,3,74,9107,1,-,1,141,2016,5,-,5,277,11981,8,-,8,351,20854,8,-,8,351,20854
