地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,14080,18406,138674,7208,7269,19549,6872,5911,961,11137,119125,528,478,50,619,3598,2339,2136,203,2636,12842,732,656,76,833,4873,2456,2064,392,3466,34607,224,158,66,410,5297,209,115,94,718,12136,44,14,30,447,9462,9,3,6,47,2321,14,1,13,700,25047,3,-,3,926,7065,5595,4992,603,6674,42559,6363,5533,830,8273,67339,6521,5618,903,9023,81567,6533,5621,912,9142,83363
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,11349,11524,28116,6610,6644,13747,4739,4521,218,4880,14369,393,379,14,397,1019,1850,1772,78,1903,5262,541,511,30,557,1640,1572,1497,75,1631,5264,98,88,10,102,355,68,66,2,70,242,9,9,-,9,32,1,1,-,1,5,-,-,-,-,-,-,-,-,-,-,4140,3950,190,4267,12349,4476,4269,207,4612,13622,4530,4321,209,4668,13805,4531,4322,209,4669,13814
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,1386,1571,11121,464,480,3489,922,769,153,1091,7632,67,57,10,87,563,254,219,35,295,2050,95,79,16,114,779,381,314,67,454,3216,37,30,7,43,322,25,17,8,30,223,1,1,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,712,600,112,846,5866,846,707,139,1008,7046,860,717,143,1024,7163,860,717,143,1024,7163
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,702,966,11040,105,111,1474,597,413,184,855,9566,45,34,11,54,701,165,117,48,233,2657,62,50,12,86,981,230,151,79,333,3693,30,17,13,57,535,28,15,13,48,475,3,2,1,4,57,1,1,-,1,16,-,-,-,-,-,-,-,-,-,-,442,317,125,609,7098,543,373,170,783,8761,561,385,176,812,9062,563,386,177,815,9099
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,222,403,5815,24,28,570,198,97,101,375,5245,14,6,8,28,349,29,15,14,64,750,15,6,9,31,368,93,46,47,179,2546,20,7,13,36,525,16,7,9,23,431,2,1,1,5,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,123,61,62,242,3254,176,81,95,346,4674,189,88,101,366,5028,189,88,101,366,5028
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,187,478,7793,4,5,212,183,72,111,473,7581,7,2,5,19,260,33,13,20,77,1284,14,7,7,30,579,86,36,50,229,3713,16,8,8,37,643,21,5,16,65,877,4,-,4,12,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,114,49,65,289,4607,166,69,97,423,6903,180,71,109,468,7476,181,71,110,469,7511
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,99,413,7185,1,1,57,98,21,77,412,7128,-,-,-,-,-,5,-,5,18,305,4,3,1,10,262,45,12,33,215,3437,12,3,9,54,830,19,1,18,71,1216,10,1,9,38,832,-,-,-,-,-,3,1,2,6,246,-,-,-,-,-,40,11,29,195,2939,73,18,55,326,5287,92,19,73,400,6660,95,20,75,406,6882
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,95,832,15950,-,-,-,95,16,79,832,15950,1,-,1,11,203,3,-,3,46,534,1,-,1,5,264,37,6,31,281,5691,10,5,5,46,1767,24,4,20,200,4353,9,-,9,150,1552,5,1,4,24,700,3,-,3,55,522,1,-,1,8,244,17,2,15,156,2880,65,14,51,467,10694,82,15,67,706,13873,85,15,70,739,14364
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,32,659,17392,-,-,-,32,2,30,659,17392,1,-,1,23,503,-,-,-,-,-,-,-,-,-,-,11,2,9,97,5667,1,-,1,35,320,8,-,8,211,4319,4,-,4,197,2103,2,-,2,21,1600,4,-,4,73,2518,1,-,1,2,362,7,2,5,70,3566,17,2,15,261,8972,24,2,22,501,12458,26,2,24,576,13460
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,3,86,3566,-,-,-,3,-,3,86,3566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,47,1380,-,-,-,-,-,-,-,-,-,-,1,-,1,14,1022,-,-,-,-,-,1,-,1,25,1164,-,-,-,-,-,-,-,-,-,-,1,-,1,47,1380,2,-,2,61,2402,2,-,2,61,2402
4,13115,杉並区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,3,443,8806,-,-,-,3,-,3,443,8806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,17,3640,-,-,-,-,-,2,-,2,426,5166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,17,3640,1,-,1,17,3640
