地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,3410,4241,28368,1821,1842,5581,1589,1373,216,2399,22787,119,110,9,127,671,644,584,60,744,3954,215,197,18,265,1772,489,399,90,749,6399,39,23,16,126,1486,20,12,8,61,944,6,2,4,34,2585,5,2,3,51,1045,2,-,2,129,1967,3,-,3,65,1621,1380,1224,156,1748,11115,1517,1320,197,2033,14662,1531,1327,204,2103,17776,1533,1328,205,2107,17820
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,2710,2750,6801,1640,1646,3484,1070,1031,39,1104,3317,79,78,1,80,223,503,487,16,520,1540,160,155,5,163,508,292,276,16,304,932,10,9,1,11,32,3,3,-,3,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,999,962,37,1032,3063,1045,1006,39,1079,3237,1047,1008,39,1081,3246,1047,1008,39,1081,3246
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,340,372,2742,126,128,960,214,181,33,244,1782,23,20,3,26,173,68,57,11,80,559,23,22,1,24,186,79,65,14,90,703,5,4,1,6,44,2,1,1,3,14,-,-,-,-,-,1,1,-,1,9,-,-,-,-,-,-,-,-,-,-,177,150,27,202,1473,200,169,31,229,1679,200,169,31,229,1679,201,170,31,230,1688
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,196,281,3097,45,53,645,151,107,44,228,2452,14,12,2,15,188,44,26,18,71,688,15,11,4,21,226,56,39,17,97,979,9,7,2,11,174,3,3,-,3,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113,75,38,186,1819,139,96,43,216,2274,141,98,43,218,2309,141,98,43,218,2309
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,57,97,1607,6,8,148,51,31,20,89,1459,2,-,2,4,44,15,10,5,24,407,9,7,2,12,342,18,10,8,37,466,2,-,2,7,59,4,3,1,4,112,-,-,-,-,-,1,1,-,1,29,-,-,-,-,-,-,-,-,-,-,39,24,15,66,1121,50,30,20,88,1430,50,30,20,88,1430,50,30,20,88,1430
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,45,129,1800,3,6,115,42,14,28,123,1685,1,-,1,2,43,10,4,6,24,406,6,2,4,24,227,18,4,14,60,753,2,1,1,3,71,2,1,1,5,79,2,1,1,4,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,9,19,92,1136,37,11,26,113,1500,40,13,27,119,1615,41,13,28,122,1650
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,33,169,2407,-,-,-,33,7,26,169,2407,-,-,-,-,-,3,-,3,23,233,1,-,1,3,66,17,4,13,75,1199,6,1,5,47,452,4,1,3,17,298,2,1,1,4,159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,3,12,75,1062,30,6,24,161,2183,33,7,26,169,2407,33,7,26,169,2407
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,22,205,3766,1,1,229,21,2,19,204,3537,-,-,-,-,-,1,-,1,2,121,1,-,1,18,217,9,1,8,86,1367,5,1,4,41,654,2,-,2,26,376,1,-,1,19,290,1,-,1,10,245,-,-,-,-,-,1,-,1,2,267,9,1,8,95,1441,16,2,14,147,2359,19,2,17,192,3025,19,2,17,192,3025
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,5,147,2667,-,-,-,5,-,5,147,2667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,39,762,1,-,1,45,551,2,-,2,63,1354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,1,84,1416,-,-,-,1,-,1,84,1416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,84,1416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,1,7,2065,-,-,-,1,-,1,7,2065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,7,2065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,7,2065,1,-,1,7,2065
4,13229,西東京市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
