地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,2224,2633,21343,1096,1105,3805,1128,988,140,1528,17538,96,88,8,102,561,461,421,40,524,2612,129,115,14,142,719,326,275,51,450,5198,31,26,5,47,857,24,15,9,51,815,4,1,3,72,4583,1,-,1,4,156,1,-,1,8,626,1,1,-,1,48,963,855,108,1159,8301,1049,930,119,1272,10021,1070,940,130,1387,15334,1072,941,131,1392,15501
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,1711,1741,4468,934,938,2117,777,745,32,803,2351,76,75,1,76,202,358,344,14,373,1030,90,86,4,92,241,208,195,13,217,739,11,11,-,11,46,5,5,-,5,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,709,677,32,735,2123,745,713,32,771,2261,748,716,32,774,2275,748,716,32,774,2275
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,270,299,2195,120,122,923,150,123,27,177,1272,10,8,2,10,103,53,43,10,64,426,23,19,4,26,184,43,37,6,52,394,5,4,1,6,42,3,3,-,3,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,118,96,22,141,1003,136,113,23,160,1169,137,114,23,161,1176,137,114,23,161,1176
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,125,159,1886,31,32,445,94,69,25,127,1441,5,2,3,7,74,31,25,6,40,467,12,8,4,18,188,30,21,9,43,473,4,4,-,4,58,3,1,2,6,51,1,1,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,51,22,103,1130,83,61,22,113,1275,85,61,24,118,1311,86,62,24,119,1322
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,57,81,1513,10,11,243,47,32,15,70,1270,4,3,1,6,125,10,8,2,12,243,4,2,2,6,106,22,15,7,34,608,2,2,-,2,46,2,1,1,2,54,1,-,1,5,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,25,11,52,978,42,30,12,60,1128,45,31,14,67,1216,45,31,14,67,1216
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,32,89,1345,-,-,-,32,13,19,89,1345,-,-,-,-,-,6,1,5,18,267,-,-,-,-,-,12,4,8,45,485,6,4,2,11,247,6,3,3,11,252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,48,14,4,10,53,578,25,9,16,76,1035,30,12,18,85,1251,30,12,18,85,1251
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,14,55,887,1,2,77,13,5,8,53,810,1,-,1,3,57,3,-,3,17,179,-,-,-,-,-,3,2,1,5,203,2,1,1,10,109,4,2,2,18,262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,5,24,379,9,3,6,35,548,13,5,8,53,810,13,5,8,53,810
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,9,53,1578,-,-,-,9,-,9,53,1578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,41,1139,-,-,-,-,-,1,-,1,6,152,1,-,1,2,131,1,-,1,4,156,-,-,-,-,-,-,-,-,-,-,5,-,5,38,953,6,-,6,41,1139,8,-,8,49,1422,9,-,9,53,1578
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,5,92,3064,-,-,-,5,1,4,92,3064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,13,1157,1,-,1,3,309,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,8,626,-,-,-,-,-,2,1,1,13,1157,3,1,2,16,1466,3,1,2,16,1466,3,1,2,16,1466
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,1,64,4407,-,-,-,1,-,1,64,4407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,64,4407,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,64,4407,1,-,1,64,4407
4,13214,国分寺市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
