地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,17634,21001,157942,8609,8668,22743,9025,7795,1230,12333,135199,460,421,39,522,3547,3469,3208,261,3811,19471,1073,986,87,1187,7321,3273,2701,572,4437,53031,269,163,106,625,15186,204,96,108,1070,24629,41,17,24,205,4194,13,4,9,172,4104,4,1,3,69,1961,-,-,-,-,-,7669,6869,800,8986,65474,8624,7515,1109,11040,108612,8778,7587,1191,11827,126699,8790,7592,1198,11861,127678
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,13692,13909,34790,8074,8108,16823,5618,5384,234,5801,17967,318,308,10,322,879,2725,2625,100,2808,8186,749,722,27,772,2419,1608,1523,85,1678,5777,45,42,3,46,170,31,30,1,31,139,8,7,1,9,27,1,1,-,1,6,1,-,1,1,1,-,-,-,-,-,5230,5018,212,5402,16534,5455,5230,225,5636,17474,5483,5256,227,5665,17594,5484,5257,227,5666,17597
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,1811,2001,15099,363,375,2776,1448,1267,181,1626,12323,70,61,9,76,546,435,379,56,495,3521,180,164,16,190,1474,657,572,85,742,5888,40,36,4,42,359,18,12,6,30,177,4,4,-,4,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1216,1067,149,1364,10214,1392,1218,174,1561,11889,1401,1225,176,1576,11977,1404,1228,176,1579,12002
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,1093,1424,17192,131,138,1921,962,712,250,1286,15271,42,32,10,56,642,204,144,60,282,3155,88,71,17,111,1325,503,377,126,673,8236,61,40,21,85,964,34,23,11,46,549,4,2,2,4,60,1,1,-,1,21,1,1,-,1,11,-,-,-,-,-,704,519,185,958,11102,914,674,240,1229,14595,935,689,246,1256,14918,936,689,247,1257,14931
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,379,616,10002,33,38,826,346,211,135,578,9176,15,12,3,19,398,52,37,15,77,1346,27,15,12,42,673,186,107,79,322,5032,28,20,8,41,723,25,11,14,61,678,3,2,1,4,85,1,-,1,1,25,-,-,-,-,-,-,-,-,-,-,226,141,85,347,5949,319,195,124,530,8469,335,203,132,565,8902,336,204,132,566,8935
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,302,647,12110,6,7,223,296,139,157,640,11887,8,5,3,11,306,36,16,20,82,1425,19,12,7,42,710,162,76,86,339,6666,35,14,21,87,1386,26,11,15,63,1019,4,1,3,8,146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,167,85,82,355,6776,269,126,143,582,10852,290,135,155,632,11658,290,135,155,632,11658
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,197,618,14502,1,1,63,196,60,136,617,14439,5,3,2,10,478,12,6,6,23,885,10,2,8,30,720,101,35,66,292,7174,27,4,23,109,1988,30,6,24,120,2377,4,1,3,20,291,3,2,1,4,208,-,-,-,-,-,-,-,-,-,-,86,34,52,243,6165,169,51,118,528,12389,187,57,130,593,13777,189,57,132,604,13913
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,120,792,19860,1,1,111,119,19,100,791,19749,2,-,2,28,298,4,1,3,42,603,-,-,-,-,-,49,11,38,251,7799,23,5,18,132,3818,26,2,24,182,4883,12,-,12,145,1713,2,-,2,8,453,1,-,1,3,182,-,-,-,-,-,36,5,31,243,5402,83,19,64,473,13439,113,19,94,767,18644,117,19,98,784,19413
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,32,499,19390,-,-,-,32,3,29,499,19390,-,-,-,-,-,1,-,1,2,350,-,-,-,-,-,4,-,4,85,2392,10,2,8,83,5778,11,1,10,252,7111,2,-,2,11,1835,4,-,4,66,1924,-,-,-,-,-,-,-,-,-,-,3,-,3,52,1377,19,2,17,281,10662,28,3,25,433,17466,28,3,25,433,17466
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,7,330,10221,-,-,-,7,-,7,330,10221,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,55,4067,-,-,-,-,-,2,-,2,120,2920,-,-,-,-,-,1,-,1,91,1467,1,-,1,64,1767,-,-,-,-,-,1,-,1,22,1955,3,-,3,55,4067,5,-,5,175,6987,5,-,5,175,6987
4,13121,足立区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,1,165,4776,-,-,-,1,-,1,165,4776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,165,4776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,165,4776,1,-,1,165,4776,1,-,1,165,4776
