地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,334958,698840,12276563,128809,129789,381693,206149,165810,40339,569051,11894870,10964,9913,1051,12304,73318,56145,52050,4095,62250,314812,18526,16516,2010,22734,152660,78575,64010,14565,128998,1516127,10182,5963,4219,32584,544375,9887,4360,5527,59481,1209679,5269,1840,3429,65234,1630551,2863,803,2060,39698,1146879,1631,319,1312,43071,1186798,1205,189,1016,89977,4014163,146769,130006,16763,192265,1540387,178028,150158,27870,281791,3066867,187414,153911,33503,366141,5027630,189892,154759,35133,387838,5639983
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,236263,240337,633826,116725,117166,255725,119538,114345,5193,123171,378101,8186,7844,342,8312,22417,43950,42591,1359,44940,127670,12926,12372,554,13245,40794,42261,40163,2098,43787,146825,2740,2511,229,2903,10543,1897,1719,178,2034,7596,736,648,88,845,2681,212,170,42,251,757,75,50,25,204,249,63,43,20,91,488,100915,96980,3935,103583,313439,110775,106130,4645,113957,351077,112429,107615,4814,115764,357532,112725,107870,4855,116103,358634
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,40462,45379,335505,8916,9155,67808,31546,26777,4769,36224,267697,1473,1238,235,1652,12375,7156,6224,932,8087,58272,3083,2627,456,3500,25574,14545,12238,2307,16897,126583,1483,1192,291,1779,14542,987,758,229,1201,8803,351,276,75,437,3019,139,122,17,157,1249,44,36,8,67,519,22,18,4,26,288,22931,19594,3337,26228,192882,28127,23816,4311,32385,240826,28928,24426,4502,33381,247883,29103,24577,4526,33579,249379
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,23234,31804,367526,2540,2692,36239,20694,14350,6344,29112,331287,773,573,200,967,11546,3228,2366,862,4410,49788,1505,1083,422,2080,23635,10151,6997,3154,14277,164322,1736,1061,675,2646,29043,1260,763,497,1959,21276,498,286,212,833,8267,194,121,73,306,3407,61,40,21,105,1063,26,19,7,47,520,12623,8979,3644,17430,199050,17913,12405,5508,25157,287128,18942,13002,5940,26856,304527,19173,13143,6030,27210,308237
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,8846,16149,239715,447,509,11010,8399,4446,3953,15640,228705,251,171,80,367,6377,909,531,378,1587,23682,450,232,218,855,11827,3974,2134,1840,7274,108607,961,429,532,1935,27559,866,338,528,1820,24693,357,180,177,793,9714,159,90,69,280,4271,51,36,15,113,1452,17,12,5,39,525,4152,2330,1822,7403,110049,6872,3628,3244,12671,187628,7604,3924,3680,14264,208048,7785,4025,3760,14684,212921
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,8017,19992,339198,122,144,4596,7895,3079,4816,19848,334602,161,55,106,394,6438,562,244,318,1353,22317,300,139,161,672,12097,3464,1426,2038,8495,151169,1122,382,740,2828,46438,1177,368,809,3306,49390,521,161,360,1555,22264,223,92,131,510,9418,93,45,48,252,4043,32,20,12,56,1379,3075,1328,1747,7436,125726,6039,2386,3653,14973,256393,7092,2717,4375,17882,301045,7342,2787,4555,18688,311565
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,7223,28522,541321,41,75,2760,7182,1784,5398,28447,538561,83,26,57,272,5826,250,75,175,980,17613,174,52,122,628,12279,2453,730,1723,9040,181761,1122,239,883,4630,83870,1528,256,1272,6847,116011,785,151,634,3359,60620,424,107,317,1673,32437,161,60,101,443,12638,53,23,30,131,4069,1907,594,1313,7086,138180,4600,1210,3390,17765,341337,6058,1473,4585,24348,452061,6451,1543,4908,25950,481998
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,6256,50294,1105592,17,47,3212,6239,870,5369,50247,1102380,30,6,24,185,4569,84,19,65,814,13006,69,9,60,650,10944,1325,290,1035,10303,218716,740,132,608,5380,125218,1468,135,1333,12450,264471,1169,105,1064,10316,210631,777,86,691,6293,142138,374,41,333,2753,74227,127,29,98,709,25491,902,180,722,7384,147144,2730,517,2213,21919,465130,4380,657,3723,35507,756197,4968,707,4261,40832,862722
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,3044,68814,1697623,1,1,343,3043,148,2895,68813,1697280,7,-,7,155,3770,6,-,6,79,2464,17,2,15,663,8077,315,32,283,7301,167263,235,17,218,7073,123425,549,23,526,13679,297306,557,27,530,12546,310553,525,15,510,12229,294075,503,10,493,9909,286864,314,21,293,4767,196520,204,21,183,5289,105609,782,66,716,20469,415814,1470,92,1378,37253,796959,1739,101,1638,42871,941838
1,13100,区部,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,771,38460,1116378,-,-,-,771,9,762,38460,1116378,-,-,-,-,-,-,-,-,-,-,1,-,1,16,1019,57,-,57,2910,81320,31,-,31,1610,42120,86,-,86,4564,120765,157,5,152,9178,222879,127,-,127,7481,199243,142,1,141,7107,198617,169,3,166,5590,248897,33,-,33,1559,47021,122,-,122,6373,172950,288,4,284,15754,405529,347,5,342,19181,508590
