地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,1408,1424,4002,880,883,2088,528,504,24,541,1914,35,33,2,36,113,268,257,11,273,841,97,96,1,97,371,115,107,8,122,532,4,4,-,4,21,2,2,-,2,6,1,1,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,505,485,20,516,1803,521,499,22,534,1884,522,500,22,535,1889,522,500,22,535,1889
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,1645,1707,6882,931,940,2626,714,656,58,767,4256,46,43,3,48,245,326,305,21,340,1546,122,118,4,126,632,189,163,26,219,1516,15,13,2,18,181,3,3,-,3,17,2,2,-,2,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,653,607,46,690,3609,700,644,56,753,4126,703,647,56,756,4156,703,647,56,756,4156
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,1697,1785,8567,936,946,2777,761,689,72,839,5790,50,46,4,53,374,338,313,25,364,1924,128,121,7,138,820,209,181,28,240,2143,17,13,4,23,275,5,4,1,6,92,3,2,1,4,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,689,633,56,746,4733,744,676,68,820,5542,749,680,69,826,5647,750,680,70,828,5690
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,1716,1842,10043,938,948,2934,778,696,82,894,7109,50,46,4,53,374,340,313,27,379,2103,129,121,8,149,883,218,187,31,253,2877,19,13,6,35,415,8,5,3,10,295,3,2,1,4,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,697,636,61,780,5361,759,682,77,872,6740,766,687,79,881,6966,767,687,80,883,7009
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,16,（再掲）200人以下,1727,1884,11543,938,948,2934,789,700,89,936,8609,50,46,4,53,374,341,313,28,383,2281,129,121,8,149,883,222,188,34,273,3447,20,14,6,36,516,11,6,5,24,698,5,3,2,7,310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,699,636,63,798,5674,765,684,81,897,7589,775,690,85,920,8218,778,691,87,925,8509
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,17,（再掲）300人以下,1730,1895,12256,938,948,2934,792,702,90,947,9322,50,46,4,53,374,341,313,28,383,2281,129,121,8,149,883,223,189,34,274,3658,20,14,6,36,516,11,6,5,24,698,6,3,3,16,517,1,1,-,1,295,-,-,-,-,-,-,-,-,-,-,699,636,63,798,5674,766,685,81,898,7800,776,691,85,921,8429,781,693,88,936,9222
4,13228,あきる野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,18,（再掲）900人以下,1730,1895,12256,938,948,2934,792,702,90,947,9322,50,46,4,53,374,341,313,28,383,2281,129,121,8,149,883,223,189,34,274,3658,20,14,6,36,516,11,6,5,24,698,6,3,3,16,517,1,1,-,1,295,-,-,-,-,-,-,-,-,-,-,699,636,63,798,5674,766,685,81,898,7800,776,691,85,921,8429,781,693,88,936,9222
4,13228,あきる野市,1,A,00,000,農業，林業,0,00,全ての規模,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,1,A,00,000,農業，林業,1,01,0～4人,3,3,15,-,-,-,3,3,-,3,15,-,-,-,-,-,2,2,-,2,12,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,15,3,3,-,3,15,3,3,-,3,15,3,3,-,3,15
4,13228,あきる野市,1,A,00,000,農業，林業,1,02,5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,03,10～19人,2,2,24,-,-,-,2,2,-,2,24,-,-,-,-,-,2,2,-,2,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,24,2,2,-,2,24,2,2,-,2,24,2,2,-,2,24
4,13228,あきる野市,1,A,00,000,農業，林業,1,04,20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,05,30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,06,50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,07,100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,08,300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,09,1000人～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,1,A,00,000,農業，林業,1,12,（再掲）5人以下,3,3,15,-,-,-,3,3,-,3,15,-,-,-,-,-,2,2,-,2,12,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,15,3,3,-,3,15,3,3,-,3,15,3,3,-,3,15
4,13228,あきる野市,1,A,00,000,農業，林業,1,13,（再掲）20人以下,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,1,A,00,000,農業，林業,1,14,（再掲）50人以下,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,1,A,00,000,農業，林業,1,15,（再掲）100人以下,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,1,A,00,000,農業，林業,1,16,（再掲）200人以下,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,1,A,00,000,農業，林業,1,17,（再掲）300人以下,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,1,A,00,000,農業，林業,1,18,（再掲）900人以下,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,2,A,01,000,農業,0,00,全ての規模,5,5,39,-,-,-,5,5,-,5,39,-,-,-,-,-,4,4,-,4,36,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39,5,5,-,5,39
4,13228,あきる野市,2,A,01,000,農業,1,01,0～4人,3,3,15,-,-,-,3,3,-,3,15,-,-,-,-,-,2,2,-,2,12,1,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,15,3,3,-,3,15,3,3,-,3,15,3,3,-,3,15
4,13228,あきる野市,2,A,01,000,農業,1,02,5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,2,A,01,000,農業,1,03,10～19人,2,2,24,-,-,-,2,2,-,2,24,-,-,-,-,-,2,2,-,2,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,24,2,2,-,2,24,2,2,-,2,24,2,2,-,2,24
