地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,17350,99601,2640289,3883,3934,16944,13467,9557,3910,95667,2623345,513,478,35,552,3649,1931,1791,140,2147,11731,821,744,77,1004,6770,5578,4398,1180,9444,126732,1038,578,460,5093,63279,1194,529,665,8889,143030,767,298,469,12771,239041,525,169,356,5618,202649,293,58,235,8166,226749,296,49,247,41381,1594129,7286,6328,958,9971,95395,10278,8171,2107,22613,270274,11522,8690,2832,37881,540811,11904,8841,3063,40867,675325
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,9478,9701,28915,3258,3267,8095,6220,5914,306,6434,20820,388,375,13,391,1026,1466,1426,40,1484,4297,579,560,19,588,1889,2825,2674,151,2925,9996,257,237,20,276,983,216,193,23,237,998,100,89,11,119,391,51,44,7,60,167,12,6,6,19,39,20,13,7,29,164,4684,4501,183,4788,15064,5594,5344,250,5751,18628,5801,5528,273,5987,19469,5842,5563,279,6034,19614
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,2400,2821,20810,413,422,3163,1987,1673,314,2399,17647,68,63,5,72,583,259,234,25,288,2088,127,113,14,137,1185,1031,856,175,1283,9407,153,118,35,184,1383,137,109,28,167,1302,77,59,18,101,639,21,18,3,28,204,5,5,-,5,37,6,5,1,7,55,1185,1024,161,1414,10415,1690,1423,267,2028,15166,1817,1522,295,2193,16303,1855,1555,300,2235,16616
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,1636,2305,25942,135,145,1897,1501,1003,498,2160,24045,36,32,4,43,495,119,89,30,158,1675,72,55,17,91,1142,749,510,239,1053,12207,173,92,81,290,2864,159,97,62,255,2621,76,42,34,118,1197,39,25,14,54,648,10,5,5,15,162,10,7,3,16,207,727,528,199,977,11248,1205,808,397,1724,19256,1349,895,454,1956,21673,1389,921,468,2014,22283
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,723,1395,20864,38,40,933,685,356,329,1355,19931,10,5,5,18,248,41,23,18,73,1039,12,5,7,28,319,293,152,141,571,8741,99,48,51,207,2848,88,35,53,202,2896,71,39,32,133,1907,43,27,16,71,1166,10,7,3,15,290,4,2,2,22,138,237,127,110,466,6175,481,245,236,946,13909,575,285,290,1166,16964,619,310,309,1241,18130
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,778,1876,32218,22,24,817,756,295,461,1852,31401,5,1,4,14,214,34,14,20,76,1479,16,8,8,42,634,292,115,177,727,11990,117,43,74,267,4705,132,40,92,374,5413,78,31,47,176,3255,43,19,24,95,1827,18,11,7,38,799,7,6,1,10,335,213,90,123,518,8849,508,193,315,1243,20754,644,241,403,1610,26486,679,252,427,1690,27887
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,799,3172,59436,9,11,581,790,207,583,3161,58855,2,1,1,2,158,8,4,4,23,531,11,3,8,44,777,218,67,151,813,15671,109,21,88,520,8390,196,38,158,855,14326,91,18,73,388,7041,95,27,68,358,7191,37,16,21,95,3069,12,6,6,31,915,138,45,93,485,9717,405,106,299,1673,29576,601,145,456,2509,44218,647,158,489,2685,47729
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,814,6482,147545,8,25,1458,806,85,721,6457,146087,3,1,2,11,524,4,1,3,45,622,4,-,4,74,824,129,23,106,1073,22964,88,16,72,541,14950,184,14,170,1437,32060,174,15,159,1616,32642,128,7,121,1053,23675,65,5,60,466,12259,23,3,20,126,4668,78,12,66,687,13776,283,46,237,2177,49411,510,64,446,4178,91099,592,70,522,4896,105756
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,427,10617,234428,-,-,-,427,22,405,10617,234428,1,-,1,1,401,-,-,-,-,-,-,-,-,-,-,32,1,31,682,17556,37,3,34,2504,19855,63,3,60,2048,35761,70,4,66,1418,35553,74,2,72,1567,38129,77,3,74,1481,43392,72,6,66,909,43430,19,1,18,361,9723,91,6,85,4092,51258,170,9,161,6077,92623,213,11,202,7060,115008
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,136,6376,212409,-,-,-,136,1,135,6376,212409,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,7,298,10808,4,-,4,190,4819,14,-,14,886,19330,17,-,17,666,26034,22,-,22,1811,50228,31,-,31,1511,41874,41,1,40,1014,59316,4,-,4,264,5441,17,-,17,739,23919,37,-,37,1947,52706,46,-,46,2318,85039
4,13101,千代田区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,83,6564,263759,-,-,-,83,1,82,6564,263759,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,19,7392,1,-,1,114,2482,4,-,4,321,9800,9,1,8,1004,27674,7,-,7,228,24836,22,-,22,2995,67980,38,-,38,1883,123595,1,-,1,11,4987,3,-,3,133,9874,13,1,12,1119,38039,16,1,15,1458,47348
