地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,2963,3525,39252,1604,1617,4713,1359,1178,181,1908,34539,112,101,11,134,869,589,544,45,654,3385,163,146,17,193,1244,369,303,66,542,5896,47,31,16,105,1846,30,17,13,123,2857,7,3,4,30,706,1,-,1,2,147,3,2,1,10,550,2,-,2,72,16695,1158,1040,118,1414,9873,1294,1136,158,1658,13745,1314,1144,170,1771,16392,1317,1145,172,1781,16803
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,2347,2379,5703,1434,1440,2940,913,879,34,939,2763,87,82,5,88,221,460,444,16,476,1315,111,106,5,114,370,207,200,7,213,706,15,15,-,15,61,6,6,-,6,23,1,1,-,1,2,-,-,-,-,-,1,1,-,1,2,-,-,-,-,-,832,801,31,856,2501,885,852,33,911,2692,887,854,33,913,2698,887,854,33,913,2698
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,309,338,2472,116,116,884,193,166,27,222,1588,12,11,1,12,91,77,65,12,94,641,27,24,3,30,208,63,52,11,72,530,5,5,-,5,45,4,4,-,4,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164,141,23,190,1357,187,160,27,216,1543,188,161,27,217,1551,188,161,27,217,1551
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,146,200,2208,44,47,599,102,71,31,153,1609,8,6,2,11,112,25,19,6,36,381,14,11,3,18,198,41,25,16,67,711,7,5,2,9,96,3,3,-,3,52,1,1,-,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,54,21,113,1152,96,67,29,142,1513,98,69,29,144,1550,99,70,29,145,1568
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,64,106,1673,7,11,167,57,33,24,95,1506,4,2,2,7,105,15,12,3,17,385,5,2,3,11,122,25,12,13,49,659,6,3,3,9,184,1,1,-,1,27,-,-,-,-,-,-,-,-,-,-,1,1,-,1,24,-,-,-,-,-,43,27,16,71,1106,56,32,24,94,1482,56,32,24,94,1482,56,32,24,94,1482
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,42,108,1713,3,3,123,39,18,21,105,1590,-,-,-,-,-,7,3,4,19,261,4,2,2,10,170,16,9,7,36,657,5,-,5,28,216,3,3,-,3,123,2,1,1,5,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,12,10,55,881,33,15,18,94,1347,37,18,19,101,1509,37,18,19,101,1509
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,23,96,1858,-,-,-,23,7,16,96,1858,-,-,-,-,-,5,1,4,12,402,2,1,1,10,176,9,3,6,44,739,3,2,1,10,227,3,-,3,16,243,1,-,1,4,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,3,11,64,1174,19,7,12,76,1544,22,7,15,92,1787,23,7,16,96,1858
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,22,124,3217,-,-,-,22,4,18,124,3217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,2,3,31,606,6,1,5,29,1017,8,-,8,47,1114,1,-,1,14,211,1,-,1,2,147,-,-,-,-,-,-,-,-,-,-,5,2,3,31,606,14,3,11,79,1996,20,3,17,121,2948,20,3,17,121,2948
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,8,102,3713,-,-,-,8,-,8,102,3713,1,-,1,16,340,-,-,-,-,-,-,-,-,-,-,3,-,3,30,1288,-,-,-,-,-,2,-,2,43,1239,1,-,1,5,322,-,-,-,-,-,1,-,1,8,524,-,-,-,-,-,3,-,3,34,1096,4,-,4,46,1628,6,-,6,89,2867,7,-,7,94,3189
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,1,56,1928,-,-,-,1,-,1,56,1928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,56,1928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,1,16,14767,-,-,-,1,-,1,16,14767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,16,14767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
