地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,15088,18285,140646,6847,6892,18832,8241,7099,1142,11393,121814,431,389,42,479,2847,3162,2969,193,3494,18871,1002,891,111,1141,7596,2879,2347,532,3885,45290,271,167,104,555,10071,162,67,95,673,12310,37,10,27,417,8320,18,4,14,406,13667,3,-,3,53,1024,-,-,-,-,-,6895,6178,717,8091,60239,7810,6798,1012,9831,90081,7930,6838,1092,10463,101087,7947,6841,1106,10687,106244
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,11477,11634,29761,6328,6346,12995,5149,4957,192,5288,16766,310,297,13,314,883,2464,2408,56,2512,7487,689,659,30,707,2270,1401,1331,70,1456,5194,66,56,10,74,262,29,27,2,30,128,4,2,2,6,17,2,2,-,2,4,-,-,-,-,-,-,-,-,-,-,4695,4534,161,4815,15140,4949,4769,180,5083,16177,4962,4779,183,5098,16237,4964,4781,183,5100,16243
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,1703,1889,14318,359,370,2749,1344,1161,183,1519,11569,73,62,11,82,597,393,345,48,440,3278,151,131,20,169,1256,603,512,91,694,5312,46,41,5,51,428,19,15,4,23,182,4,4,-,4,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1099,952,147,1242,9327,1276,1099,177,1448,10970,1288,1109,179,1462,11079,1289,1110,179,1463,11087
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,992,1285,15649,123,131,1783,869,645,224,1154,13866,24,19,5,27,351,198,157,41,264,3105,105,73,32,142,1660,433,318,115,569,6972,57,39,18,79,950,21,14,7,29,352,4,1,3,13,73,1,-,1,2,28,-,-,-,-,-,-,-,-,-,-,634,475,159,840,10008,826,612,214,1093,13183,841,621,220,1121,13445,842,621,221,1123,13463
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,311,522,8414,26,28,665,285,158,127,494,7749,10,7,3,14,248,50,36,14,79,1293,28,15,13,48,716,149,84,65,264,4182,24,9,15,37,681,19,4,15,45,501,-,-,-,-,-,1,1,-,1,30,-,-,-,-,-,-,-,-,-,-,183,109,74,317,4854,268,153,115,457,7303,280,155,125,487,7621,280,155,125,487,7621
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,290,650,12056,6,7,210,284,123,161,643,11846,9,3,6,24,354,38,20,18,89,1512,13,8,5,30,505,156,73,83,318,6563,29,11,18,69,1228,25,4,21,79,1080,8,1,7,24,376,1,-,1,2,47,-,-,-,-,-,-,-,-,-,-,158,79,79,336,6387,250,116,134,550,10370,275,120,155,625,11505,278,120,158,633,11618
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,189,660,14061,5,10,430,184,37,147,650,13631,4,-,4,17,264,11,2,9,33,771,13,5,8,34,866,88,19,69,305,6542,31,6,25,113,2252,27,3,24,124,2176,5,1,4,13,337,3,1,2,7,262,-,-,-,-,-,-,-,-,-,-,88,21,67,303,6372,154,32,122,525,11223,177,36,141,633,13076,179,36,143,639,13208
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,94,600,15486,-,-,-,94,17,77,600,15486,1,1,-,1,150,7,1,6,65,1111,3,-,3,11,323,42,10,32,207,6527,15,4,11,117,2501,13,-,13,109,2357,8,1,7,60,1568,4,-,4,27,717,1,-,1,3,232,-,-,-,-,-,33,8,25,189,5010,72,16,56,430,11391,85,17,68,535,13999,89,17,72,570,14537
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,27,435,14402,-,-,-,27,1,26,435,14402,-,-,-,-,-,1,-,1,12,314,-,-,-,-,-,7,-,7,72,3998,3,1,2,15,1769,8,-,8,201,4056,2,-,2,11,1257,4,-,4,74,2216,2,-,2,50,792,-,-,-,-,-,5,-,5,49,3141,14,1,13,212,7986,20,1,19,305,10601,23,1,22,353,12331
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,2,88,3285,-,-,-,2,-,2,88,3285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,33,1478,-,-,-,-,-,1,-,1,55,1807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,33,1478,1,-,1,33,1478,1,-,1,33,1478
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,2,286,4658,-,-,-,2,-,2,286,4658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,286,4658,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,164,2046,2,-,2,286,4658
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,1,236,8556,-,-,-,1,-,1,236,8556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,236,8556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,12,（再掲）5人以下,12034,12236,33582,6469,6489,13889,5565,5327,238,5747,19693,336,321,15,342,1055,2589,2520,69,2649,8347,741,705,36,764,2626,1581,1489,92,1658,6444,76,65,11,85,333,33,30,3,35,156,6,4,2,8,34,2,2,-,2,4,-,-,-,-,-,-,-,-,-,-,5047,4849,198,5203,17561,5344,5120,224,5520,18902,5360,5132,228,5539,18983,5363,5135,228,5542,18997
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,13,（再掲）20人以下,14216,14873,60693,6813,6850,17590,7403,6786,617,8023,43103,409,380,29,425,1874,3065,2917,148,3231,14096,948,864,84,1022,5250,2460,2174,286,2754,17979,171,136,35,208,1688,70,56,14,84,682,12,7,5,23,124,3,2,1,4,32,-,-,-,-,-,-,-,-,-,-,6461,5980,481,6947,35201,7092,6503,589,7686,41232,7132,6532,600,7743,41663,7136,6535,601,7748,41695
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,14,（再掲）50人以下,14780,15999,80567,6842,6882,18402,7938,7044,894,9117,62165,426,388,38,461,2433,3143,2966,177,3384,16675,987,886,101,1098,6459,2746,2318,428,3312,28433,222,156,66,310,3549,113,64,49,206,2243,22,8,14,53,607,5,3,2,7,109,-,-,-,-,-,-,-,-,-,-,6772,6149,623,7558,45873,7574,6749,825,8644,58265,7652,6784,868,8810,60203,7660,6787,873,8825,60401
4,13123,江戸川区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,15,（再掲）100人以下,14964,16651,94464,6847,6892,18832,8117,7081,1036,9759,75632,430,388,42,478,2697,3154,2968,186,3417,17446,999,891,108,1130,7273,2831,2337,494,3615,34869,253,162,91,423,5801,140,67,73,330,4419,26,9,17,62,938,8,4,4,14,371,-,-,-,-,-,-,-,-,-,-,6857,6170,687,7853,52088,7724,6781,943,9165,69330,7824,6820,1004,9435,73067,7834,6823,1011,9456,73445
