地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,1442,1693,13320,712,721,2053,730,625,105,972,11267,50,50,-,50,187,281,258,23,312,1582,97,87,10,107,822,227,184,43,285,3141,25,15,10,84,788,22,11,11,63,858,4,1,3,14,650,1,-,1,7,300,1,-,1,8,503,2,-,2,21,2283,598,538,60,677,4604,687,596,91,861,7009,704,605,99,910,7878,706,606,100,915,8028
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,1107,1115,2783,644,644,1305,463,449,14,471,1478,43,43,-,43,105,219,212,7,223,654,67,64,3,68,205,112,109,3,114,438,7,7,-,7,22,4,4,-,4,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,425,413,12,431,1337,448,435,13,455,1424,452,439,13,459,1441,452,439,13,459,1441
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,167,192,1381,48,53,379,119,97,22,139,1002,4,4,-,4,30,39,29,10,48,310,13,10,3,15,108,53,46,7,60,481,4,3,1,5,30,2,1,1,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92,74,18,108,769,113,92,21,132,959,115,93,22,135,977,115,93,22,135,977
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,81,100,1179,14,16,186,67,50,17,84,993,2,2,-,2,29,14,14,-,14,195,9,7,2,9,128,29,18,11,42,432,5,3,2,7,78,5,4,1,6,85,1,-,1,2,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,35,10,56,647,60,44,16,76,884,65,48,17,82,967,65,48,17,82,967
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,33,53,846,4,4,101,29,18,11,49,745,1,1,-,1,23,3,2,1,7,79,3,3,-,3,81,14,6,8,22,369,1,1,-,1,24,3,1,2,11,82,1,1,-,1,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,10,4,23,373,23,14,9,35,598,25,14,11,45,658,26,15,11,46,680
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,25,60,1039,2,4,82,23,8,15,56,957,-,-,-,-,-,4,-,4,18,144,4,3,1,5,163,9,4,5,20,388,4,-,4,9,172,2,1,1,4,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,5,8,37,506,23,8,15,56,957,23,8,15,56,957,23,8,15,56,957
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,17,57,1273,-,-,-,17,2,15,57,1273,-,-,-,-,-,2,1,1,2,200,-,-,-,-,-,7,-,7,22,561,3,1,2,7,167,5,-,5,26,345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,5,11,514,14,2,12,38,1062,17,2,15,57,1273,17,2,15,57,1273
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,8,80,1553,-,-,-,8,1,7,80,1553,-,-,-,-,-,-,-,-,-,-,1,-,1,7,137,3,1,2,5,472,1,-,1,48,295,1,-,1,9,221,1,-,1,4,128,1,-,1,7,300,-,-,-,-,-,-,-,-,-,-,3,-,3,11,458,6,1,5,69,1125,6,1,5,69,1125,7,1,6,73,1253
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,3,24,1866,-,-,-,3,-,3,24,1866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,7,480,-,-,-,-,-,1,-,1,8,503,1,-,1,9,883,-,-,-,-,-,-,-,-,-,-,1,-,1,7,480,1,-,1,7,480
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,1,12,1400,-,-,-,1,-,1,12,1400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,12,1400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,10,2000人～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13225,稲城市,0,A～R,00,000,全産業（Ｓ公務を除く）,1,11,5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
