地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,分類名,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模,個人及び会社企業／企業数（企業）,個人及び会社企業／事業所数（事業所）,個人及び会社企業／企業従業者数（人）,個人／企業数（企業）,個人／事業所数（事業所）,個人／企業従業者数（人）,会社企業／総数／企業数（企業）,会社企業／総数／企業数のうち単一事業所企業（企業）,会社企業／総数／企業数のうち複数事業所企業（企業）,会社企業／総数／事業所数（事業所）,会社企業／総数／企業従業者数（人）,会社企業／資本金階級／300万円未満／企業数（企業）,会社企業／資本金階級／300万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万円未満／事業所数（事業所）,会社企業／資本金階級／300万円未満／企業従業者数（人）,会社企業／資本金階級／300万～500万円未満／企業数（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／300万～500万円未満／事業所数（事業所）,会社企業／資本金階級／300万～500万円未満／企業従業者数（人）,会社企業／資本金階級／500万～1000万円未満／企業数（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／500万～1000万円未満／事業所数（事業所）,会社企業／資本金階級／500万～1000万円未満／企業従業者数（人）,会社企業／資本金階級／1000万～3000万円未満／企業数（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1000万～3000万円未満／事業所数（事業所）,会社企業／資本金階級／1000万～3000万円未満／企業従業者数（人）,会社企業／資本金階級／3000万～5000万円未満／企業数（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3000万～5000万円未満／事業所数（事業所）,会社企業／資本金階級／3000万～5000万円未満／企業従業者数（人）,会社企業／資本金階級／5000万～1億円未満／企業数（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／5000万～1億円未満／事業所数（事業所）,会社企業／資本金階級／5000万～1億円未満／企業従業者数（人）,会社企業／資本金階級／1億～3億円未満／企業数（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／1億～3億円未満／事業所数（事業所）,会社企業／資本金階級／1億～3億円未満／企業従業者数（人）,会社企業／資本金階級／3億～10億円未満／企業数（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／3億～10億円未満／事業所数（事業所）,会社企業／資本金階級／3億～10億円未満／企業従業者数（人）,会社企業／資本金階級／10億～50億円未満／企業数（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／10億～50億円未満／事業所数（事業所）,会社企業／資本金階級／10億～50億円未満／企業従業者数（人）,会社企業／資本金階級／50億円以上／企業数（企業）,会社企業／資本金階級／50億円以上／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／50億円以上／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／50億円以上／事業所数（事業所）,会社企業／資本金階級／50億円以上／企業従業者数（人）,会社企業／資本金階級／（再掲）1000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）5000万円以下／企業数（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）5000万円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）5000万円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）1億円以下／企業数（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）1億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）1億円以下／企業従業者数（人）,会社企業／資本金階級／（再掲）3億円以下／企業数（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち単一事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／企業数のうち複数事業所企業（企業）,会社企業／資本金階級／（再掲）3億円以下／事業所数（事業所）,会社企業／資本金階級／（再掲）3億円以下／企業従業者数（人）
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,0,00,全ての規模,"11,020","22,357","461,005","4,047","4,071","12,043","6,973","5,546","1,427","18,286","448,962",347,308,39,379,"2,449","2,067","1,929",138,"2,227","10,974",630,549,81,705,"4,927","2,586","2,109",477,"3,612","41,007",330,191,139,"1,478","20,282",337,130,207,"2,149","45,627",201,48,153,"2,715","72,074",100,20,80,"1,199","42,093",58,8,50,"1,460","45,804",46,5,41,"2,077","161,224","5,033","4,474",559,"5,925","46,622","6,075","5,134",941,"9,093","90,560","6,425","5,249","1,176","12,654","182,480","6,512","5,266","1,246","13,387","201,214"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,01,0～4人,"7,574","7,693","20,576","3,657","3,666","8,138","3,917","3,763",154,"4,027","12,438",264,249,15,267,810,"1,620","1,575",45,"1,648","4,681",423,405,18,430,"1,340","1,324","1,260",64,"1,382","4,619",64,61,3,66,273,42,38,4,50,175,15,14,1,16,55,4,3,1,5,26,-,-,-,-,-,-,-,-,-,-,"3,436","3,308",128,"3,521","10,700","3,710","3,562",148,"3,815","11,791","3,747","3,598",149,"3,853","11,934","3,753","3,602",151,"3,861","11,957"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,02,5～9人,"1,372","1,546","11,496",298,304,"2,319","1,074",893,181,"1,242","9,177",39,32,7,42,305,260,228,32,288,"2,088",111,84,27,135,905,509,419,90,606,"4,451",50,40,10,59,579,30,24,6,33,251,6,6,-,6,36,5,4,1,6,37,4,2,2,5,88,-,-,-,-,-,797,669,128,914,"6,697",976,810,166,"1,137","8,375","1,003",831,172,"1,167","8,601","1,005",833,172,"1,169","8,615"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,03,10～19人,813,"1,113","12,940",76,82,"1,089",737,532,205,"1,031","11,851",25,19,6,31,335,119,95,24,165,"1,874",53,37,16,74,794,384,272,112,537,"6,162",58,39,19,84,952,44,29,15,63,748,16,9,7,29,261,9,6,3,17,321,-,-,-,-,-,1,1,-,1,21,451,330,121,629,"6,995",656,474,182,917,"10,442",691,495,196,965,"10,994",700,501,199,984,"11,137"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,04,20～29人,301,508,"7,882",12,14,294,289,161,128,494,"7,588",6,5,1,8,171,36,22,14,56,889,23,15,8,33,582,136,76,60,229,"3,616",34,17,17,75,881,27,11,16,51,723,10,5,5,18,268,3,1,2,5,78,3,2,1,4,94,1,1,-,1,30,150,93,57,245,"3,935",246,142,104,417,"6,424",270,150,120,466,"7,068",273,152,121,471,"7,155"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,05,30～49人,287,679,"11,710",3,3,119,284,96,188,676,"11,591",7,-,7,21,259,26,7,19,57,"1,020",13,5,8,18,506,109,43,66,252,"4,437",51,18,33,119,"2,121",44,13,31,107,"1,879",21,5,16,74,858,3,2,1,4,134,2,-,2,12,92,1,1,-,1,33,108,41,67,243,"4,285",226,78,148,517,"9,161",266,90,176,624,"10,868",271,91,180,648,"11,080"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,06,50～99人,233,954,"17,209",1,2,84,232,52,180,952,"17,125",4,2,2,8,275,6,2,4,13,422,4,2,2,10,257,70,23,47,226,"4,793",39,7,32,175,"2,961",66,9,57,292,"5,038",30,4,26,141,"2,249",8,-,8,78,729,2,1,1,6,181,-,-,-,-,-,51,21,30,153,"3,469",147,38,109,540,"10,573",204,48,156,807,"14,851",219,49,170,865,"15,995"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,07,100～299人,233,"1,776","41,489",-,-,-,233,41,192,"1,776","41,489",2,1,1,2,294,-,-,-,-,-,3,1,2,5,543,46,14,32,248,"7,831",22,9,13,118,"3,577",59,5,54,571,"10,293",46,3,43,410,"8,467",36,2,34,309,"6,589",10,2,8,77,"2,043",7,2,5,34,"1,358",33,10,23,153,"5,950",91,28,63,591,"15,413",156,32,124,"1,120","26,910",186,33,153,"1,420","32,512"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,08,300～999人,132,"2,933","76,605",-,-,-,132,8,124,"2,933","76,605",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,2,5,96,"3,402",11,-,11,427,"6,708",16,1,15,388,"8,776",36,2,34,749,"19,844",22,2,20,402,"12,336",26,1,25,498,"15,343",14,-,14,373,"10,196",6,2,4,31,"2,895",20,2,18,552,"11,036",58,5,53,"1,464","32,451",72,5,67,"1,709","39,891"
4,13108,江東区,0,A～R,00,000,全産業（Ｓ公務を除く）,1,09,1000人～1999人,35,"1,564","51,010",-,-,-,35,-,35,"1,564","51,010",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,36,"1,696",-,-,-,-,-,6,-,6,325,"8,749",15,-,15,760,"22,158",5,-,5,171,"6,576",5,-,5,119,"7,921",3,-,3,153,"3,910",1,-,1,36,"1,696",1,-,1,36,"1,696",20,-,20,"1,052","29,700",23,-,23,"1,124","33,769"
