規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7255714,4326497,2929217,115223,56126,59097,137325,71922,65403,7233612,4310701,2922911,24.5,13.9,40.2
５人以上,"鉱業,採石業,砂利採取業",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
５人以上,建設業,341606,288815,52791,2551,1827,724,4074,3751,323,340083,286891,53192,2.5,1.2,9.8
５人以上,製造業,668126,487163,180963,5158,3370,1788,8019,5062,2957,665265,485471,179794,8.1,2.7,22.9
５人以上,電気・ガス・熱供給・水道業,21515,17917,3598,21,17,4,215,215,0,21321,17719,3602,7.8,9.3,0.9
５人以上,情報通信業,765599,568028,197571,7369,3704,3665,6978,5048,1930,765990,566684,199306,5.5,2.4,14.2
５人以上,"運輸業,郵便業",450691,360404,90287,5620,3023,2597,5785,4372,1413,450526,359055,91471,12.1,9.5,22.6
５人以上,"卸売業,小売業",1433755,797816,635939,23500,10855,12645,33448,15457,17991,1423807,793214,630593,31.4,16.8,49.9
５人以上,"金融業,保険業",381546,211971,169575,3359,1458,1901,3710,1827,1883,381195,211602,169593,8.4,1.7,16.7
５人以上,"不動産業,物品賃貸業",195968,132974,62994,2261,1614,647,4981,3607,1374,193248,130981,62267,16.7,10.7,29.4
５人以上,"学術研究,専門・技術サービス業",373798,248823,124975,5359,3565,1794,3206,2066,1140,375951,250322,125629,7.8,2.5,18.4
５人以上,"宿泊業,飲食サービス業",624163,288101,336062,23033,11762,11271,28460,13784,14676,618736,286079,332657,73.2,58.5,85.8
５人以上,"生活関連サービス業,娯楽業",221747,103504,118243,5155,1799,3356,4563,1942,2621,222339,103361,118978,37.1,25.5,47.2
５人以上,"教育,学習支援業",419828,203412,216416,3670,1071,2599,7763,3300,4463,415735,201183,214552,37.7,32.9,42.1
５人以上,"医療,福祉",562893,145531,417362,10074,2786,7288,10150,3029,7121,562817,145288,417529,34.9,25.6,38.2
５人以上,複合サービス事業,19818,10868,8950,114,114,0,78,0,78,19854,10982,8872,15,5.7,26.5
５人以上,サービス業（他に分類されないもの）,774661,461170,313491,17979,9161,8818,15895,8462,7433,776745,461869,314876,23.1,16.6,32.5
30人以上,調査産業計,5024851,3100325,1924526,63746,31568,32178,76878,41178,35700,5011719,3090715,1921004,18.8,10.1,32.6
30人以上,"鉱業,採石業,砂利採取業",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30人以上,建設業,210836,181692,29144,1288,928,360,805,698,107,211319,181922,29397,1,0.6,3
30人以上,製造業,511776,380477,131299,3747,2441,1306,5999,3742,2257,509524,379176,130348,6.1,1.9,18.5
30人以上,電気・ガス・熱供給・水道業,18390,14792,3598,21,17,4,215,215,0,18196,14594,3602,1.3,1.4,0.9
30人以上,情報通信業,646940,483798,163142,5834,2806,3028,5066,3494,1572,647708,483110,164598,5.3,2.1,14.7
30人以上,"運輸業,郵便業",368601,296705,71896,3937,2458,1479,4372,3171,1201,368166,295992,72174,9.9,8.1,17.1
30人以上,"卸売業,小売業",858556,493713,364843,10745,5313,5432,17637,8238,9399,851664,490788,360876,25.2,12.3,42.7
30人以上,"金融業,保険業",319271,176933,142338,2355,1046,1309,2444,1291,1153,319182,176688,142494,8.2,1.8,16.1
30人以上,"不動産業,物品賃貸業",129690,84404,45286,1392,852,540,2625,1669,956,128457,83587,44870,14.8,6.8,29.8
30人以上,"学術研究,専門・技術サービス業",266266,185799,80467,3784,2441,1343,2012,1493,519,268038,186747,81291,5.8,2.4,13.6
30人以上,"宿泊業,飲食サービス業",219885,99737,120148,6615,3362,3253,7709,4076,3633,218791,99023,119768,70.3,55.3,82.7
30人以上,"生活関連サービス業,娯楽業",119003,54764,64239,2177,985,1192,2282,952,1330,118898,54797,64101,36.5,22.4,48.5
30人以上,"教育,学習支援業",331828,167133,164695,1761,642,1119,5922,2466,3456,327667,165309,162358,32.7,27.3,38.1
30人以上,"医療,福祉",383203,104911,278292,5562,1882,3680,5755,2383,3372,383010,104410,278600,26.6,18,29.9
30人以上,複合サービス事業,7118,4647,2471,56,56,0,3,0,3,7171,4703,2468,10,4.9,19.6
30人以上,サービス業（他に分類されないもの）,633488,370820,262668,14472,6339,8133,14032,7290,6742,633928,369869,264059,24.2,17.8,33.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
