規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7278512,4317359,2961153,183105,91658,91447,188450,97750,90700,7273167,4311267,2961900,24,13.6,39.1
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,344044,293109,50935,4001,2674,1327,4516,3837,679,343529,291946,51583,2.4,1,10
５人以上,製造業,639302,461106,178196,12492,8445,4047,12022,8226,3796,639772,461325,178447,8,2.4,22.6
５人以上,電気・ガス・熱供給・水道業,22052,18258,3794,178,62,116,438,396,42,21792,17924,3868,6.9,8.3,0.8
５人以上,情報通信業,779429,581436,197993,13577,8447,5130,28157,17415,10742,764849,572468,192381,3.9,1.7,10.3
５人以上,"運輸業,郵便業",456113,360569,95544,8882,5080,3802,8536,5447,3089,456459,360202,96257,11.5,9.1,20.8
５人以上,"卸売業,小売業",1427701,795296,632405,36842,19694,17148,34029,17097,16932,1430514,797893,632621,30.8,16.6,48.6
５人以上,"金融業,保険業",387342,210469,176873,5205,2464,2741,4187,2444,1743,388360,210489,177871,8.5,1.6,16.6
５人以上,"不動産業,物品賃貸業",198668,130349,68319,3453,1807,1646,2844,1110,1734,199277,131046,68231,17.2,9.5,32.1
５人以上,"学術研究,専門・技術サービス業",389740,266666,123074,6401,3914,2487,6891,4582,2309,389250,265998,123252,6.3,2.4,14.8
５人以上,"宿泊業,飲食サービス業",607591,278338,329253,34681,16792,17889,28353,13418,14935,613919,281712,332207,72.8,58.1,85.2
５人以上,"生活関連サービス業,娯楽業",219135,98107,121028,7168,2491,4677,5549,1491,4058,220754,99107,121647,42.3,32.3,50.4
５人以上,"教育,学習支援業",415785,197793,217992,18727,6514,12213,10877,6082,4795,423635,198225,225410,37.4,33.3,41
５人以上,"医療,福祉",576814,150555,426259,12834,4231,8603,21208,6294,14914,568440,148492,419948,33.4,24.6,36.5
５人以上,複合サービス事業,21494,11234,10260,109,3,106,314,100,214,21289,11137,10152,14.9,6.2,24.3
５人以上,サービス業（他に分類されないもの）,793302,464074,329228,18555,9040,9515,20529,9811,10718,791328,463303,328025,22.6,16,31.9
30人以上,調査産業計,5060223,3106052,1954171,116663,57744,58919,124691,67145,57546,5052195,3096651,1955544,18.3,9.9,31.6
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214945,186442,28503,2686,1930,756,2815,2136,679,214816,186236,28580,0.6,0.4,2.1
30人以上,製造業,482137,355754,126383,9609,6158,3451,10535,7075,3460,481211,354837,126374,5.7,1.6,17.1
30人以上,電気・ガス・熱供給・水道業,19057,15393,3664,178,62,116,438,396,42,18797,15059,3738,1.1,1.2,0.8
30人以上,情報通信業,657130,493591,163539,11031,6686,4345,26553,16036,10517,641608,484241,157367,3.2,1.1,9.6
30人以上,"運輸業,郵便業",374364,299027,75337,6660,3394,3266,6062,3729,2333,374962,298692,76270,8.8,7.5,14.1
30人以上,"卸売業,小売業",862306,495451,366855,20309,11420,8889,16848,9934,6914,865767,496937,368830,25.3,12.2,42.9
30人以上,"金融業,保険業",323892,176900,146992,3785,1755,2030,2939,1711,1228,324738,176944,147794,7.9,1.5,15.5
30人以上,"不動産業,物品賃貸業",132461,84583,47878,2463,1223,1240,1785,889,896,133139,84917,48222,18.1,8.8,34.5
30人以上,"学術研究,専門・技術サービス業",279258,200325,78933,4489,3071,1418,5850,3541,2309,277897,199855,78042,3.4,1.7,7.7
30人以上,"宿泊業,飲食サービス業",215187,96750,118437,9662,4589,5073,8094,2851,5243,216755,98488,118267,69.1,54.9,80.8
30人以上,"生活関連サービス業,娯楽業",118039,50728,67311,4636,1576,3060,2581,809,1772,120094,51495,68599,40.9,26.8,51.5
30人以上,"教育,学習支援業",328522,165185,163337,15699,4712,10987,7651,4750,2901,336570,165147,171423,34.2,29.9,38.3
30人以上,"医療,福祉",396767,111113,285654,8018,2528,5490,15349,4857,10492,389436,108784,280652,24.7,17.6,27.4
30人以上,複合サービス事業,7295,4697,2598,61,3,58,56,1,55,7300,4699,2601,10.5,4.9,20.7
30人以上,サービス業（他に分類されないもの）,648863,370113,278750,17377,8637,8740,17135,8430,8705,649105,370320,278785,23.8,17.1,32.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年５月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
