規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.6,164.6,149.6,15,13.6,82.3,79.3,3
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,20.9,178.4,159.9,18.5,16.7,107.2,104.8,2.4
５人以上,製造業,19.7,165.1,152.1,13,16.7,109.8,106.7,3.1
５人以上,電気・ガス・熱供給・水道業,17.6,156.9,138.3,18.6,13.2,112.8,112.1,0.7
５人以上,情報通信業,18.9,164.8,145.4,19.4,13.8,92.1,89.5,2.6
５人以上,"運輸業,郵便業",19.7,177,154.5,22.5,15.1,110.5,99.5,11
５人以上,"卸売業,小売業",19.8,163.4,152.7,10.7,15,91.5,88.9,2.6
５人以上,"金融業,保険業",18.1,154.1,134,20.1,14.4,89.2,87.6,1.6
５人以上,"不動産業,物品賃貸業",20.2,170.7,153.5,17.2,14.3,83.8,79.1,4.7
５人以上,"学術研究,専門・技術サービス業",19.2,161.3,144.7,16.6,13.8,95.6,93.4,2.2
５人以上,"宿泊業,飲食サービス業",21.7,188.3,169.9,18.4,13,77.8,74.5,3.3
５人以上,"生活関連サービス業,娯楽業",20.8,173.9,162.2,11.7,14.3,90.4,86.2,4.2
５人以上,"教育,学習支援業",19.2,145.7,138.7,7,8,41.3,40.9,0.4
５人以上,"医療,福祉",19.7,156,147.6,8.4,12.3,67.2,65.8,1.4
５人以上,複合サービス事業,17.8,147,136.5,10.5,14.9,102.3,99.2,3.1
５人以上,サービス業（他に分類されないもの）,19.5,162.2,147.9,14.3,15.7,94.9,90.7,4.2
30人以上,調査産業計,19.3,162.3,146.3,16,13.9,83.6,80.3,3.3
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,20.4,178.3,155.3,23,16,108,102.7,5.3
30人以上,製造業,19.3,163.5,149.5,14,15.8,108,103.7,4.3
30人以上,電気・ガス・熱供給・水道業,17.6,156.9,138.3,18.6,13.2,112.8,112.1,0.7
30人以上,情報通信業,18.9,164.7,144.1,20.6,12.7,83.8,81.3,2.5
30人以上,"運輸業,郵便業",19.3,173.8,152.7,21.1,14.4,108.8,96.1,12.7
30人以上,"卸売業,小売業",19.3,160.2,148.4,11.8,16.2,99.3,96.3,3
30人以上,"金融業,保険業",18.1,154.2,132.6,21.6,14.2,89.3,87.6,1.7
30人以上,"不動産業,物品賃貸業",19.5,164,146.8,17.2,15.7,83.9,81,2.9
30人以上,"学術研究,専門・技術サービス業",19.1,160.8,142.2,18.6,13.3,91.7,88.7,3
30人以上,"宿泊業,飲食サービス業",21.1,181.8,165.1,16.7,13.1,75,72.1,2.9
30人以上,"生活関連サービス業,娯楽業",20.1,165.5,151.8,13.7,13.4,85.9,82,3.9
30人以上,"教育,学習支援業",19.3,145.1,138,7.1,7.4,39.6,39.2,0.4
30人以上,"医療,福祉",19.7,155,146.9,8.1,13.1,69.3,67.4,1.9
30人以上,複合サービス事業,18.3,149.2,135.3,13.9,14.8,104.7,97.7,7
30人以上,サービス業（他に分類されないもの）,19.2,160.6,145.9,14.7,16.2,97.1,92.6,4.5
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１１月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
