規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.1,160.1,146,14.1,13.7,83.2,80.1,3.1
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,20.5,175.7,157.9,17.8,15.9,98.2,96.2,2
５人以上,製造業,18.9,158.2,146.3,11.9,16.6,107.7,104.9,2.8
５人以上,電気・ガス・熱供給・水道業,17.2,150.3,135.1,15.2,13,110.9,110.6,0.3
５人以上,情報通信業,18.2,157.7,139.2,18.5,13.9,94.7,91.6,3.1
５人以上,"運輸業,郵便業",19.4,175.2,153,22.2,14.8,109.8,98.6,11.2
５人以上,"卸売業,小売業",19.3,158.5,148.4,10.1,15.1,92.7,89.9,2.8
５人以上,"金融業,保険業",17.7,150.4,131.8,18.6,14.3,89.8,88.2,1.6
５人以上,"不動産業,物品賃貸業",19.5,165,149.7,15.3,14.6,91.4,83.5,7.9
５人以上,"学術研究,専門・技術サービス業",18.7,157.2,142,15.2,13.5,91,88.7,2.3
５人以上,"宿泊業,飲食サービス業",21.4,184.6,167.8,16.8,13,78.6,75.3,3.3
５人以上,"生活関連サービス業,娯楽業",20.5,172.1,161.6,10.5,14.5,90.7,87.2,3.5
５人以上,"教育,学習支援業",18.2,136.6,131.4,5.2,7.9,42.2,41.6,0.6
５人以上,"医療,福祉",19.7,155.7,147.8,7.9,12.6,66.1,65,1.1
５人以上,複合サービス事業,17.4,143.4,135,8.4,15.1,105.4,103.9,1.5
５人以上,サービス業（他に分類されないもの）,18.9,159.9,144.9,15,15.6,94.9,90.7,4.2
30人以上,調査産業計,18.7,157.2,142.2,15,14.1,84.5,81.3,3.2
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,20.2,176.7,154.8,21.9,15.3,104.4,99.9,4.5
30人以上,製造業,18.3,154.4,142.1,12.3,15.8,106.4,102.7,3.7
30人以上,電気・ガス・熱供給・水道業,17.2,150.3,135.1,15.2,13,110.9,110.6,0.3
30人以上,情報通信業,18,156.8,137.2,19.6,13.3,90,86.7,3.3
30人以上,"運輸業,郵便業",19.1,172.1,151.1,21,14.2,110.1,97,13.1
30人以上,"卸売業,小売業",18.8,155.1,144.2,10.9,16.3,99.6,96.5,3.1
30人以上,"金融業,保険業",17.5,150.1,130,20.1,14.4,91.3,89.5,1.8
30人以上,"不動産業,物品賃貸業",18.8,158.7,143.1,15.6,15.2,82.9,78.2,4.7
30人以上,"学術研究,専門・技術サービス業",18.3,155.4,138.5,16.9,13.3,87.1,85.2,1.9
30人以上,"宿泊業,飲食サービス業",20.6,175.6,161.9,13.7,13.2,76.2,73.7,2.5
30人以上,"生活関連サービス業,娯楽業",19.8,163.4,150.2,13.2,13.9,88.2,85.3,2.9
30人以上,"教育,学習支援業",18.1,135.3,130.2,5.1,7.1,39.2,38.9,0.3
30人以上,"医療,福祉",19.6,154.5,146.6,7.9,13.8,67.7,66.5,1.2
30人以上,複合サービス事業,17.7,145.6,134.7,10.9,13.9,108.3,105.7,2.6
30人以上,サービス業（他に分類されないもの）,18.7,158.4,143.1,15.3,16,96.7,92.2,4.5
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年９月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
