規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7264876,4336376,2928500,98390,47351,51039,105132,53185,51947,7258134,4330542,2927592,24.4,13.7,40.1
５人以上,"鉱業,採石業,砂利採取業",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
５人以上,建設業,339886,287032,52854,4014,3566,448,2294,1829,465,341606,288769,52837,2.5,1.2,9.9
５人以上,製造業,672202,491937,180265,5834,3211,2623,7490,4687,2803,670546,490461,180085,8,2.6,22.6
５人以上,電気・ガス・熱供給・水道業,21649,18057,3592,18,12,6,152,152,0,21515,17917,3598,7.8,9.2,0.9
５人以上,情報通信業,766850,572515,194335,8206,6007,2199,9457,6631,2826,765599,571891,193708,5.1,2.4,12.9
５人以上,"運輸業,郵便業",450732,358282,92450,3433,2271,1162,3474,2173,1301,450691,358380,92311,11.9,9.2,22.5
５人以上,"卸売業,小売業",1431635,799242,632393,18976,7679,11297,16856,7773,9083,1433755,799148,634607,31.2,16.6,49.7
５人以上,"金融業,保険業",381065,212127,168938,5582,2937,2645,5101,2288,2813,381546,212776,168770,8.2,1.7,16.4
５人以上,"不動産業,物品賃貸業",196026,134521,61505,2262,1222,1040,2320,1372,948,195968,134371,61597,16.1,10.3,28.7
５人以上,"学術研究,専門・技術サービス業",373839,249057,124782,3510,2072,1438,3551,2203,1348,373798,248926,124872,7.5,2.7,16.9
５人以上,"宿泊業,飲食サービス業",629986,288846,341140,15881,7422,8459,21704,10962,10742,624163,285306,338857,72.8,58.2,85.1
５人以上,"生活関連サービス業,娯楽業",223370,105072,118298,2446,977,1469,4069,1561,2508,221747,104488,117259,35.8,24.7,45.6
５人以上,"教育,学習支援業",418775,201801,216974,6393,2417,3976,5340,2995,2345,419828,201223,218605,38.1,33.4,42.5
５人以上,"医療,福祉",564472,143261,421211,7404,1926,5478,8983,2853,6130,562893,142334,420559,35.3,26.1,38.3
５人以上,複合サービス事業,19824,10809,9015,60,60,0,66,1,65,19818,10868,8950,15,5.8,26.3
５人以上,サービス業（他に分類されないもの）,774565,463817,310748,14371,5572,8799,14275,5705,8570,774661,463684,310977,23,16.4,32.7
30人以上,調査産業計,5035279,3107397,1927882,52817,24331,28486,60825,29461,31364,5027271,3102267,1925004,18.5,9.9,32.4
30人以上,"鉱業,採石業,砂利採取業",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30人以上,建設業,211076,181923,29153,673,610,63,913,826,87,210836,181707,29129,1,0.7,3.1
30人以上,製造業,515732,384397,131335,3933,2032,1901,5469,3295,2174,514196,383134,131062,6,2,17.9
30人以上,電気・ガス・熱供給・水道業,18524,14932,3592,18,12,6,152,152,0,18390,14792,3598,1.3,1.4,0.9
30人以上,情報通信業,649076,488754,160322,5181,3441,1740,7317,4859,2458,646940,487336,159604,4.6,1.8,12.9
30人以上,"運輸業,郵便業",368774,296359,72415,2591,1789,802,2764,1950,814,368601,296198,72403,9.7,7.8,17.6
30人以上,"卸売業,小売業",859076,496073,363003,7892,3363,4529,8412,3950,4462,858556,495486,363070,25.1,12.3,42.6
30人以上,"金融業,保険業",318945,178210,140735,4146,2215,1931,3820,1937,1883,319271,178488,140783,7.7,1.7,15.4
30人以上,"不動産業,物品賃貸業",129803,84592,45211,1165,705,460,1278,634,644,129690,84663,45027,14.2,6.3,28.9
30人以上,"学術研究,専門・技術サービス業",266123,184629,81494,2113,1340,773,1970,910,1060,266266,185059,81207,5,2.2,11.5
30人以上,"宿泊業,飲食サービス業",221615,95991,125624,3155,1129,2026,4885,1367,3518,219885,95753,124132,68,52.4,80
30人以上,"生活関連サービス業,娯楽業",119396,55148,64248,1111,389,722,1504,596,908,119003,54941,64062,33.8,20.1,45.5
30人以上,"教育,学習支援業",330545,165404,165141,5334,1552,3782,4051,2269,1782,331828,164687,167141,33.6,28.2,39
30人以上,"医療,福祉",385086,102562,282524,3266,1051,2215,5149,1707,3442,383203,101906,281297,27.3,19,30.3
30人以上,複合サービス事業,7124,4646,2478,2,2,0,8,1,7,7118,4647,2471,10,5,19.5
30人以上,サービス業（他に分類されないもの）,634384,373777,260607,12237,4701,7536,13133,5008,8125,633488,373470,260018,24.3,17.8,33.5
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
