規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5492203,51332,54343,5490215,1772673,47058,50789,1767919
５人以上,"鉱業,採石業,砂利採取業",-,-,-,-,-,-,-,-
５人以上,建設業,331547,3602,2221,332928,8339,412,73,8678
５人以上,製造業,617224,4620,4973,617049,54978,1214,2517,53497
５人以上,電気・ガス・熱供給・水道業,19972,18,152,19838,1677,0,0,1677
５人以上,情報通信業,728940,5716,8067,726693,37910,2490,1390,38906
５人以上,"運輸業,郵便業",397343,2532,3160,396935,53389,901,314,53756
５人以上,"卸売業,小売業",984659,9564,8284,986111,446976,9412,8572,447644
５人以上,"金融業,保険業",349770,4837,4437,350171,31295,745,664,31375
５人以上,"不動産業,物品賃貸業",164570,1528,1603,164495,31456,734,717,31473
５人以上,"学術研究,専門・技術サービス業",345806,2735,2938,345928,28033,775,613,27870
５人以上,"宿泊業,飲食サービス業",170400,2242,2821,169818,459586,13639,18883,454345
５人以上,"生活関連サービス業,娯楽業",143513,787,1895,142399,79857,1659,2174,79348
５人以上,"教育,学習支援業",260201,952,1517,259802,158574,5441,3823,160026
５人以上,"医療,福祉",365193,2506,3185,364405,199279,4898,5798,198488
５人以上,複合サービス事業,16903,2,66,16839,2921,58,0,2979
５人以上,サービス業（他に分類されないもの）,596162,9691,9024,596804,178403,4680,5251,177857
30人以上,調査産業計,4099965,33304,36976,4096490,935314,19513,23849,930781
30人以上,"鉱業,採石業,砂利採取業",-,-,-,-,-,-,-,-
30人以上,建設業,208958,646,886,208718,2118,27,27,2118
30人以上,製造業,483383,3437,3726,483090,32349,496,1743,31106
30人以上,電気・ガス・熱供給・水道業,18279,18,152,18145,245,0,0,245
30人以上,情報通信業,619291,4131,6076,617347,29785,1050,1241,29593
30人以上,"運輸業,郵便業",333224,2050,2450,332824,35550,541,314,35777
30人以上,"卸売業,小売業",642941,5144,4813,643252,216135,2748,3599,215304
30人以上,"金融業,保険業",294473,3454,3375,294553,24472,692,445,24718
30人以上,"不動産業,物品賃貸業",111277,916,865,111327,18526,249,413,18363
30人以上,"学術研究,専門・技術サービス業",252440,1739,1530,252851,13683,374,440,13415
30人以上,"宿泊業,飲食サービス業",71078,342,1075,70343,150537,2813,3810,149542
30人以上,"生活関連サービス業,娯楽業",78802,505,540,78833,40594,606,964,40170
30人以上,"教育,学習支援業",220406,772,919,220259,110139,4562,3132,111569
30人以上,"医療,福祉",279533,1446,2228,278730,105553,1820,2921,104473
30人以上,複合サービス事業,6409,2,8,6403,715,0,0,715
30人以上,サービス業（他に分類されないもの）,479471,8702,8333,479815,154913,3535,4800,153673
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
