規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19.2,20,18,153.9,167.5,133.7,141.4,151.7,126.2,12.5,15.8,7.5
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21.3,21.6,20.1,183.3,187.3,162.2,164.5,167,151.5,18.8,20.3,10.7
５人以上,製造業,20.2,20.4,19.5,166.6,172,152.1,154.9,158.9,144.2,11.7,13.1,7.9
５人以上,電気・ガス・熱供給・水道業,20,20.1,19.7,172,173.3,166.7,156.3,156.9,153.8,15.7,16.4,12.9
５人以上,情報通信業,20.4,20.7,19.7,174.4,178.6,162.7,155.9,158.3,149.1,18.5,20.3,13.6
５人以上,"運輸業,郵便業",20,20.3,18.8,177.5,184.6,151.1,156.2,160.7,139.6,21.3,23.9,11.5
５人以上,"卸売業,小売業",19.3,20.2,18,155.4,172.4,133.2,144.7,158.5,126.8,10.7,13.9,6.4
５人以上,"金融業,保険業",19.9,20.5,19.2,164.6,176.4,150.3,145.3,152.4,136.7,19.3,24,13.6
５人以上,"不動産業,物品賃貸業",20.1,20.6,19.1,162.9,171.2,146.5,148.3,154.6,135.7,14.6,16.6,10.8
５人以上,"学術研究,専門・技術サービス業",20,20.5,18.8,164,170.4,150.4,149.2,153.8,139.4,14.8,16.6,11
５人以上,"宿泊業,飲食サービス業",15.7,17,14.4,109.9,130.9,91.1,102.4,119.7,86.9,7.5,11.2,4.2
５人以上,"生活関連サービス業,娯楽業",18.7,19.6,17.9,143.4,155.9,133.1,135.1,146.3,125.8,8.3,9.6,7.3
５人以上,"教育,学習支援業",16.3,16.5,16.2,113.9,114.2,113.6,110.1,110.1,110.1,3.8,4.1,3.5
５人以上,"医療,福祉",18.4,18.2,18.4,132.8,140.5,130,127.2,133.4,125,5.6,7.1,5
５人以上,複合サービス事業,19.3,20.2,18.4,154.6,163.7,144.8,147.5,154.9,139.5,7.1,8.8,5.3
５人以上,サービス業（他に分類されないもの）,19.6,20.1,18.8,155.5,166.4,139.9,143,150.9,131.6,12.5,15.5,8.3
30人以上,調査産業計,19.5,20.1,18.6,159.2,170.9,140.7,145,153.4,131.7,14.2,17.5,9
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,21.5,21.6,20.7,190.6,193.1,175.8,166.6,167.9,159,24,25.2,16.8
30人以上,製造業,20.2,20.5,19.4,168.6,173.4,155,155.7,159.2,145.8,12.9,14.2,9.2
30人以上,電気・ガス・熱供給・水道業,20,20.1,19.7,172,173.3,166.7,156.3,156.9,153.8,15.7,16.4,12.9
30人以上,情報通信業,20.4,20.7,19.4,174.7,179,162,155.1,157.8,147.1,19.6,21.2,14.9
30人以上,"運輸業,郵便業",19.8,20,19,175.5,181.2,154.8,155.3,158.8,142.7,20.2,22.4,12.1
30人以上,"卸売業,小売業",19.8,20.5,18.7,165.7,181.9,142.7,152,164.4,134.4,13.7,17.5,8.3
30人以上,"金融業,保険業",19.8,20.4,19.1,165.2,176.8,151.1,144.3,150.9,136.2,20.9,25.9,14.9
30人以上,"不動産業,物品賃貸業",20,20.7,18.8,159.8,169.7,141.8,145.1,153.4,130.1,14.7,16.3,11.7
30人以上,"学術研究,専門・技術サービス業",20.2,20.6,19,166.4,171.2,153.9,149,152.5,139.8,17.4,18.7,14.1
30人以上,"宿泊業,飲食サービス業",16.1,17,15.3,109.6,126.9,95.2,103.6,117.7,91.8,6,9.2,3.4
30人以上,"生活関連サービス業,娯楽業",18.5,19.6,17.7,142.8,156,132.5,132.4,144.4,123.1,10.4,11.6,9.4
30人以上,"教育,学習支援業",16.7,16.9,16.5,116.8,118.5,115.2,112.8,114.2,111.5,4,4.3,3.7
30人以上,"医療,福祉",19.3,18.9,19.5,141.2,145.8,139.4,135.4,139.1,133.9,5.8,6.7,5.5
30人以上,複合サービス事業,20,20.5,19,162.3,167,153.9,153,155.2,149.2,9.3,11.8,4.7
30人以上,サービス業（他に分類されないもの）,19.6,20.1,18.8,154.1,165.7,138.9,141.4,149.7,130.5,12.7,16,8.4
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年７月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
