規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5510701,63443,74621,5499686,1754252,81255,63958,1771386
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,337473,3642,3579,337536,8390,642,386,8646
５人以上,製造業,594022,5128,3751,595289,51362,510,1374,50608
５人以上,電気・ガス・熱供給・水道業,18221,44,36,18230,227,0,2,224
５人以上,情報通信業,739589,5061,6449,738203,26637,1664,276,28023
５人以上,"運輸業,郵便業",390230,5334,4572,390800,62577,4596,3230,64135
５人以上,"卸売業,小売業",981654,9056,16444,974070,443835,12620,10243,446408
５人以上,"金融業,保険業",350008,2671,3481,349118,33930,475,521,33964
５人以上,"不動産業,物品賃貸業",161106,1501,1961,160644,35560,804,1177,35189
５人以上,"学術研究,専門・技術サービス業",362768,4761,2719,364815,28790,925,853,28857
５人以上,"宿泊業,飲食サービス業",174849,5236,4107,176243,443406,23605,19140,447606
５人以上,"生活関連サービス業,娯楽業",125378,2290,1276,126392,94272,3166,2173,95265
５人以上,"教育,学習支援業",270992,1896,1920,271244,137609,19791,10899,146225
５人以上,"医療,福祉",377559,2514,6748,373397,200463,6151,7384,199158
５人以上,複合サービス事業,17019,163,48,17135,4020,0,167,3852
５人以上,サービス業（他に分類されないもの）,609833,14146,17530,606570,183174,6306,6133,183226
30人以上,調査産業計,4109720,42834,51955,4100505,930578,43236,29563,944345
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,212923,1560,1659,212824,1515,43,19,1539
30人以上,製造業,460318,4353,2757,461861,28744,268,617,28448
30人以上,電気・ガス・熱供給・水道業,18221,44,36,18230,227,0,2,224
30人以上,情報通信業,626346,4209,5151,625406,20097,970,276,20789
30人以上,"運輸業,郵便業",329817,4250,3601,330274,42858,3125,2255,43920
30人以上,"卸売業,小売業",642558,6273,8759,640036,219072,3775,4254,218629
30人以上,"金融業,保険業",292786,2308,2794,292291,27315,306,281,27349
30人以上,"不動産業,物品賃貸業",107326,730,1216,106839,23036,306,658,22685
30人以上,"学術研究,専門・技術サービス業",268960,2223,1908,269280,11753,134,258,11624
30人以上,"宿泊業,飲食サービス業",70378,874,970,70430,142464,5256,5440,142132
30人以上,"生活関連サービス業,娯楽業",70729,415,693,70451,49965,2112,1609,50468
30人以上,"教育,学習支援業",226783,1465,1510,226737,94158,18965,3991,109133
30人以上,"医療,福祉",287876,1754,4916,284634,107509,2921,4219,106291
30人以上,複合サービス事業,6511,115,3,6624,830,0,113,716
30人以上,サービス業（他に分類されないもの）,488188,12261,15982,484588,161035,5055,5571,160398
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年９月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
