規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7315333,4349960,2965373,143942,80999,62943,150288,83393,66895,7308987,4347566,2961421,24.4,14.1,39.4
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,343406,288512,54894,3329,2615,714,3538,2453,1085,343197,288674,54523,2.4,1,10
５人以上,製造業,661807,482892,178915,6851,4531,2320,10257,7980,2277,658401,479443,178958,7.6,2.2,21.8
５人以上,電気・ガス・熱供給・水道業,18694,14970,3724,294,269,25,536,477,59,18452,14762,3690,1.2,1.3,0.8
５人以上,情報通信業,765605,562556,203049,12794,9555,3239,12044,8702,3342,766355,563409,202946,3.7,1.4,10
５人以上,"運輸業,郵便業",454080,358000,96080,13963,10522,3441,12281,10025,2256,455762,358497,97265,12.6,10.1,21.7
５人以上,"卸売業,小売業",1434059,810362,623697,20302,11099,9203,25994,13875,12119,1428367,807586,620781,31,16.7,49.7
５人以上,"金融業,保険業",387874,212638,175236,7108,3774,3334,9842,5838,4004,385140,210574,174566,8.8,2,17
５人以上,"不動産業,物品賃貸業",198380,132355,66025,3968,2260,1708,5296,3779,1517,197052,130836,66216,17.2,11.2,28.9
５人以上,"学術研究,専門・技術サービス業",391274,266594,124680,5536,3924,1612,6558,4048,2510,390252,266470,123782,6.9,2.5,16.3
５人以上,"宿泊業,飲食サービス業",621975,293272,328703,24665,13048,11617,21636,9534,12102,625004,296786,328218,72.7,60.1,84.1
５人以上,"生活関連サービス業,娯楽業",220577,99648,120929,7363,3504,3859,5918,2358,3560,222022,100794,121228,43.4,32.6,52.3
５人以上,"教育,学習支援業",426472,198497,227975,6590,2720,3870,5936,1697,4239,427126,199520,227606,38.3,34,42.1
５人以上,"医療,福祉",574940,150079,424861,11083,3662,7421,8613,1607,7006,577410,152134,425276,33.3,25.3,36.1
５人以上,複合サービス事業,21115,10778,10337,64,61,3,392,8,384,20787,10831,9956,18.1,6.7,30.5
５人以上,サービス業（他に分類されないもの）,795075,468807,326268,20032,9455,10577,21447,11012,10435,793660,467250,326410,23.9,16.7,34.3
30人以上,調査産業計,5081598,3108559,1973039,95771,56843,38928,103454,59582,43872,5073915,3105820,1968095,18.8,10.4,32.1
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,213830,182795,31035,2015,1760,255,2392,1593,799,213453,182962,30491,0.7,0.5,1.9
30人以上,製造業,500238,367108,133130,5347,3592,1755,9097,7078,2019,496488,363622,132866,5.6,1.6,16.7
30人以上,電気・ガス・熱供給・水道業,18694,14970,3724,294,269,25,536,477,59,18452,14762,3690,1.2,1.3,0.8
30人以上,情報通信業,643266,477812,165454,11433,8481,2952,10097,7326,2771,644602,478967,165635,3.2,1,9.6
30人以上,"運輸業,郵便業",373177,292721,80456,13788,10347,3441,11497,9645,1852,375468,293423,82045,11.3,9.8,16.9
30人以上,"卸売業,小売業",866616,507499,359117,12449,7720,4729,16707,8223,8484,862358,506996,355362,25.4,12.2,44.2
30人以上,"金融業,保険業",324209,178304,145905,5695,3207,2488,8929,5422,3507,320975,176089,144886,8.4,2,16.3
30人以上,"不動産業,物品賃貸業",132356,85224,47132,2179,1278,901,3154,2041,1113,131381,84461,46920,17.2,8.7,32.5
30人以上,"学術研究,専門・技術サービス業",279258,201831,77427,4450,3611,839,3796,2704,1092,279912,202738,77174,3.5,1.9,7.6
30人以上,"宿泊業,飲食サービス業",215834,98489,117345,6603,2460,4143,7200,2992,4208,215237,97957,117280,68.9,55.2,80.4
30人以上,"生活関連サービス業,娯楽業",119961,51780,68181,4671,2785,1886,2508,1131,1377,122124,53434,68690,40.7,27.4,51
30人以上,"教育,学習支援業",340920,163914,177006,2362,1247,1115,3074,848,2226,340208,164313,175895,34.7,29.5,39.6
30人以上,"医療,福祉",393964,109734,284230,6527,2308,4219,5707,927,4780,394784,111115,283669,25.3,18.8,27.8
30人以上,複合サービス事業,7296,4693,2603,64,61,3,12,8,4,7348,4746,2602,11.3,6,20.9
30人以上,サービス業（他に分類されないもの）,651979,371685,280294,17894,7717,10177,18748,9167,9581,651125,370235,280890,25.8,18.3,35.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
