規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,19,19.8,17.9,151.3,164.9,131.4,138.8,149.2,123.7,12.5,15.7,7.7
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21.4,21.7,19.9,185.3,189,163.6,164.6,167,150.6,20.7,22,13
５人以上,製造業,20.1,20.4,19.4,167.3,172.6,153.3,154.4,158.4,144,12.9,14.2,9.3
５人以上,電気・ガス・熱供給・水道業,19.7,19.7,19.6,169.3,169.3,169,153.3,153.5,152.4,16,15.8,16.6
５人以上,情報通信業,20.1,20.5,19.1,173,178.2,157.4,152.4,155.8,142.2,20.6,22.4,15.2
５人以上,"運輸業,郵便業",20.1,20.4,18.8,173.2,179,150.7,153.3,157.1,138.6,19.9,21.9,12.1
５人以上,"卸売業,小売業",19.2,20.1,18.1,147.6,161,130.7,139,150.5,124.5,8.6,10.5,6.2
５人以上,"金融業,保険業",19.5,20.1,18.8,164,175.9,149.7,143.6,150.8,134.9,20.4,25.1,14.8
５人以上,"不動産業,物品賃貸業",20.3,20.8,19.2,164.8,173.4,147.5,150.6,157.9,136,14.2,15.5,11.5
５人以上,"学術研究,専門・技術サービス業",19.9,20.4,18.7,163.2,170.4,148.2,148.2,153.6,137,15,16.8,11.2
５人以上,"宿泊業,飲食サービス業",15.6,17,14.4,108.1,131.7,88.3,101.2,120.8,84.8,6.9,10.9,3.5
５人以上,"生活関連サービス業,娯楽業",18.5,19.4,17.8,144.2,156.4,134.2,136.2,147,127.4,8,9.4,6.8
５人以上,"教育,学習支援業",15.8,15.7,15.9,112.3,110.8,113.5,107.8,106.2,109.2,4.5,4.6,4.3
５人以上,"医療,福祉",18,18,18,128.4,136.7,125.6,123,130,120.6,5.4,6.7,5
５人以上,複合サービス事業,20.6,20.6,20.7,162.8,164.6,160.7,155.3,155.9,154.7,7.5,8.7,6
５人以上,サービス業（他に分類されないもの）,19.4,19.9,18.7,152.3,163.2,137.1,139.6,147.1,129.1,12.7,16.1,8
30人以上,調査産業計,19.3,19.9,18.3,155.4,166.8,137.4,141.3,149.5,128.2,14.1,17.3,9.2
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,21.5,21.7,20.1,189.2,191.4,174.7,165.4,166.9,155.2,23.8,24.5,19.5
30人以上,製造業,19.8,20,19.1,166.3,170.7,154,152.2,155.5,143,14.1,15.2,11
30人以上,電気・ガス・熱供給・水道業,20.1,20.3,19.2,173.3,174.8,166.8,156.6,158.2,150,16.7,16.6,16.8
30人以上,情報通信業,20,20.3,18.9,172.9,178.2,156.1,151.2,154.7,140.1,21.7,23.5,16
30人以上,"運輸業,郵便業",20,20.3,19,175.5,180.2,156.5,154.7,157.6,142.8,20.8,22.6,13.7
30人以上,"卸売業,小売業",19.6,20.3,18.6,152,163.6,136,141.9,151.5,128.7,10.1,12.1,7.3
30人以上,"金融業,保険業",19.4,20,18.7,164.5,176.2,150.6,142.6,149.4,134.5,21.9,26.8,16.1
30人以上,"不動産業,物品賃貸業",20.3,20.7,19.4,163.6,172.4,147.1,147.8,155.2,133.9,15.8,17.2,13.2
30人以上,"学術研究,専門・技術サービス業",19.9,20.4,18.7,164.4,169.5,151.6,146.8,151,136.4,17.6,18.5,15.2
30人以上,"宿泊業,飲食サービス業",15.7,16.9,14.7,108.8,129.8,91.7,102.3,119.8,88,6.5,10,3.7
30人以上,"生活関連サービス業,娯楽業",18.1,19.1,17.2,140.6,155.6,129,131.5,145.2,120.9,9.1,10.4,8.1
30人以上,"教育,学習支援業",16.1,15.9,16.2,115.6,114.3,116.9,110.9,109.7,112,4.7,4.6,4.9
30人以上,"医療,福祉",19.2,19,19.2,137.3,144.9,134.4,131.6,137.7,129.3,5.7,7.2,5.1
30人以上,複合サービス事業,20.4,20.8,19.7,161.9,166.8,152.7,151.3,153.9,146.3,10.6,12.9,6.4
30人以上,サービス業（他に分類されないもの）,19.3,19.8,18.7,150,161,135.4,137.6,145.2,127.5,12.4,15.8,7.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年４月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
