規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7264953,4337032,2927921,144698,71361,73337,138579,70403,68176,7271072,4337990,2933082,24.4,14,39.6
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,345863,293638,52225,4284,3704,580,3965,3281,684,346182,294061,52121,2.5,1.1,10.4
５人以上,製造業,645384,467520,177864,5638,3600,2038,5125,3429,1696,645897,467691,178206,7.8,2.3,22.3
５人以上,電気・ガス・熱供給・水道業,18448,14760,3688,44,28,16,38,25,13,18454,14763,3691,1.2,1.3,0.8
５人以上,情報通信業,766226,578492,187734,6725,3231,3494,6725,5170,1555,766226,576553,189673,3.7,1.5,10.3
５人以上,"運輸業,郵便業",452807,353321,99486,9930,7500,2430,7802,6139,1663,454935,354682,100253,14.1,10.7,26
５人以上,"卸売業,小売業",1425489,805528,619961,21676,10861,10815,26687,13799,12888,1420478,802590,617888,31.4,17.6,49.4
５人以上,"金融業,保険業",383938,208119,175819,3146,1718,1428,4002,1919,2083,383082,207918,175164,8.9,1.9,17.1
５人以上,"不動産業,物品賃貸業",196666,130383,66283,2305,1264,1041,3138,1708,1430,195833,129939,65894,18,11.9,29.9
５人以上,"学術研究,専門・技術サービス業",391558,262388,129170,5686,3307,2379,3572,2083,1489,393672,263612,130060,7.3,2.5,17.1
５人以上,"宿泊業,飲食サービス業",618255,293799,324456,28841,14378,14463,23247,9842,13405,623849,298335,325514,71.7,58.5,83.9
５人以上,"生活関連サービス業,娯楽業",219650,100135,119515,5456,1859,3597,3449,1587,1862,221657,100407,121250,43,32.1,52
５人以上,"教育,学習支援業",408601,199600,209001,21687,7523,14164,12819,6326,6493,417469,200797,216672,35,31.9,37.9
５人以上,"医療,福祉",578022,148025,429997,8665,2350,6315,14132,4247,9885,572555,146128,426427,34.8,24,38.5
５人以上,複合サービス事業,21039,10771,10268,163,161,2,215,57,158,20987,10875,10112,18.4,5.6,32.1
５人以上,サービス業（他に分類されないもの）,793007,470553,322454,20452,9877,10575,23663,10791,12872,789796,469639,320157,23.2,15.9,34
30人以上,調査産業計,5040298,3097500,1942798,86070,42808,43262,81518,41627,39891,5044850,3098681,1946169,18.7,10.2,32.4
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214438,185788,28650,1603,1526,77,1678,1183,495,214363,186131,28232,0.7,0.5,2
30人以上,製造業,489062,358680,130382,4621,2945,1676,3374,2165,1209,490309,359460,130849,5.8,1.6,17.4
30人以上,電気・ガス・熱供給・水道業,18448,14760,3688,44,28,16,38,25,13,18454,14763,3691,1.2,1.3,0.8
30人以上,情報通信業,646443,492654,153789,5179,2537,2642,5427,3872,1555,646195,491319,154876,3.2,1.1,9.9
30人以上,"運輸業,郵便業",372675,290609,82066,7375,5494,1881,5856,4404,1452,374194,291699,82495,11.7,9.4,20
30人以上,"卸売業,小売業",861630,498588,363042,10048,6311,3737,13013,7431,5582,858665,497468,361197,25.5,12.7,43
30人以上,"金融業,保険業",320101,173278,146823,2614,1298,1316,3075,1679,1396,319640,172897,146743,8.6,1.9,16.4
30人以上,"不動産業,物品賃貸業",130362,83582,46780,1036,527,509,1874,964,910,129524,83145,46379,17.5,9.1,32.6
30人以上,"学術研究,専門・技術サービス業",280713,199330,81383,2357,1741,616,2166,1132,1034,280904,199939,80965,4.1,1.8,9.8
30人以上,"宿泊業,飲食サービス業",212842,97705,115137,6130,3147,2983,6410,2948,3462,212562,97904,114658,66.9,51.9,79.7
30人以上,"生活関連サービス業,娯楽業",120694,52174,68520,2527,941,1586,2302,1076,1226,120919,52039,68880,41.7,27.8,52.3
30人以上,"教育,学習支援業",320941,164918,156023,20430,6784,13646,5501,2810,2691,335870,168892,166978,32.5,28.6,36.4
30人以上,"医療,福祉",395385,109577,285808,4675,1851,2824,9135,2578,6557,390925,108850,282075,27.2,18.4,30.6
30人以上,複合サービス事業,7341,4740,2601,115,113,2,116,57,59,7340,4796,2544,9.8,4.8,19.2
30人以上,サービス業（他に分類されないもの）,649223,371117,278106,17316,7565,9751,21553,9303,12250,644986,369379,275607,24.9,17.2,35.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年９月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
