規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.8,18.6,16.7,142.3,154.7,123.9,130.3,139.6,116.6,12,15.1,7.3
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,20.2,20.5,19,173.6,177.3,152.3,155.9,158.3,142.1,17.7,19,10.2
５人以上,製造業,18.7,18.9,18.1,155,160,142.3,142.9,146.5,133.7,12.1,13.5,8.6
５人以上,電気・ガス・熱供給・水道業,17.4,17.5,16.7,153.2,155.6,143.4,137.1,138.5,131.2,16.1,17.1,12.2
５人以上,情報通信業,18.4,18.7,17.7,158.6,163.1,145.3,140.1,143,131.5,18.5,20.1,13.8
５人以上,"運輸業,郵便業",19.1,19.5,17.6,168.3,176.1,139.8,146.6,151.5,128.7,21.7,24.6,11.1
５人以上,"卸売業,小売業",18.1,18.8,17.1,139.2,151.3,123.5,130.9,140.9,117.9,8.3,10.4,5.6
５人以上,"金融業,保険業",18.4,19,17.7,153.1,164.7,139.4,135.3,142.4,127,17.8,22.3,12.4
５人以上,"不動産業,物品賃貸業",18.7,19.5,17.1,151.4,162.2,130.2,137.6,146,121.2,13.8,16.2,9
５人以上,"学術研究,専門・技術サービス業",18.2,18.7,17.2,151,156.9,138.2,136,140.2,126.9,15,16.7,11.3
５人以上,"宿泊業,飲食サービス業",15.6,16.9,14.4,109.7,130,91.4,102.1,118.7,87.1,7.6,11.3,4.3
５人以上,"生活関連サービス業,娯楽業",17.8,18.7,17.2,137.9,150.6,128.1,129.2,139.6,121.2,8.7,11,6.9
５人以上,"教育,学習支援業",14.2,14.3,14.1,99.4,98.8,99.8,95.6,94.9,96.2,3.8,3.9,3.6
５人以上,"医療,福祉",16.8,16.9,16.8,124.1,134,120.6,118.5,127,115.5,5.6,7,5.1
５人以上,複合サービス事業,19.3,19.7,18.9,156.3,163.6,147.9,143.5,149.2,137,12.8,14.4,10.9
５人以上,サービス業（他に分類されないもの）,18.1,18.6,17.4,143.5,153.2,129.4,131,137.9,120.9,12.5,15.3,8.5
30人以上,調査産業計,17.9,18.5,17,145,155.5,128.3,131.7,139.2,119.8,13.3,16.3,8.5
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,20,20.2,18.8,176.5,179.3,157.9,154.7,156.4,143.4,21.8,22.9,14.5
30人以上,製造業,18.3,18.5,17.8,153.5,157.3,143.3,140.7,143.3,133.6,12.8,14,9.7
30人以上,電気・ガス・熱供給・水道業,17.4,17.5,16.7,153.2,155.6,143.4,137.1,138.5,131.2,16.1,17.1,12.2
30人以上,情報通信業,18.3,18.6,17.3,158.1,162.9,143.2,138.7,142,128.4,19.4,20.9,14.8
30人以上,"運輸業,郵便業",18.9,19.2,17.7,167,173.5,143.1,146.4,150.4,131.8,20.6,23.1,11.3
30人以上,"卸売業,小売業",18.4,19,17.6,143.2,153.4,129.2,133.6,141.8,122.4,9.6,11.6,6.8
30人以上,"金融業,保険業",18.3,18.9,17.6,153.2,164.8,139.6,134,140.8,126,19.2,24,13.6
30人以上,"不動産業,物品賃貸業",18.6,19.2,17.4,148.6,158.1,130.4,135,142.8,120,13.6,15.3,10.4
30人以上,"学術研究,専門・技術サービス業",18.1,18.6,17,151.8,156.4,139.8,134.5,138,125.5,17.3,18.4,14.3
30人以上,"宿泊業,飲食サービス業",15.8,16.9,14.9,110.6,129.2,95,103.6,118.6,91.1,7,10.6,3.9
30人以上,"生活関連サービス業,娯楽業",17.3,18.1,16.7,133,147.7,122.6,122.1,133.5,114,10.9,14.2,8.6
30人以上,"教育,学習支援業",14.3,14.4,14.2,100.6,101,100.3,96.9,97.1,96.7,3.7,3.9,3.6
30人以上,"医療,福祉",17.5,17.5,17.5,130.8,139.1,127.6,124.9,132.2,122.1,5.9,6.9,5.5
30人以上,複合サービス事業,19.9,19.6,20.4,164.6,164.1,165.5,147.6,145.8,151.6,17,18.3,13.9
30人以上,サービス業（他に分類されないもの）,18.1,18.6,17.3,142,151.9,128.4,129.4,136.4,119.8,12.6,15.5,8.6
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１２月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
