規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5492366,62599,63017,5492310,1796352,69686,63419,1802257
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,337195,2118,2538,336777,8882,234,205,8909
５人以上,製造業,595827,2989,3485,595357,52136,1716,1046,52780
５人以上,電気・ガス・熱供給・水道業,13686,17,106,13598,227,－,4,222
５人以上,情報通信業,740194,6733,4827,742223,26303,994,790,26384
５人以上,"運輸業,郵便業",395174,4509,4036,395646,58778,3421,2302,59898
５人以上,"卸売業,小売業",977665,8465,11575,974499,446802,11710,10289,448279
５人以上,"金融業,保険業",351308,3850,4336,350816,34824,525,387,34968
５人以上,"不動産業,物品賃貸業",162827,1856,1878,162805,32057,1635,725,32967
５人以上,"学術研究,専門・技術サービス業",366800,5936,2895,369843,25725,954,828,25849
５人以上,"宿泊業,飲食サービス業",172751,4632,4071,173312,455356,21652,18691,458317
５人以上,"生活関連サービス業,娯楽業",126914,3200,3236,126878,95785,4897,4056,96626
５人以上,"教育,学習支援業",263574,1631,2142,263061,163261,8249,11439,160073
５人以上,"医療,福祉",376692,3446,6981,373244,198881,8271,7015,200050
５人以上,複合サービス事業,16896,223,241,16876,4000,71,2,4071
５人以上,サービス業（他に分類されないもの）,594863,12994,10670,597375,193335,5357,5640,192864
30人以上,調査産業計,4091704,42107,43242,4090726,955089,36945,31842,960035
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,213270,1000,976,213295,1669,39,42,1665
30人以上,製造業,456839,2268,2560,456550,29212,1188,625,29772
30人以上,電気・ガス・熱供給・水道業,13686,17,106,13598,227,－,4,222
30人以上,情報通信業,628402,4813,4311,629027,19386,213,790,18686
30人以上,"運輸業,郵便業",331863,3963,3817,332010,41210,1986,2032,41163
30人以上,"卸売業,小売業",640879,5279,7601,638407,218641,5226,3787,220230
30人以上,"金融業,保険業",294525,2866,2896,294490,28085,347,343,28094
30人以上,"不動産業,物品賃貸業",109412,737,925,109224,19895,320,413,19802
30人以上,"学術研究,専門・技術サービス業",271429,4441,2248,273625,9698,132,114,9713
30人以上,"宿泊業,飲食サービス業",72182,1187,615,72753,142114,8008,3866,146257
30人以上,"生活関連サービス業,娯楽業",72060,2130,2104,72086,49783,2059,1779,50063
30人以上,"教育,学習支援業",220200,1039,1198,220039,119910,7427,9991,117348
30人以上,"医療,福祉",287716,1888,5251,284351,104486,4745,3374,105859
30人以上,複合サービス事業,6489,3,1,6489,742,－,2,742
30人以上,サービス業（他に分類されないもの）,472752,10476,8633,474782,170031,5255,4680,170419
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１１月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
