規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,428914,403358,373368,29990,25556,107112,106079,102166,3913,1033
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－
５人以上,建設業,425074,400116,368191,31925,24958,138737,138515,135100,3415,222
５人以上,製造業,435956,423017,393551,29466,12939,126335,125118,119457,5661,1217
５人以上,電気・ガス・熱供給・水道業,524931,443828,396269,47559,81103,331800,256495,249817,6678,75305
５人以上,情報通信業,427799,415236,372850,42386,12563,162160,161702,153711,7991,458
５人以上,"運輸業,郵便業",446815,412545,358043,54502,34270,142183,137872,121458,16414,4311
５人以上,"卸売業,小売業",439777,401739,381699,20040,38038,104916,104263,100928,3335,653
５人以上,"金融業,保険業",539487,524040,483250,40790,15447,126498,124550,122359,2191,1948
５人以上,"不動産業,物品賃貸業",462109,406035,378526,27509,56074,104090,103822,97778,6044,268
５人以上,"学術研究,専門・技術サービス業",482978,440327,414710,25617,42651,134003,131621,129107,2514,2382
５人以上,"宿泊業,飲食サービス業",323782,312551,287503,25048,11231,85217,84975,81626,3349,242
５人以上,"生活関連サービス業,娯楽業",350502,325456,308260,17196,25046,100557,100181,96710,3471,376
５人以上,"教育,学習支援業",471483,444447,428979,15468,27036,89013,87718,87038,680,1295
５人以上,"医療,福祉",381911,364271,345503,18768,17640,118988,117871,115500,2371,1117
５人以上,複合サービス事業,419512,380560,357154,23406,38952,139236,139204,136514,2690,32
５人以上,サービス業（他に分類されないもの）,343808,322438,294535,27903,21370,132225,130087,123745,6342,2138
30人以上,調査産業計,450115,421532,387420,34112,28583,116939,115496,110659,4837,1443
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－
30人以上,建設業,443776,426159,387474,38685,17617,185086,184412,176815,7597,674
30人以上,製造業,460515,446547,412543,34004,13968,127359,125480,118162,7318,1879
30人以上,電気・ガス・熱供給・水道業,516631,435206,387978,47228,81425,179126,167294,165153,2141,11832
30人以上,情報通信業,436882,423177,375605,47572,13705,166968,166513,156896,9617,455
30人以上,"運輸業,郵便業",455777,418993,360569,58424,36784,163858,157263,136012,21251,6595
30人以上,"卸売業,小売業",480057,432186,408696,23490,47871,113646,112731,108720,4011,915
30人以上,"金融業,保険業",560594,545753,501860,43893,14841,130226,128781,126552,2229,1445
30人以上,"不動産業,物品賃貸業",491367,421680,389736,31944,69687,101995,101585,96422,5163,410
30人以上,"学術研究,専門・技術サービス業",512460,463123,433141,29982,49337,163821,162242,158157,4085,1579
30人以上,"宿泊業,飲食サービス業",363802,338984,314144,24840,24818,82330,81782,78049,3733,548
30人以上,"生活関連サービス業,娯楽業",394049,349605,326856,22749,44444,99545,99131,95206,3925,414
30人以上,"教育,学習支援業",496689,470242,454463,15779,26447,98862,97458,96774,684,1404
30人以上,"医療,福祉",393836,372365,352995,19370,21471,126455,124536,121822,2714,1919
30人以上,複合サービス事業,436839,396700,361016,35684,40139,125132,124990,120064,4926,142
30人以上,サービス業（他に分類されないもの）,336547,312421,284562,27859,24126,137640,135550,128717,6833,2090
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年４月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
