規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,17.3,17.9,16.5,137.8,149.1,121.4,126.2,134.6,114.1,11.6,14.5,7.3
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,18.9,19.1,17.6,163.4,166.8,143.9,144.4,146.4,132.8,19,20.4,11.1
５人以上,製造業,17.8,18.1,17.1,148.6,153.7,135.3,137.2,141.1,127.1,11.4,12.6,8.2
５人以上,電気・ガス・熱供給・水道業,16.2,16.2,16.4,139.2,139.1,139.4,125.9,125.7,126.8,13.3,13.4,12.6
５人以上,情報通信業,17.6,17.9,16.7,152.5,156.9,139.4,134.2,137.1,125.6,18.3,19.8,13.8
５人以上,"運輸業,郵便業",18.6,18.8,17.8,159.4,164.6,139.6,141.5,144.7,129.5,17.9,19.9,10.1
５人以上,"卸売業,小売業",17.5,18.1,16.8,134.8,145.4,121.5,126.9,135.7,115.8,7.9,9.7,5.7
５人以上,"金融業,保険業",17.3,17.7,16.7,142.6,153.8,129.3,124,130.8,115.9,18.6,23,13.4
５人以上,"不動産業,物品賃貸業",18.2,18.8,17.1,147.4,156.9,129.5,133.9,141.5,119.5,13.5,15.4,10
５人以上,"学術研究,専門・技術サービス業",17.5,18,16.4,145,151.5,130.9,130.3,134.7,120.6,14.7,16.8,10.3
５人以上,"宿泊業,飲食サービス業",15.5,17,14.3,108.3,131.3,88.9,101.5,120.6,85.3,6.8,10.7,3.6
５人以上,"生活関連サービス業,娯楽業",18,18.7,17.5,140.3,152.1,130.9,131,140.3,123.6,9.3,11.8,7.3
５人以上,"教育,学習支援業",14.4,14.2,14.6,101.9,99.3,104.2,98,95,100.7,3.9,4.3,3.5
５人以上,"医療,福祉",17,16.9,17.1,123.1,129.5,120.8,117.8,123.5,115.8,5.3,6,5
５人以上,複合サービス事業,16.4,16.7,16.1,130.6,135.5,125.2,124.6,128.2,120.7,6,7.3,4.5
５人以上,サービス業（他に分類されないもの）,17.6,18.2,16.8,140.6,151,125.9,127.9,135.5,117.1,12.7,15.5,8.8
30人以上,調査産業計,17.5,17.9,16.9,141.3,150.5,126.6,128.1,134.5,117.9,13.2,16,8.7
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,18.9,19.1,17.2,166.7,169.3,149.6,144.2,145.9,132.9,22.5,23.4,16.7
30人以上,製造業,17.8,18.1,17,150.1,154.3,138.1,137.3,140.4,128.4,12.8,13.9,9.7
30人以上,電気・ガス・熱供給・水道業,16.3,16.3,16.4,140.9,141.1,139.9,126.8,126.8,126.8,14.1,14.3,13.1
30人以上,情報通信業,17.6,17.9,16.6,153.2,157.6,139.8,133.9,136.8,124.9,19.3,20.8,14.9
30人以上,"運輸業,郵便業",18.5,18.6,18.2,161.4,165.2,146.3,142.7,144.7,134.7,18.7,20.5,11.6
30人以上,"卸売業,小売業",17.9,18.2,17.4,138.3,146.8,126.8,129.1,135.7,120.2,9.2,11.1,6.6
30人以上,"金融業,保険業",17.2,17.7,16.7,143.2,154,130.1,122.9,129.2,115.3,20.3,24.8,14.8
30人以上,"不動産業,物品賃貸業",17.9,18.5,16.9,143.9,153.6,126.8,128.9,136.7,115.2,15,16.9,11.6
30人以上,"学術研究,専門・技術サービス業",17.5,18,16.4,147,152.1,134.4,129.6,133.3,120.4,17.4,18.8,14
30人以上,"宿泊業,飲食サービス業",15.6,16.6,14.8,108.5,128,92.5,102.1,118.2,88.9,6.4,9.8,3.6
30人以上,"生活関連サービス業,娯楽業",17.5,18.3,16.9,134.7,149.5,123.4,123.2,134.6,114.5,11.5,14.9,8.9
30人以上,"教育,学習支援業",14.5,14.4,14.6,103.1,101.7,104.4,98.9,97.4,100.4,4.2,4.3,4
30人以上,"医療,福祉",18.2,17.9,18.4,133.1,137.6,131.5,127.5,131.2,126.1,5.6,6.4,5.4
30人以上,複合サービス事業,16.6,17,16,133.4,137.8,125.4,125.3,127.6,121,8.1,10.2,4.4
30人以上,サービス業（他に分類されないもの）,17.6,18.3,16.8,139.8,150.3,125.6,127.3,135.3,116.6,12.5,15,9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年５月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
