規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.9,19.7,17.9,150.2,163.2,131.3,138.2,147.9,124.1,12,15.3,7.2
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,21,21.2,19.7,180.5,184.4,160,161.8,164.2,149.2,18.7,20.2,10.8
５人以上,製造業,19.9,20.2,19.2,165.2,171,150.2,153.5,157.7,142.4,11.7,13.3,7.8
５人以上,電気・ガス・熱供給・水道業,20.2,20.1,20.6,171,171.7,167.8,156.4,156.8,154.9,14.6,14.9,12.9
５人以上,情報通信業,19.8,20,19.1,169.2,173.5,155.9,150.1,153,141.2,19.1,20.5,14.7
５人以上,"運輸業,郵便業",19.5,19.8,18.3,168.2,175.2,142.3,149.8,154.4,132.9,18.4,20.8,9.4
５人以上,"卸売業,小売業",19.1,20.1,17.9,147.8,162,129.6,138.6,150.2,123.7,9.2,11.8,5.9
５人以上,"金融業,保険業",19.5,20.1,18.8,161.9,174.7,146.8,143,150.9,133.7,18.9,23.8,13.1
５人以上,"不動産業,物品賃貸業",19.5,20,18.5,157.9,166.2,140.6,144.5,151.1,130.8,13.4,15.1,9.8
５人以上,"学術研究,専門・技術サービス業",19.8,20.2,18.9,163.3,169.9,150.1,146.9,150.6,139.4,16.4,19.3,10.7
５人以上,"宿泊業,飲食サービス業",15.7,17.2,14.4,107.4,129.7,88.2,101.3,120.2,85,6.1,9.5,3.2
５人以上,"生活関連サービス業,娯楽業",18.4,19.1,17.9,145.1,155.9,136.5,135.4,143.6,128.9,9.7,12.3,7.6
５人以上,"教育,学習支援業",16.1,16.2,16,112.4,112.4,112.4,108.5,107.9,109,3.9,4.5,3.4
５人以上,"医療,福祉",18.6,18.2,18.7,133.8,140.1,131.6,128.2,133.3,126.4,5.6,6.8,5.2
５人以上,複合サービス事業,19.7,20,19.4,157.7,162.2,152.7,150.2,153.6,146.5,7.5,8.6,6.2
５人以上,サービス業（他に分類されないもの）,19.4,19.9,18.6,152.4,163.2,136.9,140,147.5,129.2,12.4,15.7,7.7
30人以上,調査産業計,19.2,19.7,18.3,154.3,165.1,137.1,140.5,148,128.5,13.8,17.1,8.6
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,20.9,21.1,19.9,184.5,187,169.8,161.8,163.1,154.2,22.7,23.9,15.6
30人以上,製造業,19.5,19.8,18.8,163.2,168,149.8,150.7,154.2,141,12.5,13.8,8.8
30人以上,電気・ガス・熱供給・水道業,20.5,20.5,20.6,174.3,175.7,168.7,159,159.9,155.3,15.3,15.8,13.4
30人以上,情報通信業,19.8,20.1,18.9,169.9,174.6,155.6,149.7,152.9,139.9,20.2,21.7,15.7
30人以上,"運輸業,郵便業",19.3,19.6,18.3,169.4,175.4,146.3,149.9,153.6,135.5,19.5,21.8,10.8
30人以上,"卸売業,小売業",19.4,20.1,18.4,151.8,163.9,134.4,140.4,149.6,127.3,11.4,14.3,7.1
30人以上,"金融業,保険業",19.5,20.1,18.7,162.4,174.8,147.9,142.2,149.6,133.5,20.2,25.2,14.4
30人以上,"不動産業,物品賃貸業",19.6,20.2,18.5,156.1,165.7,138.3,141.9,149.8,127.3,14.2,15.9,11
30人以上,"学術研究,専門・技術サービス業",19.6,20,18.8,164.1,169.1,152.5,144.5,147.3,138.1,19.6,21.8,14.4
30人以上,"宿泊業,飲食サービス業",16,17.2,14.9,109.1,128.8,92.5,103,119.4,89.2,6.1,9.4,3.3
30人以上,"生活関連サービス業,娯楽業",18,18.9,17.3,139.8,153.7,129.2,128.1,138.8,119.9,11.7,14.9,9.3
30人以上,"教育,学習支援業",16.5,16.8,16.3,116.6,118.4,114.9,112.3,113.6,111.1,4.3,4.8,3.8
30人以上,"医療,福祉",19.6,19.1,19.8,143.6,147.6,142.1,137.7,140.8,136.5,5.9,6.8,5.6
30人以上,複合サービス事業,19.6,20.1,18.7,160.2,164.2,152.9,151.2,152.7,148.4,9,11.5,4.5
30人以上,サービス業（他に分類されないもの）,19.3,19.9,18.6,151,161.5,136.6,138.6,145.8,128.7,12.4,15.7,7.9
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年６月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
