規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7284723,4323107,2961616,151003,75672,75331,129611,71755,57856,7306115,4327024,2979091,24.4,13.9,39.5
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,343529,288905,54624,3268,2871,397,3391,3171,220,343406,288605,54801,2.3,1.1,8.9
５人以上,製造業,651328,470354,180974,5650,3818,1832,7385,4910,2475,649593,469262,180331,7.6,2.3,21.4
５人以上,電気・ガス・熱供給・水道業,21792,17925,3867,10,10,0,113,100,13,21689,17835,3854,7,8.3,0.8
５人以上,情報通信業,764849,573812,191037,9357,5919,3438,8601,5890,2711,765605,573841,191764,3.5,1.5,9.5
５人以上,"運輸業,郵便業",456459,358880,97579,6897,5416,1481,9276,7447,1829,454080,356849,97231,13.2,10.4,23.4
５人以上,"卸売業,小売業",1430514,807072,623442,28193,12290,15903,24648,12278,12370,1434059,807084,626975,30.1,15.6,48.7
５人以上,"金融業,保険業",388360,209967,178393,5206,2891,2315,5692,2933,2759,387874,209925,177949,8.6,1.9,16.5
５人以上,"不動産業,物品賃貸業",199277,134338,64939,3263,1749,1514,4160,2808,1352,198380,133279,65101,18.7,12.4,31.7
５人以上,"学術研究,専門・技術サービス業",389250,259601,129649,6682,4040,2642,4658,3571,1087,391274,260070,131204,6.8,2.2,15.9
５人以上,"宿泊業,飲食サービス業",613919,284046,329873,29416,14182,15234,21360,9862,11498,621975,288366,333609,73.1,58.7,85.6
５人以上,"生活関連サービス業,娯楽業",220754,97763,122991,5367,2361,3006,5544,2815,2729,220577,97309,123268,41.3,30.7,49.6
５人以上,"教育,学習支援業",423635,195858,227777,12257,5307,6950,9420,5308,4112,426472,195857,230615,40.1,35.8,43.8
５人以上,"医療,福祉",568440,148102,420338,16272,3838,12434,9772,2478,7294,574940,149462,425478,33.4,24.7,36.5
５人以上,複合サービス事業,21289,11136,10153,290,251,39,464,319,145,21115,11068,10047,14.8,6.3,24.2
５人以上,サービス業（他に分類されないもの）,791328,465348,325980,18875,10729,8146,15127,7865,7262,795076,468212,326864,24.4,17.8,33.9
30人以上,調査産業計,5063751,3110504,1953247,89062,45967,43095,79800,45498,34302,5073013,3110973,1962040,18.6,10.3,31.9
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214816,183744,31072,1309,1201,108,2295,2155,140,213830,182790,31040,0.7,0.5,1.9
30人以上,製造業,492767,362798,129969,3774,2878,896,4889,3128,1761,491652,362548,129104,5.4,1.4,16.5
30人以上,電気・ガス・熱供給・水道業,18797,15060,3737,10,10,0,113,100,13,18694,14970,3724,1.1,1.2,0.8
30人以上,情報通信業,641608,484342,157266,8303,5494,2809,6645,4149,2496,643266,485687,157579,3,1,8.9
30人以上,"運輸業,郵便業",374962,298221,76741,5219,3921,1298,7004,5587,1417,373177,296555,76622,10.8,9.1,17.4
30人以上,"卸売業,小売業",865767,509799,355968,13892,7731,6161,13043,7938,5105,866616,509592,357024,24.1,11.5,42
30人以上,"金融業,保険業",324738,176097,148641,3747,1939,1808,4276,2320,1956,324209,175716,148493,8.2,1.9,15.5
30人以上,"不動産業,物品賃貸業",133139,86728,46411,1863,922,941,2646,1877,769,132356,85773,46583,17.4,8.7,33.5
30人以上,"学術研究,専門・技術サービス業",277897,194776,83121,4034,2447,1587,2673,1984,689,279258,195239,84019,4.1,1.8,9.6
30人以上,"宿泊業,飲食サービス業",216755,99905,116850,7268,2877,4391,8189,4041,4148,215834,98741,117093,68.6,53.8,81.1
30人以上,"生活関連サービス業,娯楽業",120094,52335,67759,2559,940,1619,2692,1177,1515,119961,52098,67863,40.5,26.5,51.3
30人以上,"教育,学習支援業",336570,159929,176641,10138,4474,5664,5788,2636,3152,340920,161767,179153,36.5,30.9,41.5
30人以上,"医療,福祉",389436,108831,280605,10326,2422,7904,5798,1597,4201,393964,109656,284308,25.1,18.1,27.8
30人以上,複合サービス事業,7300,4699,2601,4,1,3,8,7,1,7296,4693,2603,10.6,4.9,20.8
30人以上,サービス業（他に分類されないもの）,649105,373240,275865,16616,8710,7906,13741,6802,6939,651980,375148,276832,25.7,18.8,35.1
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年６月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
