規模,産業,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,調査産業計,19.2,160.6,146.7,13.9,13.5,82.9,79.9,3
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
５人以上,建設業,19.7,168.2,152.2,16,14.8,94.7,92.1,2.6
５人以上,製造業,18.7,157.2,145.4,11.8,15.3,102.1,99.5,2.6
５人以上,電気・ガス・熱供給・水道業,17.5,165.5,148.9,16.6,16.1,125.6,125.2,0.4
５人以上,情報通信業,19,164.4,146.1,18.3,14.1,98.1,95.7,2.4
５人以上,"運輸業,郵便業",19.9,179,157.3,21.7,14.7,109.3,99.1,10.2
５人以上,"卸売業,小売業",19.5,160.4,150.2,10.2,15.1,93.4,90.6,2.8
５人以上,"金融業,保険業",18.6,157.3,138.1,19.2,14.7,92.8,91.1,1.7
５人以上,"不動産業,物品賃貸業",19.2,162,146.6,15.4,15.4,91.5,86.1,5.4
５人以上,"学術研究,専門・技術サービス業",18.8,156.5,140.9,15.6,13.1,89.2,87.7,1.5
５人以上,"宿泊業,飲食サービス業",21.1,182.2,165.4,16.8,12.9,79.7,76.3,3.4
５人以上,"生活関連サービス業,娯楽業",20.6,172.3,161.1,11.2,14.7,95.7,91.5,4.2
５人以上,"教育,学習支援業",15.4,116,111.6,4.4,6.8,36.5,35.4,1.1
５人以上,"医療,福祉",19.7,154.8,147.5,7.3,12.6,67,66,1
５人以上,複合サービス事業,17.6,143.6,137.1,6.5,16.7,115.8,113.9,1.9
５人以上,サービス業（他に分類されないもの）,19.5,162.4,148.4,14,15.5,95.1,91.3,3.8
30人以上,調査産業計,18.9,158.8,144.1,14.7,13.9,84.2,81,3.2
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－
30人以上,建設業,19.3,166.3,147.4,18.9,13.4,94,90.2,3.8
30人以上,製造業,18.6,156.3,143.7,12.6,14.9,103.7,100.2,3.5
30人以上,電気・ガス・熱供給・水道業,17.5,165.5,148.9,16.6,16.1,125.6,125.2,0.4
30人以上,情報通信業,19,165.1,145.4,19.7,13.2,87.7,85.5,2.2
30人以上,"運輸業,郵便業",19.6,175.7,155.6,20.1,14.3,109.3,97.9,11.4
30人以上,"卸売業,小売業",19.3,158.8,147.7,11.1,16.5,100.8,97.6,3.2
30人以上,"金融業,保険業",18.5,157.6,137,20.6,14.7,93.7,91.9,1.8
30人以上,"不動産業,物品賃貸業",19.2,160.5,145.7,14.8,16.8,91.3,87,4.3
30人以上,"学術研究,専門・技術サービス業",18.5,154.7,137.3,17.4,12.7,85.9,83.8,2.1
30人以上,"宿泊業,飲食サービス業",20.4,175.2,162,13.2,13.2,77.5,74.9,2.6
30人以上,"生活関連サービス業,娯楽業",20,163.3,149.4,13.9,14.4,95.4,91.3,4.1
30人以上,"教育,学習支援業",15.4,114.6,110.5,4.1,5.9,31.3,30,1.3
30人以上,"医療,福祉",19.6,153.1,146.1,7,13.8,70.6,69.6,1
30人以上,複合サービス事業,17.8,144.7,136.4,8.3,14.8,116.7,113.4,3.3
30人以上,サービス業（他に分類されないもの）,19.3,160.9,146.7,14.2,15.9,97.3,93.1,4.2
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年８月分,,,,,,,,,
第６表  産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,
