規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7310475,4353020,2957455,107272,53105,54167,117269,61843,55426,7300478,4344282,2956196,24.9,14.5,40.2
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,345686,294246,51440,2760,2404,356,3814,3330,484,344632,293320,51312,2.5,1.1,10.5
５人以上,製造業,664045,481335,182710,6511,3492,3019,8568,5811,2757,661988,479016,182972,8.5,2.7,23.7
５人以上,電気・ガス・熱供給・水道業,13820,11089,2731,54,52,2,32,30,2,13842,11111,2731,1.6,1.7,1
５人以上,情報通信業,768607,570527,198080,6023,3880,2143,6820,3894,2926,767810,570513,197297,3.3,1.2,9.2
５人以上,"運輸業,郵便業",455544,357414,98130,5742,2928,2814,4627,2884,1743,456659,357458,99201,12.9,9.6,24.6
５人以上,"卸売業,小売業",1422778,806295,616483,18874,9772,9102,17870,8681,9189,1423782,807386,616396,31.6,17.8,49.6
５人以上,"金融業,保険業",385784,208358,177426,3351,1704,1647,2893,1340,1553,386242,208722,177520,9,2,17.2
５人以上,"不動産業,物品賃貸業",195772,129205,66567,3345,2277,1068,3773,1404,2369,195344,130078,65266,16.3,10.1,28.8
５人以上,"学術研究,専門・技術サービス業",395692,269787,125905,3266,1924,1342,5134,3437,1697,393824,268274,125550,6.9,2.5,16.3
５人以上,"宿泊業,飲食サービス業",631629,301175,330454,22970,11112,11858,19148,10185,8963,635451,302102,333349,73.3,61.1,84.4
５人以上,"生活関連サービス業,娯楽業",223504,97403,126101,3980,1380,2600,4450,2227,2223,223034,96556,126478,43.4,31.3,52.6
５人以上,"教育,学習支援業",423134,196314,226820,7621,3199,4422,10048,4836,5212,420707,194677,226030,39.3,35.5,42.7
５人以上,"医療,福祉",573294,146154,427140,9310,2274,7036,9400,2990,6410,573204,145438,427766,35.5,24.8,39.1
５人以上,複合サービス事業,20947,11241,9706,149,2,147,197,77,120,20899,11166,9733,19.6,6.9,34.3
５人以上,サービス業（他に分類されないもの）,790239,472477,317762,13316,6705,6611,20495,10717,9778,783060,468465,314595,24.1,17.5,34
30人以上,調査産業計,5066669,3109011,1957658,63152,30599,32553,77067,42063,35004,5052754,3097547,1955207,19.1,10.4,32.8
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214960,186552,28408,2042,1978,64,2173,1904,269,214829,186626,28203,0.7,0.5,2.1
30人以上,製造業,502230,368123,134107,5050,2880,2170,7167,5117,2050,500113,365886,134227,6.5,2.1,18.8
30人以上,電気・ガス・熱供給・水道業,13820,11089,2731,54,52,2,32,30,2,13842,11111,2731,1.6,1.7,1
30人以上,情報通信業,647713,489091,158622,3618,2239,1379,5139,2890,2249,646192,488440,157752,2.8,0.9,8.5
30人以上,"運輸業,郵便業",373173,294086,79087,5007,2310,2697,4237,2671,1566,373943,293725,80218,10.1,7.9,18.2
30人以上,"卸売業,小売業",858637,497677,360960,8141,3508,4633,9068,4644,4424,857710,496541,361169,25.7,12.8,43.4
30人以上,"金融業,保険業",322584,173758,148826,3077,1621,1456,2593,1282,1311,323068,174097,148971,8.6,2,16.3
30人以上,"不動産業,物品賃貸業",129026,84666,44360,1311,867,444,1228,787,441,129109,84746,44363,14.8,7.4,28.9
30人以上,"学術研究,専門・技術サービス業",283338,204811,78527,1916,1537,379,3813,2722,1091,281441,203626,77815,3.4,1.9,7.3
30人以上,"宿泊業,飲食サービス業",219010,99121,119889,7090,3349,3741,7457,3540,3917,218643,98930,119713,69.1,55.3,80.4
30人以上,"生活関連サービス業,娯楽業",122149,51072,71077,1948,738,1210,2042,825,1217,122055,50985,71070,40.8,27.2,50.6
30人以上,"教育,学習支援業",337387,162491,174896,5640,2584,3056,8649,4042,4607,334378,161033,173345,35.7,30.9,40.2
30人以上,"医療,福祉",390210,108162,282048,6483,1356,5127,4659,1381,3278,392034,108137,283897,28.2,18.7,31.8
30人以上,複合サービス事業,7231,5020,2211,78,2,76,157,77,80,7152,4945,2207,10.3,6.3,19.4
30人以上,サービス業（他に分類されないもの）,645201,373292,271909,11697,5578,6119,18653,10151,8502,638245,368719,269526,26,19.2,35.2
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１２月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
