規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18.4,19.2,17.2,146.5,160.2,126.2,133.8,144.1,118.6,12.7,16.1,7.6
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,20.6,20.9,18.7,180.4,184.9,153.7,158.9,161.8,141.9,21.5,23.1,11.8
５人以上,製造業,19.3,19.7,18.4,161.8,168.2,144.6,147.6,152.1,135.5,14.2,16.1,9.1
５人以上,電気・ガス・熱供給・水道業,20.1,20.2,19.5,171.1,171.2,170.8,153.4,153.9,151.2,17.7,17.3,19.6
５人以上,情報通信業,19.6,20,18.5,171.1,176.8,154.7,150,153.8,139.1,21.1,23,15.6
５人以上,"運輸業,郵便業",18.8,19.2,17.6,161.3,167.3,138.3,142.4,146.3,127.6,18.9,21,10.7
５人以上,"卸売業,小売業",18.2,19.1,17,140.3,154,122.8,131.8,143.5,116.9,8.5,10.5,5.9
５人以上,"金融業,保険業",19.1,19.8,18.2,160.9,173.9,144.7,140.8,148.9,130.6,20.1,25,14.1
５人以上,"不動産業,物品賃貸業",19.5,20.1,18.1,157.8,166.6,138.8,142.9,149.9,127.9,14.9,16.7,10.9
５人以上,"学術研究,専門・技術サービス業",19.2,19.8,18,159.3,166.7,143.4,143,148.2,131.8,16.3,18.5,11.6
５人以上,"宿泊業,飲食サービス業",15.3,16.6,14.3,106,128,87.6,99.6,117.8,84.4,6.4,10.2,3.2
５人以上,"生活関連サービス業,娯楽業",17.9,19,17.1,137.1,151.6,125.4,128.9,142.1,118.2,8.2,9.5,7.2
５人以上,"教育,学習支援業",15.3,15.3,15.2,108.7,108.6,108.7,104.2,103.7,104.6,4.5,4.9,4.1
５人以上,"医療,福祉",17.4,17.2,17.5,124.8,132.4,122.2,119.1,125.6,116.9,5.7,6.8,5.3
５人以上,複合サービス事業,19.7,20.1,19.2,157.7,164.6,149.1,148.4,153.3,142.3,9.3,11.3,6.8
５人以上,サービス業（他に分類されないもの）,19,19.5,18.3,150,161.2,134.3,137.2,144.7,126.7,12.8,16.5,7.6
30人以上,調査産業計,18.6,19.2,17.6,150.5,162.1,132,136.2,144.5,123,14.3,17.6,9
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,20.5,20.9,18.2,183.6,187.2,159.5,158,160.5,141.5,25.6,26.7,18
30人以上,製造業,19.1,19.4,18.1,160.6,166.1,145.1,146,150.1,134.5,14.6,16,10.6
30人以上,電気・ガス・熱供給・水道業,20.2,20.4,19.5,176.4,177.6,170.8,157.3,158.7,151.2,19.1,18.9,19.6
30人以上,情報通信業,19.5,19.9,18.2,170.5,176.5,152.5,148.5,152.5,136.5,22,24,16
30人以上,"運輸業,郵便業",18.7,19,17.7,162.7,167.6,143.5,142.9,145.9,131.2,19.8,21.7,12.3
30人以上,"卸売業,小売業",18.6,19.3,17.7,144.9,156.4,128.6,134.7,144,121.5,10.2,12.4,7.1
30人以上,"金融業,保険業",19.1,19.9,18.2,162.5,175.6,146.1,140.8,148.7,130.8,21.7,26.9,15.3
30人以上,"不動産業,物品賃貸業",19.2,19.8,18,153.7,162.9,136.3,138.3,145.8,124.1,15.4,17.1,12.2
30人以上,"学術研究,専門・技術サービス業",19.2,19.7,17.7,161,166.9,145.9,142.1,146.6,130.6,18.9,20.3,15.3
30人以上,"宿泊業,飲食サービス業",15.5,16.4,14.8,105.7,123.4,91.4,99.6,113.8,88.2,6.1,9.6,3.2
30人以上,"生活関連サービス業,娯楽業",17.6,18.9,16.6,135.7,149.9,124.8,125.9,138.9,115.8,9.8,11,9
30人以上,"教育,学習支援業",15.5,15.6,15.5,111.8,112.6,111.1,107,107.6,106.5,4.8,5,4.6
30人以上,"医療,福祉",18.4,18.1,18.5,133.2,140.9,130.4,127.1,133.5,124.8,6.1,7.4,5.6
30人以上,複合サービス事業,20.3,20.7,19.6,165.8,172.3,153.8,152,154.9,146.7,13.8,17.4,7.1
30人以上,サービス業（他に分類されないもの）,19,19.5,18.4,148,159.2,133.1,135.8,143.5,125.6,12.2,15.7,7.5
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年３月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
