規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7266724,4340372,2926352,179334,98695,80639,157341,87818,69523,7288717,4351249,2937468,24.5,14.3,39.6
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,346182,294243,51939,3500,2720,780,3605,3454,151,346077,293509,52568,2.6,1.1,10.8
５人以上,製造業,646005,466643,179362,10867,7868,2999,8910,6603,2307,647962,467908,180054,7.9,2.2,22.5
５人以上,電気・ガス・熱供給・水道業,13998,11249,2749,65,27,38,150,123,27,13913,11153,2760,1.6,1.8,1
５人以上,情報通信業,766226,572167,194059,12372,8581,3791,12101,8628,3473,766497,572120,194377,3.6,1.4,10.1
５人以上,"運輸業,郵便業",454935,355031,99904,8523,6952,1571,9506,6787,2719,453952,355196,98756,13.6,10.6,24.3
５人以上,"卸売業,小売業",1420478,806954,613524,30081,16153,13928,26092,13821,12271,1424467,809286,615181,31,17.4,49
５人以上,"金融業,保険業",383082,207599,175483,11330,6438,4892,8280,5071,3209,386132,208966,177166,9.1,2.1,17.5
５人以上,"不動産業,物品賃貸業",195833,128300,67533,3715,1974,1741,4664,2617,2047,194884,127657,67227,16.9,9.3,31.3
５人以上,"学術研究,専門・技術サービス業",393672,267704,125968,4983,3550,1433,6130,3574,2556,392525,267680,124845,6.5,2.3,15.7
５人以上,"宿泊業,飲食サービス業",623849,298065,325784,29884,15187,14697,25626,12363,13263,628107,300889,327218,72.4,59.4,84.5
５人以上,"生活関連サービス業,娯楽業",221657,97964,123693,6747,2536,4211,5705,2489,3216,222699,98011,124688,43.7,33.9,51.4
５人以上,"教育,学習支援業",417469,202410,215059,18987,9811,9176,9621,4761,4860,426835,207460,219375,35.8,32.7,38.8
５人以上,"医療,福祉",572555,147289,425266,13586,4052,9534,10568,2875,7693,575573,148466,427107,35.2,25.1,38.7
５人以上,複合サービス事業,20987,10874,10113,361,179,182,452,181,271,20896,10872,10024,18.8,5.6,33
５人以上,サービス業（他に分類されないもの）,789796,473880,315916,24333,12667,11666,25931,14471,11460,788198,472076,316122,24,17.3,34
30人以上,調査産業計,5035199,3095803,1939396,116798,68028,48770,105205,61070,44135,5046792,3102761,1944031,18.8,10.5,32.1
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214363,185529,28834,2050,1660,390,1474,1323,151,214939,185866,29073,0.8,0.6,2.1
30人以上,製造業,485114,352987,132127,7808,5914,1894,6872,5254,1618,486050,353647,132403,5.9,1.6,17.5
30人以上,電気・ガス・熱供給・水道業,13998,11249,2749,65,27,38,150,123,27,13913,11153,2760,1.6,1.8,1
30人以上,情報通信業,646195,490291,155904,11002,7973,3029,9409,6703,2706,647788,491561,156227,3.1,1,9.6
30人以上,"運輸業,郵便業",374194,292440,81754,7801,6416,1385,8922,6203,2719,373073,292653,80420,11.3,9.4,18.2
30人以上,"卸売業,小売業",858665,498105,360560,16651,9242,7409,15796,9599,6197,859520,497748,361772,24.6,12.1,41.8
30人以上,"金融業,保険業",319640,172753,146887,10434,6105,4329,7464,4590,2874,322610,174268,148342,8.8,2,16.7
30人以上,"不動産業,物品賃貸業",129524,84420,45104,2239,1351,888,2456,1294,1162,129307,84477,44830,16.4,8.3,31.8
30人以上,"学術研究,専門・技術サービス業",280904,202355,78549,3902,2766,1136,3679,2176,1503,281127,202945,78182,3.5,1.9,7.5
30人以上,"宿泊業,飲食サービス業",212562,96736,115826,9157,4288,4869,7423,3346,4077,214296,97678,116618,69.1,55.5,80.5
30人以上,"生活関連サービス業,娯楽業",120919,49780,71139,4379,1999,2380,3455,1431,2024,121843,50348,71495,43.1,31.1,51.6
30人以上,"教育,学習支援業",335870,170809,165061,13149,7424,5725,8909,4430,4479,340110,173803,166307,32.1,28.6,35.7
30人以上,"医療,福祉",390925,108471,282454,7527,2744,4783,6250,1857,4393,392202,109358,282844,27.6,19.1,31
30人以上,複合サービス事業,7340,4795,2545,171,111,60,280,113,167,7231,4793,2438,9.1,4.7,17.8
30人以上,サービス業（他に分類されないもの）,644986,375083,269903,20463,10008,10455,22666,12628,10038,642783,372463,270320,25.8,18.8,35.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１０月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
