規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7288718,4353995,2934723,132285,64878,67407,126436,62190,64246,7294567,4356683,2937884,24.7,14.4,39.9
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,346077,293633,52444,2352,2085,267,2743,1835,908,345686,293883,51803,2.6,1.2,10.6
５人以上,製造業,647963,472353,175610,4705,2287,2418,4531,2872,1659,648137,471768,176369,8.1,2.3,23.7
５人以上,電気・ガス・熱供給・水道業,13913,11152,2761,17,17,－,110,81,29,13820,11088,2732,1.6,1.7,1
５人以上,情報通信業,766497,572490,194007,7727,4496,3231,5617,3324,2293,768607,573662,194945,3.4,1.4,9.5
５人以上,"運輸業,郵便業",453952,356888,97064,7930,5958,1972,6338,4499,1839,455544,358347,97197,13.1,10.1,24.3
５人以上,"卸売業,小売業",1424467,812553,611914,20175,10504,9671,21864,10606,11258,1422778,812451,610327,31.5,17.8,49.8
５人以上,"金融業,保険業",386132,208804,177328,4375,2406,1969,4723,2452,2271,385784,208758,177026,9.1,2,17.4
５人以上,"不動産業,物品賃貸業",194884,126703,68181,3491,921,2570,2603,1354,1249,195772,126270,69502,16.8,8.9,31.2
５人以上,"学術研究,専門・技術サービス業",392525,268190,124335,6890,3851,3039,3723,2097,1626,395692,269944,125748,6.5,2.3,15.6
５人以上,"宿泊業,飲食サービス業",628107,300601,327506,26284,12593,13691,22762,11751,11011,631629,301443,330186,72.6,59.9,84.1
５人以上,"生活関連サービス業,娯楽業",222699,96472,126227,8097,3424,4673,7292,2786,4506,223504,97110,126394,43.2,33.2,50.9
５人以上,"教育,学習支援業",426835,202818,224017,9880,4204,5676,13581,6407,7174,423134,200615,222519,37.8,35.5,39.9
５人以上,"医療,福祉",575573,150612,424961,11717,2326,9391,13996,3845,10151,573294,149093,424201,34.9,24.4,38.6
５人以上,複合サービス事業,20896,11098,9798,294,245,49,243,102,141,20947,11241,9706,19.4,6.8,34.1
５人以上,サービス業（他に分類されないもの）,788198,469628,318570,18351,9561,8790,16310,8179,8131,790239,471010,319229,24.4,17.7,34.4
30人以上,調査産業計,5046793,3106417,1940376,79052,39407,39645,75084,37898,37186,5050761,3107926,1942835,19,10.5,32.6
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,214939,186029,28910,1039,772,267,1018,636,382,214960,186165,28795,0.8,0.6,2.2
30人以上,製造業,486051,357759,128292,3456,1647,1809,3185,1891,1294,486322,357515,128807,6.1,1.6,18.6
30人以上,電気・ガス・熱供給・水道業,13913,11152,2761,17,17,－,110,81,29,13820,11088,2732,1.6,1.7,1
30人以上,情報通信業,647788,491519,156269,5026,3402,1624,5101,2861,2240,647713,492060,155653,2.9,0.9,9.2
30人以上,"運輸業,郵便業",373073,293286,79787,5949,4165,1784,5849,4010,1839,373173,293441,79732,11,8.9,18.7
30人以上,"卸売業,小売業",859520,502333,357187,10505,5696,4809,11388,6138,5250,858637,501891,356746,25.6,12.8,43.7
30人以上,"金融業,保険業",322610,174407,148203,3213,1954,1259,3239,1748,1491,322584,174613,147971,8.7,2,16.7
30人以上,"不動産業,物品賃貸業",129307,83324,45983,1057,436,621,1338,762,576,129026,82998,46028,15.3,7.5,29.4
30人以上,"学術研究,専門・技術サービス業",281127,204530,76597,4573,2921,1652,2362,1547,815,283338,205904,77434,3.4,1.9,7.4
30人以上,"宿泊業,飲食サービス業",214296,98118,116178,9195,4238,4957,4481,2205,2276,219010,100151,118859,66.8,52.1,79.1
30人以上,"生活関連サービス業,娯楽業",121843,49261,72582,4189,1459,2730,3883,1648,2235,122149,49072,73077,41,28.2,49.6
30人以上,"教育,学習支援業",340110,168546,171564,8466,3835,4631,11189,5889,5300,337387,166492,170895,34.8,31.5,38
30人以上,"医療,福祉",392202,111464,280738,6633,1502,5131,8625,2721,5904,390210,110245,279965,27.1,18.3,30.6
30人以上,複合サービス事業,7231,5020,2211,3,2,1,3,1,2,7231,5021,2210,10.3,6.2,19.5
30人以上,サービス業（他に分類されないもの）,642783,369669,273114,15731,7361,8370,13313,5760,7553,645201,371270,273931,26.4,19.5,35.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２７年１１月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
