全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132098,100001,東京都町田市,小野路球場,オノジキュウジョウ,Onoji Baseball Field,小野路GIONベースボールパーク,,,,132098,,東京都町田市小野路町2023-1,東京都,町田市,小野路町,23-1,,35.59807533,139.4538311,,,(042)737-3420,,,,,1950064,6000020132098,町田市,月火水木金土日,09:00,21:00,冬季（1月、2月）は土曜日、日曜日、祝日のみ営業。時間も11：00～15：00まで,,否,有,無,有,有,有,無,有,無,有,有,有,無,有,有,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/onoji_q.html,,,,無,有,有,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,200001,東京都町田市,小野路グラウンド,オノジグラウンド,Onoji Ground,小野路GIONグラウンド,,,,132098,,東京都町田市小野路町2023-1,東京都,町田市,小野路町,23-1,,35.59807533,139.4538311,,,(042)737-3420,,,,,1950064,6000020132098,町田市,月火水木金土日,09:00,21:00,,,否,有,無,有,無,無,無,有,無,有,有,有,無,有,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/onoji_g.html,,,,無,有,有,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,300001,東京都町田市,鶴川球場,ツルカワキュウジョウ,Tsurukawa Baseball Field,,,,,132098,,東京都町田市鶴川,東京都,町田市,鶴川,6-6,,35.59097567,139.4718368,,,(042)734-1938,,,,,1950061,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/tsurukawa_q.html,,,,無,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,400001,東京都町田市,鶴川中央公園テニスコート,ツルカワチュウオウコウエンテニスコート,Tsurukawa Chuo Park Tennis Coat,,,,,132098,,東京都町田市鶴川6-6,東京都,町田市,鶴川,6-6,,35.59097567,139.4718368,,,(042)734-1938,,,,,1950061,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/tsurukawachuo.html,,,,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,500001,東京都町田市,鶴川第二テニスコート,ツルカワダイニテニスコート,Tsurukawa Daini Tennis Coat,,,,,132098,,東京都町田市鶴川3-2-2,東京都,町田市,鶴川,3-2-2,,35.58991986,139.4667961,,,(042)734-1938,,,,,1950061,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/tsurukawa2.html,,,,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,600001,東京都町田市,木曽山崎グラウンド,キソヤマザキグラウンド,Kiso Yamazaki Ground,,,,,132098,,東京都町田市本町田2533,東京都,町田市,本町田,2533,,35.565128,139.4362107,,,(042)722-6980,,,,,1940032,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,無,無,無,無,無,無,無,有,無,無,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/kiso_g.html,,,,無,無,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
132098,700001,東京都町田市,相原中央グラウンド,アイハラチュウオウグラウンド,Aihara Chuo Ground,,,,,132098,,東京都町田市相原町2018,東京都,町田市,相原町,2018,,35.60933497,139.3196646,,,(042)722-1449,,,,,1940211,6000020132098,町田市,月火水木金土日,09:00,21:00,,,否,有,無,有,有,有,有,有,無,有,有,有,有,有,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/aiharachuo_g.html,,,,無,有,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,800001,東京都町田市,相原中央テニスコート,アイハラチュウオウテニスコート,Aihara Chuo Tennis　Coat,,,,,132098,,東京都町田市相原町2018,東京都,町田市,相原町,2018,,35.60933497,139.3196646,,,(042)722-1449,,,,,1940211,6000020132098,町田市,月火水木金土日,09:00,21:00,,,否,有,無,有,有,有,有,有,無,有,有,有,有,有,有,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/aiharachuo.html,,,,無,有,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,900001,東京都町田市,町田市立陸上競技場,マチダシリクジョウキョウギジョウ,Municipal Athletic Field,町田GIONスタジアム,,,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59192333,139.4386049,,,(042)735-4511,,,,,1950063,6000020132098,町田市,火水木金土日,,,4月・9月は9：00～18：00、5月から8月は9：00～19：00、10月から3月は9：00～17：00、月曜日休館（月曜日が祝日の場合はその翌日）,,可,無,無,有,無,有,無,無,無,無,有,有,有,有,無,無,有,https://www.city.machida.tokyo.jp/bunka/sport/sport/gion-stadium/index.html,,,,無,有,有,有,有,有,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,有,無,無,無,無,無,無,無,有,無,無,無,無,無,有,無
132098,1000001,東京都町田市,野津田球場,ノヅタキュウジョウ,Noduta Baseball Field,,,,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59192333,139.4386049,,,(042)735-4511,,,,,1950063,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/noduta_q.html,,,,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1100001,東京都町田市,上の原グラウンド,ウエノハラグラウンド,Uenohara Ground,,,,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59192333,139.4386049,,,(042)735-4511,,,,,1950063,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/yakyujo/uenohara_g.html,,,,無,有,無,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132098,1200001,東京都町田市,野津田公園テニスコート,ノヅタコウエンテニスコート,Noduta Park Tennis Coat,,,,,132098,,東京都町田市野津田町2035,東京都,町田市,野津田町,2035,,35.59192333,139.4386049,,,(042)735-4511,,,,,1950063,6000020132098,町田市,月火水木金土日,09:00,17:00,5月中旬から8月中旬までは19：00まで,,否,無,無,有,無,無,無,無,無,無,有,無,無,無,有,無,無,https://www.city.machida.tokyo.jp/bunka/sport/sport/tenniscourt/nodutakouen.html,,,,無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
