項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8311,-,1174,-,273,-,242,-
0,0,0,0,0,調査世帯数,688,-,581,-,72,-,21,-,14,-
0,0,0,0,0,世帯人員,2.97,-,2.97,-,3.06,-,2.61,-,3.12,-
0,0,0,0,0,有業人員,1.34,-,1.31,-,1.56,-,1.14,-,1.52,-
0,0,0,0,0,世帯主平均年齢,58.8,-,60.9,-,47.8,-,59.4,-,38.9,-
2,2,0,0,0,生計支出,370797,-,355494,-,490270,-,278565,-,420894,-
2,3,0,0,0,消費支出,357262,100,355494,100,374969,100,278565,100,420894,100
2,4,1,0,0,食料,92973,26,95984,27,75528,20.1,78757,28.3,90267,21.4
2,5,1,1,0,穀類,6950,1.9,7198,2,5614,1.5,5897,2.1,6084,1.4
2,6,1,1,1,米類,1944,0.5,2088,0.6,1290,0.3,1367,0.5,811,0.2
2,6,1,1,2,パン,2902,0.8,2970,0.8,2493,0.7,2106,0.8,3472,0.8
2,6,1,1,3,麺類,1587,0.4,1626,0.5,1269,0.3,1994,0.7,1318,0.3
2,6,1,1,4,他の穀類,517,0.1,514,0.1,563,0.2,430,0.2,483,0.1
2,5,1,2,0,魚介類,6502,1.8,6997,2,3811,1,5311,1.9,3906,0.9
2,6,1,2,1,生鮮魚介,3843,1.1,4173,1.2,2036,0.5,3270,1.2,1925,0.5
2,6,1,2,2,塩干魚介,1043,0.3,1124,0.3,628,0.2,693,0.2,653,0.2
2,6,1,2,3,魚肉練製品,665,0.2,703,0.2,397,0.1,737,0.3,594,0.1
2,6,1,2,4,他の魚介加工品,951,0.3,997,0.3,750,0.2,612,0.2,734,0.2
2,5,1,3,0,肉類,8735,2.4,9131,2.6,6693,1.8,7553,2.7,6399,1.5
2,6,1,3,1,生鮮肉,7152,2,7480,2.1,5539,1.5,6170,2.2,4819,1.1
2,6,1,3,2,加工肉,1583,0.4,1651,0.5,1154,0.3,1383,0.5,1580,0.4
2,5,1,4,0,乳卵類,4558,1.3,4651,1.3,3861,1,3458,1.2,6013,1.4
2,6,1,4,1,牛乳,1406,0.4,1491,0.4,885,0.2,1167,0.4,1276,0.3
2,6,1,4,2,乳製品,2310,0.6,2287,0.6,2283,0.6,1745,0.6,3881,0.9
2,6,1,4,3,卵,843,0.2,873,0.2,694,0.2,546,0.2,856,0.2
2,5,1,5,0,野菜・海藻,11396,3.2,12045,3.4,8185,2.2,8890,3.2,7496,1.8
2,6,1,5,1,生鮮野菜,8047,2.3,8497,2.4,5842,1.6,6241,2.2,5325,1.3
2,6,1,5,2,乾物・海藻,877,0.2,935,0.3,566,0.2,748,0.3,538,0.1
2,6,1,5,3,大豆加工品,1205,0.3,1275,0.4,923,0.2,833,0.3,590,0.1
2,6,1,5,4,他の野菜・海藻加工品,1266,0.4,1337,0.4,854,0.2,1069,0.4,1043,0.2
2,5,1,6,0,果物,3882,1.1,4207,1.2,1958,0.5,2840,1,3220,0.8
2,6,1,6,1,生鮮果物,3487,1,3781,1.1,1725,0.5,2611,0.9,2940,0.7
2,6,1,6,2,果物加工品,394,0.1,426,0.1,233,0.1,229,0.1,280,0.1
2,5,1,7,0,油脂・調味料,4394,1.2,4595,1.3,3232,0.9,3877,1.4,3685,0.9
2,6,1,7,1,油脂,464,0.1,484,0.1,359,0.1,337,0.1,418,0.1
2,6,1,7,2,調味料,3930,1.1,4111,1.2,2872,0.8,3540,1.3,3267,0.8
2,5,1,8,0,菓子類,7028,2,7066,2,6421,1.7,5455,2,10431,2.5
2,5,1,9,0,調理食品,13382,3.7,13574,3.8,12131,3.2,12357,4.4,14011,3.3
2,6,1,9,1,主食的調理食品,5831,1.6,5803,1.6,5920,1.6,6106,2.2,6062,1.4
2,6,1,9,2,他の調理食品,7551,2.1,7771,2.2,6211,1.7,6251,2.2,7949,1.9
