項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,676,-,-,96,-,92,-,102,-,97,-,92,-,100,-,97,-
0,0,世帯人員,2.96,-,-,2.47,-,2.76,-,2.75,-,2.97,-,3.08,-,3.35,-,3.33,-
0,0,有業人員,1.32,-,-,1.05,-,1.07,-,1.28,-,1.3,-,1.39,-,1.5,-,1.67,-
0,0,世帯主平均年齢,59.3,-,-,65.2,-,62.5,-,62.4,-,58.7,-,57.2,-,54.8,-,54.3,-
0,0,消費支出,314224,-,-6.7,105968,-,160009,-,209358,-,260129,-,314333,-,386041,-,760984,-
0,0,公共的料金,84731,27,-11.4,28719,27.1,43727,27.3,61371,29.3,67014,25.8,86587,27.5,103365,26.8,201635,26.5
1,0,公共料金等,55408,17.6,-8.3,22757,21.5,36922,23.1,44843,21.4,51375,19.7,59806,19,77879,20.2,93802,12.3
1,1,米,1846,0.6,-9.9,1234,1.2,1512,0.9,1957,0.9,1864,0.7,2000,0.6,2266,0.6,2076,0.3
1,1,食塩,39,0,11.4,23,0,26,0,29,0,56,0,38,0,50,0,49,0
1,1,学校給食,962,0.3,1.2,77,0.1,351,0.2,871,0.4,989,0.4,975,0.3,2038,0.5,1412,0.2
1,1,公営家賃,1443,0.5,-55,200,0.2,1156,0.7,3722,1.8,1178,0.5,2125,0.7,896,0.2,823,0.1
1,1,電気代,10466,3.3,-2.9,6489,6.1,9510,5.9,10732,5.1,9122,3.5,12054,3.8,12603,3.3,12722,1.7
1,1,都市ガス,3142,1,1.9,1949,1.8,2796,1.7,2799,1.3,2923,1.1,3849,1.2,3921,1,3743,0.5
1,1,上下水道料,4541,1.4,6.6,2782,2.6,3961,2.5,4562,2.2,5160,2,4514,1.4,5518,1.4,5263,0.7
1,1,医科診療代,3549,1.1,-9.3,2165,2,1553,1,3276,1.6,3489,1.3,5126,1.6,3177,0.8,6051,0.8
1,1,歯科診療代,3308,1.1,55.7,518,0.5,852,0.5,978,0.5,1308,0.5,2042,0.6,4363,1.1,13051,1.7
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,622,0.2,-63.8,-,-,-,-,-,-,333,0.1,455,0.1,591,0.2,2966,0.4
1,1,鉄道運賃,1446,0.5,-63.2,318,0.3,484,0.3,1234,0.6,818,0.3,1982,0.6,2799,0.7,2471,0.3
