項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,354,-,-,52,-,51,-,54,-,51,-,51,-,51,-,44,-
0,0,世帯人員,3.28,-,-,2.97,-,3.38,-,3.16,-,3.28,-,3.37,-,3.3,-,3.46,-
0,0,有業人員,1.69,-,-,1.54,-,1.93,-,1.54,-,1.53,-,1.6,-,1.85,-,1.82,-
0,0,世帯主平均年齢,49.2,-,-,51.8,-,52.6,-,47.6,-,46.6,-,47.6,-,48.9,-,49.2,-
0,0,消費支出,301232,-,-26.1,238100,-,232781,-,273537,-,317705,-,351012,-,329739,-,365317,-
0,0,公共的料金,93411,31,-28.6,83798,35.2,75737,32.5,91439,33.4,86544,27.2,100527,28.6,98807,30,116841,32
1,0,公共料金等,54636,18.1,-24,39017,16.4,53330,22.9,53673,19.6,59596,18.8,54987,15.7,46607,14.1,74849,20.5
1,1,米,2095,0.7,-1.4,1317,0.6,1723,0.7,2108,0.8,1500,0.5,1920,0.5,2432,0.7,3639,1
1,1,食塩,37,0,48,64,0,23,0,18,0,22,0,47,0,34,0,49,0
1,1,学校給食,324,0.1,-88.4,-,-,-,-,1036,0.4,128,0,462,0.1,257,0.1,394,0.1
1,1,公営家賃,3665,1.2,83.3,-,-,3780,1.6,8066,2.9,7738,2.4,1647,0.5,1476,0.4,2907,0.8
1,1,電気代,9237,3.1,-9,7877,3.3,8947,3.8,8699,3.2,9500,3,10022,2.9,9836,3,9768,2.7
1,1,都市ガス,5873,1.9,-14.9,5506,2.3,5599,2.4,5430,2,6218,2,6252,1.8,6028,1.8,6076,1.7
1,1,上下水道料,4512,1.5,-1,4247,1.8,4317,1.9,5335,2,5570,1.8,4468,1.3,2873,0.9,4774,1.3
1,1,医科診療代,2638,0.9,-20.3,4648,2,3026,1.3,1490,0.5,2171,0.7,2998,0.9,2955,0.9,1211,0.3
1,1,歯科診療代,1550,0.5,17.9,430,0.2,1096,0.5,581,0.2,822,0.3,543,0.2,1561,0.5,5728,1.6
1,1,出産入院料,350,0.1,...,-,-,-,-,-,-,2436,0.8,-,-,-,-,-,-
1,1,他の入院料,1549,0.5,42.6,-,-,8212,3.5,-,-,-,-,-,-,-,-,2541,0.7
1,1,鉄道運賃,807,0.3,-79.8,389,0.2,185,0.1,997,0.4,2184,0.7,193,0.1,449,0.1,1231,0.3
1,1,鉄道通学定期代,302,0.1,-24.7,-,-,-,-,-,-,-,-,-,-,401,0.1,1683,0.5
1,1,鉄道通勤定期代,4620,1.5,-28.9,-,-,1090,0.5,4786,1.7,1751,0.6,7222,2.1,2206,0.7,15197,4.2
1,1,バス代,92,0,-79.6,12,0,121,0.1,79,0,22,0,168,0,22,0,222,0.1
1,1,バス通学定期代,9,0,-96.9,-,-,-,-,-,-,64,0,-,-,-,-,-,-
1,1,バス通勤定期代,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,321,0.1,-40,49,0,77,0,39,0,716,0.2,474,0.1,464,0.1,426,0.1
1,1,航空運賃,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,郵便料,190,0.1,33.8,151,0.1,221,0.1,120,0,223,0.1,230,0.1,272,0.1,114,0
1,1,固定電話通信料,1172,0.4,-21.8,1083,0.5,1539,0.7,766,0.3,1537,0.5,856,0.2,810,0.2,1594,0.4
1,1,携帯電話通信料,11249,3.7,-9.5,10996,4.6,8501,3.7,9679,3.5,12859,4,12811,3.6,10177,3.1,13716,3.8
1,1,ＮＨＫ放送受信料,1110,0.4,48.2,960,0.4,1791,0.8,942,0.3,2064,0.6,1489,0.4,538,0.2,-,-
1,1,ケーブルテレビ放送受信料,972,0.3,-32.3,926,0.4,978,0.4,1100,0.4,866,0.3,1132,0.3,773,0.2,1031,0.3
1,1,他の放送受信料,196,0.1,-33.8,127,0.1,183,0.1,140,0.1,340,0.1,114,0,332,0.1,136,0
1,1,国公立小学校,439,0.1,-56.9,-,-,104,0,503,0.2,546,0.2,853,0.2,301,0.1,770,0.2
1,1,国公立中学校,154,0.1,-75.7,-,-,-,-,-,-,-,-,662,0.2,95,0,326,0.1
1,1,国公立高校,184,0.1,-90.1,-,-,-,-,-,-,-,-,-,-,938,0.3,337,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,990,0.3,26.4,235,0.1,1818,0.8,1760,0.6,321,0.1,424,0.1,1378,0.4,978,0.3
2,0,準公共料金等,38775,12.9,-34.1,44781,18.8,22406,9.6,37766,13.8,26949,8.5,45540,13,52200,15.8,41992,11.5
2,1,牛乳,1640,0.5,21,1520,0.6,1138,0.5,1039,0.4,1417,0.4,1993,0.6,2021,0.6,2347,0.6
2,1,灯油,11,0,266.7,-,-,-,-,10,0,-,-,66,0,-,-,-,-
2,1,プロパンガス,435,0.1,61.1,461,0.2,717,0.3,696,0.3,329,0.1,333,0.1,26,0,487,0.1
2,1,理髪料,457,0.2,38.5,109,0,410,0.2,511,0.2,465,0.1,742,0.2,217,0.1,743,0.2
2,1,パーマネント代,130,0,41.3,-,-,-,-,-,-,-,-,162,0,-,-,743,0.2
2,1,洗濯代,1219,0.4,-17.2,2400,1,606,0.3,445,0.2,889,0.3,1614,0.5,1215,0.4,1379,0.4
2,1,新聞,2092,0.7,-12.1,1304,0.5,2410,1,1600,0.6,2177,0.7,2095,0.6,1765,0.5,3263,0.9
2,1,私立小学校,129,0,-95.8,-,-,-,-,-,-,-,-,-,-,-,-,892,0.2
2,1,私立中学校,2908,1,61.9,956,0.4,-,-,13812,5,4852,1.5,810,0.2,-,-,-,-
2,1,私立高校,3855,1.3,-74.5,-,-,299,0.1,473,0.2,-,-,750,0.2,21623,6.6,3671,1
2,1,私立大学,7531,2.5,-46.7,26166,11,3614,1.6,-,-,-,-,16469,4.7,6920,2.1,-,-
2,1,幼児教育費用,776,0.3,-80.7,-,-,66,0,434,0.2,1948,0.6,1083,0.3,750,0.2,1139,0.3
2,1,民営家賃,17335,5.8,17.7,11864,5,13146,5.6,17885,6.5,14873,4.7,18941,5.4,17665,5.4,26860,7.4
2,1,地代,258,0.1,183.5,-,-,-,-,861,0.3,-,-,482,0.1,-,-,469,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 5月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
