項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,353,-,-,50,-,50,-,51,-,53,-,51,-,51,-,47,-
0,0,0,0,0,世帯人員,3.33,-,-,3.16,-,3.04,-,3.32,-,3.55,-,3.37,-,3.65,-,3.24,-
0,0,0,0,0,有業人員,1.72,-,-,1.53,-,1.58,-,1.45,-,1.77,-,1.86,-,1.88,-,1.95,-
0,0,0,0,0,世帯主平均年齢,49.6,-,-,55.6,-,52.2,-,47.4,-,46.2,-,45.5,-,50.6,-,50,-
1,0,0,0,0,受取,1292268,-,14.3,487894,-,752349,-,1145326,-,1276876,-,1269589,-,1689903,-,2400269,-
1,1,0,0,0,実収入,566715,100,4.1,69113,100,293302,100,430084,100,541735,100,647484,100,795272,100,1178871,100
1,2,0,0,0,経常収入,556754,98.2,3.3,65652,95,280380,95.6,425911,99,528303,97.5,629887,97.3,786510,98.9,1169215,99.2
1,3,0,0,0,勤め先収入,541202,95.5,1.8,60667,87.8,275059,93.8,395399,91.9,512573,94.6,608994,94.1,773401,97.2,1151165,97.6
1,4,0,0,0,世帯主収入,430832,76,-2.6,52145,75.4,246619,84.1,370130,86.1,451501,83.3,474936,73.4,605669,76.2,807326,68.5
1,6,0,0,0,うち男,414010,73.1,-1.4,36931,53.4,223538,76.2,339589,79,437178,80.7,467463,72.2,597578,75.1,788450,66.9
1,5,0,0,0,定期収入,419582,74,-1.7,52016,75.3,245023,83.5,369477,85.9,437438,80.7,464483,71.7,581343,73.1,780118,66.2
1,5,0,0,0,臨時収入,6775,1.2,61.1,130,0.2,1596,0.5,653,0.2,8701,1.6,8420,1.3,19263,2.4,8535,0.7
1,5,0,0,0,賞与,4475,0.8,-59.9,-,-,-,-,-,-,5363,1,2033,0.3,5063,0.6,18673,1.6
1,4,0,0,0,世帯主の配偶者の収入,91875,16.2,15.5,7969,11.5,23242,7.9,21412,5,61071,11.3,117332,18.1,119338,15,290124,24.6
1,6,0,0,0,うち女,90369,15.9,16.1,7969,11.5,23242,7.9,21412,5,61071,11.3,117332,18.1,108931,13.7,290124,24.6
1,4,0,0,0,他の世帯員収入,18495,3.3,87.8,553,0.8,5198,1.8,3857,0.9,-,-,16726,2.6,48395,6.1,53716,4.6
1,3,0,0,0,事業・内職収入,7881,1.4,59,-,-,1042,0.4,23906,5.6,5566,1,3442,0.5,7359,0.9,13406,1.1
1,4,0,0,0,家賃収入,3801,0.7,59.8,-,-,1042,0.4,12403,2.9,5566,1,2236,0.3,-,-,5240,0.4
1,4,0,0,0,他の事業収入,2622,0.5,27.1,-,-,-,-,10582,2.5,-,-,-,-,4132,0.5,3406,0.3
1,4,0,0,0,内職収入,1458,0.3,182.6,-,-,-,-,921,0.2,-,-,1206,0.2,3227,0.4,4760,0.4
1,3,0,0,0,他の経常収入,7671,1.4,235,4984,7.2,4278,1.5,6606,1.5,10164,1.9,17450,2.7,5750,0.7,4643,0.4
1,4,0,0,0,財産収入,523,0.1,59.5,1626,2.4,117,0,445,0.1,316,0.1,175,0,605,0.1,365,0
1,4,0,0,0,社会保障給付,6754,1.2,247.4,708,1,4161,1.4,6162,1.4,9848,1.8,17168,2.7,5145,0.6,4278,0.4
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,6754,1.2,247.4,708,1,4161,1.4,6162,1.4,9848,1.8,17168,2.7,5145,0.6,4278,0.4
1,4,0,0,0,仕送り金,394,0.1,...,2650,3.8,-,-,-,-,-,-,107,0,-,-,-,-
1,2,0,0,0,特別収入,9962,1.8,78.4,3461,5,12923,4.4,4173,1,13431,2.5,17597,2.7,8762,1.1,9656,0.8
1,3,0,0,0,受贈金,2484,0.4,329,2385,3.5,11147,3.8,131,0,205,0,2317,0.4,-,-,1363,0.1
1,3,0,0,0,他の特別収入,7478,1.3,49.4,1076,1.6,1776,0.6,4042,0.9,13226,2.4,15280,2.4,8762,1.1,8294,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),542706,-,8,267901,-,376945,-,644160,-,484643,-,528095,-,725948,-,761865,-
1,2,0,0,0,預貯金引出,406503,-,8,188322,-,303102,-,468374,-,357289,-,402459,-,551483,-,567869,-
1,2,0,0,0,保険金,2977,-,-35.9,928,-,2014,-,17692,-,-,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,2845,-,40.1,-,-,2014,-,17692,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,132,-,-94.9,928,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,129,-,...,-,-,-,-,-,-,-,-,-,-,889,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,1170,-,287.4,7951,-,-,-,-,-,246,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,131763,-,8.7,70663,-,71254,-,158094,-,127108,-,125145,-,173519,-,193996,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,164,-,46.4,37,-,576,-,-,-,-,-,491,-,56,-,-,-
1,1,0,0,0,繰入金,182847,-,118.9,150879,-,82102,-,71082,-,250498,-,94010,-,168683,-,459533,-
2,0,0,0,0,支払,1292268,-,14.3,487894,-,752349,-,1145326,-,1276876,-,1269589,-,1689903,-,2400269,-
2,1,0,0,0,実支出,466628,-,-4.6,251391,-,273819,-,468119,-,395077,-,465208,-,652956,-,750658,-
2,2,0,0,0,生計支出,352760,-,-7.6,237787,-,246731,-,389397,-,306572,-,344691,-,475282,-,463422,-
2,3,0,0,0,消費支出,352760,100,-7.6,237787,100,246731,100,389397,100,306572,100,344691,100,475282,100,463422,100
2,4,1,0,0,食料,93902,26.6,4.6,80970,34.1,70878,28.7,83460,21.4,91530,29.9,98296,28.5,111782,23.5,119730,25.8
2,5,1,1,0,穀類,6815,1.9,3.1,6677,2.8,5985,2.4,6661,1.7,6864,2.2,7552,2.2,7562,1.6,6401,1.4
2,6,1,1,1,米類,1852,0.5,5.6,1867,0.8,1380,0.6,2362,0.6,1694,0.6,2282,0.7,1906,0.4,1469,0.3
2,6,1,1,2,パン,2894,0.8,-7.8,2850,1.2,2855,1.2,2368,0.6,3168,1,2796,0.8,3248,0.7,2976,0.6
2,6,1,1,3,麺類,1565,0.4,16.6,1602,0.7,1473,0.6,1540,0.4,1539,0.5,1709,0.5,1847,0.4,1243,0.3
2,6,1,1,4,他の穀類,504,0.1,35.5,357,0.2,276,0.1,390,0.1,463,0.2,765,0.2,562,0.1,712,0.2
2,5,1,2,0,魚介類,5587,1.6,14,6461,2.7,4709,1.9,5283,1.4,5022,1.6,5520,1.6,6692,1.4,5392,1.2
2,6,1,2,1,生鮮魚介,3438,1,14.7,4144,1.7,3108,1.3,3396,0.9,2841,0.9,3304,1,4349,0.9,2902,0.6
2,6,1,2,2,塩干魚介,965,0.3,12.6,1256,0.5,638,0.3,917,0.2,966,0.3,988,0.3,1004,0.2,979,0.2
2,6,1,2,3,魚肉練製品,389,0.1,2.4,380,0.2,374,0.2,340,0.1,377,0.1,383,0.1,443,0.1,427,0.1
2,6,1,2,4,他の魚介加工品,795,0.2,19,682,0.3,589,0.2,629,0.2,837,0.3,845,0.2,896,0.2,1085,0.2
2,5,1,3,0,肉類,9244,2.6,19.4,8941,3.8,7993,3.2,7567,1.9,8053,2.6,10298,3,11770,2.5,10046,2.2
2,6,1,3,1,生鮮肉,7571,2.1,19.3,7477,3.1,6633,2.7,6104,1.6,6172,2,8618,2.5,9999,2.1,7963,1.7
2,6,1,3,2,加工肉,1672,0.5,19.4,1464,0.6,1360,0.6,1463,0.4,1880,0.6,1681,0.5,1771,0.4,2083,0.4
2,5,1,4,0,乳卵類,4684,1.3,14.1,4320,1.8,3533,1.4,3810,1,4807,1.6,5573,1.6,5321,1.1,5420,1.2
2,6,1,4,1,牛乳,1478,0.4,4.5,1588,0.7,944,0.4,1003,0.3,1563,0.5,1708,0.5,1836,0.4,1702,0.4
2,6,1,4,2,乳製品,2321,0.7,16.2,1900,0.8,1822,0.7,2150,0.6,2272,0.7,2869,0.8,2379,0.5,2851,0.6
2,6,1,4,3,卵,885,0.3,27.7,832,0.3,767,0.3,657,0.2,971,0.3,996,0.3,1106,0.2,867,0.2
2,5,1,5,0,野菜・海藻,10458,3,19.7,9748,4.1,8695,3.5,9244,2.4,9938,3.2,11360,3.3,12133,2.6,12043,2.6
2,6,1,5,1,生鮮野菜,7583,2.1,23.3,6990,2.9,6317,2.6,6796,1.7,7186,2.3,8432,2.4,8689,1.8,8641,1.9
2,6,1,5,2,乾物・海藻,748,0.2,13,707,0.3,572,0.2,657,0.2,842,0.3,803,0.2,787,0.2,866,0.2
2,6,1,5,3,大豆加工品,1141,0.3,15.5,1166,0.5,838,0.3,829,0.2,1092,0.4,1175,0.3,1337,0.3,1543,0.3
2,6,1,5,4,他の野菜・海藻加工品,986,0.3,5.3,884,0.4,969,0.4,962,0.2,817,0.3,950,0.3,1320,0.3,993,0.2
2,5,1,6,0,果物,3099,0.9,7.7,3081,1.3,2474,1,2855,0.7,3758,1.2,2556,0.7,3049,0.6,3905,0.8
2,6,1,6,1,生鮮果物,2764,0.8,5.2,2835,1.2,2325,0.9,2631,0.7,3452,1.1,2278,0.7,2555,0.5,3268,0.7
