項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9408,-,2019,-,1739,-,7981,-,7670,-,592,-
0,0,0,0,0,調査世帯数,227,-,-,212,-,46,-,39,-,181,-,173,-,15,-
0,0,0,0,0,世帯人員,2.34,-,-,2.35,-,2.22,-,2.25,-,2.37,-,2.37,-,2.21,-
0,0,0,0,0,有業人員,0.45,-,-,0.46,-,0.34,-,0.36,-,0.47,-,0.48,-,0.32,-
0,0,0,0,0,世帯主平均年齢,75.8,-,-,75.8,-,77.8,-,78.3,-,75.3,-,75.2,-,75.7,-
1,0,0,0,0,受取,845706,-,0.3,857976,-,430356,-,441537,-,950769,-,952377,-,650676,-
1,1,0,0,0,実収入,458329,100,13.5,467344,100,223980,100,231740,100,517607,100,520752,100,315034,100
1,2,0,0,0,経常収入,375450,81.9,-5.6,379343,81.2,216036,96.5,222693,96.1,415774,80.3,414853,79.7,313576,99.5
1,3,0,0,0,勤め先収入,18991,4.1,-19,18875,4,2132,1,2476,1.1,23256,4.5,22593,4.3,20832,6.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,5343,1.2,-28.9,5679,1.2,1453,0.6,1687,0.7,6326,1.2,6583,1.3,-,-
1,6,0,0,0,うち女,5343,1.2,-28.9,5679,1.2,1453,0.6,1687,0.7,6326,1.2,6583,1.3,-,-
1,4,0,0,0,他の世帯員収入,13649,3,-14.4,13197,2.8,679,0.3,788,0.3,16929,3.3,16010,3.1,20832,6.6
1,3,0,0,0,事業・内職収入,10675,2.3,85.8,11346,2.4,3719,1.7,4319,1.9,12434,2.4,12939,2.5,-,-
1,4,0,0,0,家賃収入,5784,1.3,79.9,6147,1.3,-,-,-,-,7247,1.4,7541,1.4,-,-
1,4,0,0,0,他の事業収入,1804,0.4,114.5,1918,0.4,-,-,-,-,2261,0.4,2353,0.5,-,-
1,4,0,0,0,内職収入,3087,0.7,83,3281,0.7,3719,1.7,4319,1.9,2926,0.6,3045,0.6,-,-
1,3,0,0,0,他の経常収入,345784,75.4,-6.2,349121,74.7,210185,93.8,215899,93.2,380084,73.4,379321,72.8,292745,92.9
1,4,0,0,0,財産収入,1436,0.3,-59.3,1526,0.3,14,0,16,0,1795,0.3,1868,0.4,-,-
1,4,0,0,0,社会保障給付,344021,75.1,-5.2,347414,74.3,209709,93.6,215346,92.9,377996,73,377352,72.5,290093,92.1
1,5,0,0,0,公的年金給付,342348,74.7,-4.6,345635,74,209709,93.6,215346,92.9,375899,72.6,375170,72,290093,92.1
1,5,0,0,0,他の社会保障給付,1674,0.4,-61.4,1779,0.4,-,-,-,-,2097,0.4,2182,0.4,-,-
1,4,0,0,0,仕送り金,327,0.1,-84.2,181,0,462,0.2,537,0.2,293,0.1,101,0,2652,0.8
1,2,0,0,0,特別収入,82879,18.1,...,88001,18.8,7944,3.5,9047,3.9,101834,19.7,105899,20.3,1458,0.5
1,3,0,0,0,受贈金,1666,0.4,35,1770,0.4,7361,3.3,8547,3.7,225,0,234,0,-,-
1,3,0,0,0,他の特別収入,81213,17.7,...,86231,18.5,584,0.3,500,0.2,101608,19.6,105665,20.3,1458,0.5
