項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,904,-,1104,-,1619,-,1435,-,1529,-,1290,-,1382,-,737,-
0,0,0,0,0,調査世帯数,365,-,35,-,39,-,56,-,50,-,57,-,49,-,52,-,27,-
0,0,0,0,0,世帯人員,3.33,-,3.19,-,3.73,-,3.73,-,3.73,-,3.27,-,3.03,-,2.69,-,3.12,-
0,0,0,0,0,有業人員,1.7,-,1.59,-,1.53,-,1.59,-,1.68,-,1.68,-,1.93,-,1.81,-,1.78,-
0,0,0,0,0,世帯主平均年齢,49.5,-,31,-,36.8,-,42.2,-,47,-,52,-,57.1,-,61.8,-,70,-
1,0,0,0,0,受取,1731860,-,1359379,-,1630619,-,1875258,-,2066733,-,1741096,-,1615906,-,1866128,-,1305305,-
1,1,0,0,0,実収入,1079611,100,872971,100,1092023,100,1260423,100,1413562,100,1151742,100,988277,100,862873,100,683783,100
1,2,0,0,0,経常収入,979461,90.7,805062,92.2,967822,88.6,1156483,91.8,1290968,91.3,1002093,87,931353,94.2,774240,89.7,637586,93.2
1,3,0,0,0,勤め先収入,901861,83.5,763825,87.5,906762,83,1063962,84.4,1244529,88,932738,81,906375,91.7,709641,82.2,329000,48.1
1,4,0,0,0,世帯主収入,757100,70.1,612902,70.2,719774,65.9,885817,70.3,1070721,75.7,800809,69.5,756090,76.5,608102,70.5,286947,42
1,6,0,0,0,うち男,734070,68,601421,68.9,681109,62.4,880268,69.8,1064011,75.3,748127,65,718580,72.7,594698,68.9,271842,39.8
1,5,0,0,0,定期収入,407378,37.7,351129,40.2,370933,34,488000,38.7,485340,34.3,414018,35.9,445877,45.1,326384,37.8,272785,39.9
1,5,0,0,0,臨時収入,5395,0.5,4535,0.5,7827,0.7,8038,0.6,3129,0.2,8205,0.7,6545,0.7,761,0.1,2264,0.3
1,5,0,0,0,賞与,344328,31.9,257238,29.5,341014,31.2,389780,30.9,582253,41.2,378586,32.9,303668,30.7,280957,32.6,11898,1.7
1,4,0,0,0,世帯主の配偶者の収入,129001,11.9,148897,17.1,186988,17.1,178145,14.1,171434,12.1,126610,11,98405,10,55854,6.5,22880,3.3
1,6,0,0,0,うち女,116729,10.8,142823,16.4,93065,8.5,178145,14.1,171434,12.1,117765,10.2,98405,10,55854,6.5,22880,3.3
1,4,0,0,0,他の世帯員収入,15760,1.5,2025,0.2,-,-,-,-,2375,0.2,5319,0.5,51880,5.2,45686,5.3,19173,2.8
1,3,0,0,0,事業・内職収入,3955,0.4,-,-,1437,0.1,-,-,435,0,6049,0.5,2798,0.3,17138,2,1078,0.2
1,4,0,0,0,家賃収入,2372,0.2,-,-,-,-,-,-,-,-,-,-,1484,0.2,15200,1.8,1078,0.2
1,4,0,0,0,他の事業収入,928,0.1,-,-,-,-,-,-,19,0,6049,0.5,-,-,-,-,-,-
1,4,0,0,0,内職収入,656,0.1,-,-,1437,0.1,-,-,416,0,-,-,1315,0.1,1938,0.2,-,-
1,3,0,0,0,他の経常収入,73645,6.8,41237,4.7,59624,5.5,92522,7.3,46004,3.3,63305,5.5,22180,2.2,47461,5.5,307509,45
1,4,0,0,0,財産収入,1798,0.2,149,0,-,-,615,0,-,-,6413,0.6,4169,0.4,1202,0.1,-,-
1,4,0,0,0,社会保障給付,65467,6.1,41088,4.7,59624,5.5,91726,7.3,41923,3,21590,1.9,18011,1.8,43611,5.1,307509,45
1,5,0,0,0,公的年金給付,35324,3.3,-,-,11637,1.1,19767,1.6,7208,0.5,3723,0.3,12653,1.3,35797,4.1,307509,45
1,5,0,0,0,他の社会保障給付,30143,2.8,41088,4.7,47986,4.4,71959,5.7,34714,2.5,17867,1.6,5358,0.5,7814,0.9,-,-
1,4,0,0,0,仕送り金,6380,0.6,-,-,-,-,181,0,4081,0.3,35302,3.1,-,-,2648,0.3,-,-
1,2,0,0,0,特別収入,100150,9.3,67909,7.8,124201,11.4,103939,8.2,122594,8.7,149649,13,56923,5.8,88632,10.3,46196,6.8
1,3,0,0,0,受贈金,888,0.1,729,0.1,500,0,399,0,13,0,2166,0.2,28,0,2648,0.3,-,-
1,3,0,0,0,他の特別収入,99262,9.2,67180,7.7,123701,11.3,103540,8.2,122581,8.7,147483,12.8,56895,5.8,85984,10,46196,6.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),510695,-,407382,-,469881,-,541524,-,543532,-,511677,-,525992,-,509382,-,540549,-
1,2,0,0,0,預貯金引出,381052,-,322212,-,337340,-,402769,-,395672,-,385121,-,386574,-,386211,-,414755,-
1,2,0,0,0,保険金,8184,-,-,-,-,-,-,-,-,-,-,-,15674,-,17273,-,51225,-
1,3,0,0,0,個人・企業年金保険金,6321,-,-,-,-,-,-,-,-,-,-,-,1232,-,17273,-,51225,-
1,3,0,0,0,他の保険金,1864,-,-,-,-,-,-,-,-,-,-,-,14442,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,121205,-,85170,-,132423,-,138755,-,147860,-,125327,-,123709,-,105548,-,74570,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,254,-,-,-,118,-,-,-,-,-,1229,-,35,-,350,-,-,-
1,1,0,0,0,繰入金,141554,-,79025,-,68714,-,73312,-,109639,-,77677,-,101637,-,493873,-,80973,-
2,0,0,0,0,支払,1731860,-,1359379,-,1630619,-,1875258,-,2066733,-,1741096,-,1615906,-,1866128,-,1305305,-
2,1,0,0,0,実支出,560284,-,412150,-,460449,-,569789,-,695012,-,611434,-,631548,-,503979,-,482989,-
2,2,0,0,0,生計支出,327538,-,250637,-,275973,-,314852,-,357279,-,362493,-,376155,-,324568,-,316951,-
2,3,0,0,0,消費支出,327538,100,250637,100,275973,100,314852,100,357279,100,362493,100,376155,100,324568,100,316951,100
2,4,1,0,0,食料,88412,27,61181,24.4,79856,28.9,81649,25.9,103328,28.9,91909,25.4,90866,24.2,98154,30.2,90615,28.6
2,5,1,1,0,穀類,7547,2.3,5292,2.1,7620,2.8,6924,2.2,9035,2.5,8207,2.3,6708,1.8,7738,2.4,8419,2.7
2,6,1,1,1,米類,2141,0.7,1459,0.6,2203,0.8,1976,0.6,3079,0.9,2314,0.6,1480,0.4,1654,0.5,3129,1
2,6,1,1,2,パン,2985,0.9,2016,0.8,2782,1,2735,0.9,3235,0.9,3076,0.8,2967,0.8,3658,1.1,3124,1
2,6,1,1,3,麺類,1887,0.6,1060,0.4,2036,0.7,1707,0.5,2220,0.6,2253,0.6,1711,0.5,1921,0.6,1911,0.6
2,6,1,1,4,他の穀類,535,0.2,758,0.3,600,0.2,505,0.2,501,0.1,564,0.2,551,0.1,506,0.2,255,0.1
