項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8201,-,1170,-,448,-,181,-
0,0,0,0,0,調査世帯数,701,-,582,-,76,-,32,-,11,-
0,0,0,0,0,世帯人員,2.97,-,2.94,-,3.14,-,3.02,-,3.48,-
0,0,0,0,0,有業人員,1.31,-,1.28,-,1.59,-,1.19,-,1.37,-
0,0,0,0,0,世帯主平均年齢,59.5,-,61.8,-,45.8,-,60.5,-,40.3,-
2,2,0,0,0,生計支出,312318,-,303262,-,384351,-,257615,-,392528,-
2,3,0,0,0,消費支出,312318,100,303262,100,384351,100,257615,100,392528,100
2,4,1,0,0,食料,93894,30.1,96318,31.8,82535,21.5,74396,28.9,105839,27
2,5,1,1,0,穀類,6755,2.2,6811,2.2,6489,1.7,6032,2.3,7768,2
2,6,1,1,1,米類,1945,0.6,1940,0.6,1902,0.5,2250,0.9,1677,0.4
2,6,1,1,2,パン,2782,0.9,2818,0.9,2794,0.7,1851,0.7,3395,0.9
2,6,1,1,3,麺類,1593,0.5,1605,0.5,1403,0.4,1638,0.6,2203,0.6
2,6,1,1,4,他の穀類,435,0.1,448,0.1,390,0.1,294,0.1,494,0.1
2,5,1,2,0,魚介類,6637,2.1,6992,2.3,4932,1.3,5683,2.2,3941,1
2,6,1,2,1,生鮮魚介,3953,1.3,4171,1.4,3034,0.8,3182,1.2,1921,0.5
2,6,1,2,2,塩干魚介,1158,0.4,1230,0.4,767,0.2,1060,0.4,678,0.2
2,6,1,2,3,魚肉練製品,552,0.2,577,0.2,317,0.1,558,0.2,915,0.2
2,6,1,2,4,他の魚介加工品,974,0.3,1014,0.3,815,0.2,882,0.3,428,0.1
2,5,1,3,0,肉類,9187,2.9,9620,3.2,7226,1.9,6632,2.6,8605,2.2
2,6,1,3,1,生鮮肉,7526,2.4,7913,2.6,5747,1.5,5309,2.1,6953,1.8
2,6,1,3,2,加工肉,1662,0.5,1707,0.6,1478,0.4,1323,0.5,1651,0.4
2,5,1,4,0,乳卵類,4882,1.6,4971,1.6,4274,1.1,3956,1.5,7083,1.8
2,6,1,4,1,牛乳,1589,0.5,1646,0.5,1148,0.3,1673,0.6,1678,0.4
2,6,1,4,2,乳製品,2447,0.8,2469,0.8,2354,0.6,1521,0.6,4377,1.1
2,6,1,4,3,卵,846,0.3,857,0.3,772,0.2,762,0.3,1028,0.3
2,5,1,5,0,野菜・海藻,12562,4,13197,4.4,9637,2.5,9816,3.8,9489,2.4
2,6,1,5,1,生鮮野菜,9225,3,9691,3.2,7089,1.8,7110,2.8,7194,1.8
2,6,1,5,2,乾物・海藻,833,0.3,880,0.3,663,0.2,570,0.2,440,0.1
2,6,1,5,3,大豆加工品,1233,0.4,1296,0.4,961,0.3,981,0.4,790,0.2
2,6,1,5,4,他の野菜・海藻加工品,1270,0.4,1330,0.4,924,0.2,1154,0.4,1064,0.3
2,5,1,6,0,果物,4114,1.3,4412,1.5,2708,0.7,2793,1.1,2962,0.8
2,6,1,6,1,生鮮果物,3705,1.2,3978,1.3,2394,0.6,2634,1,2457,0.6
2,6,1,6,2,果物加工品,409,0.1,435,0.1,314,0.1,159,0.1,504,0.1
2,5,1,7,0,油脂・調味料,4184,1.3,4333,1.4,3621,0.9,3390,1.3,3014,0.8
2,6,1,7,1,油脂,478,0.2,507,0.2,361,0.1,306,0.1,363,0.1
2,6,1,7,2,調味料,3705,1.2,3826,1.3,3260,0.8,3084,1.2,2650,0.7
2,5,1,8,0,菓子類,6895,2.2,7011,2.3,6134,1.6,5370,2.1,10346,2.6
2,5,1,9,0,調理食品,13361,4.3,13627,4.5,12383,3.2,10938,4.2,13615,3.5
2,6,1,9,1,主食的調理食品,5868,1.9,5945,2,5779,1.5,5154,2,4710,1.2
2,6,1,9,2,他の調理食品,7492,2.4,7682,2.5,6603,1.7,5783,2.2,8905,2.3
2,5,1,10,0,飲料,6736,2.2,6746,2.2,6464,1.7,6766,2.6,8000,2
2,6,1,10,1,茶類,1349,0.4,1388,0.5,1202,0.3,1043,0.4,1291,0.3
2,6,1,10,2,コーヒー・ココア,1095,0.4,1095,0.4,1012,0.3,1139,0.4,1510,0.4
2,6,1,10,3,他の飲料,4292,1.4,4262,1.4,4250,1.1,4584,1.8,5200,1.3
2,5,1,11,0,酒類,4741,1.5,4908,1.6,3759,1,4666,1.8,3703,0.9
2,5,1,12,0,外食,13839,4.4,13690,4.5,14908,3.9,8356,3.2,27313,7
2,6,1,12,1,一般外食,13225,4.2,13074,4.3,14234,3.7,7688,3,27313,7
2,6,1,12,2,学校給食,614,0.2,616,0.2,674,0.2,668,0.3,-,-
2,4,2,0,0,住居,25319,8.1,12211,4,102071,26.6,55251,21.4,48862,12.4
2,5,2,1,0,家賃地代,15516,5,479,0.2,100732,26.2,54677,21.2,48862,12.4
2,5,2,2,0,設備修繕・維持,9804,3.1,11732,3.9,1339,0.3,574,0.2,-,-
2,6,2,2,1,設備材料,3937,1.3,4683,1.5,604,0.2,574,0.2,-,-
2,6,2,2,2,工事その他のサービス,5867,1.9,7049,2.3,734,0.2,-,-,-,-
2,4,3,0,0,光熱・水道,19434,6.2,19865,6.6,18294,4.8,17915,7,11049,2.8
2,5,3,1,0,電気代,8883,2.8,9113,3,8337,2.2,8119,3.2,3884,1
2,5,3,2,0,ガス代,4164,1.3,4184,1.4,4037,1.1,4613,1.8,2962,0.8
2,5,3,3,0,他の光熱,16,0,17,0,13,0,7,0,12,0
2,5,3,4,0,上下水道料,6372,2,6552,2.2,5907,1.5,5176,2,4190,1.1
2,4,4,0,0,家具・家事用品,15948,5.1,16579,5.5,13598,3.5,12070,4.7,12161,3.1
2,5,4,1,0,家庭用耐久財,5525,1.8,5914,2,3868,1,4490,1.7,1171,0.3
2,6,4,1,1,家事用耐久財,2589,0.8,2656,0.9,1754,0.5,4319,1.7,690,0.2
2,6,4,1,2,冷暖房用器具,1916,0.6,2275,0.8,294,0.1,171,0.1,481,0.1
2,6,4,1,3,一般家具,1019,0.3,983,0.3,1821,0.5,-,-,-,-
2,5,4,2,0,室内装備・装飾品,1165,0.4,1334,0.4,569,0.1,9,0,223,0.1
2,5,4,3,0,寝具類,891,0.3,865,0.3,1474,0.4,132,0.1,146,0
