項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1972,-,6792,-,461,-,184,-,775,-,4781,-
0,0,0,0,0,調査世帯数,368,-,70,-,253,-,17,-,6,-,28,-,179,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3.72,-,2.52,-,2.8,-,3.57,-,3.46,-
0,0,0,0,0,有業人員,1.69,-,1.51,-,1.76,-,1.44,-,1,-,1.69,-,2.12,-
0,0,0,0,0,世帯主平均年齢,49.8,-,56.1,-,47.3,-,51.4,-,41.6,-,54.4,-,47.6,-
1,0,0,0,0,受取,1478131,-,1597571,-,1476830,-,877523,-,778842,-,1543072,-,1511433,-
1,1,0,0,0,実収入,810215,100,700784,100,871499,100,510160,100,446998,100,730194,100,811355,100
1,2,0,0,0,経常収入,720586,88.9,635222,90.6,770390,88.4,466346,91.4,400189,89.5,652663,89.4,733885,90.5
1,3,0,0,0,勤め先収入,707094,87.3,609667,87,760597,87.3,437515,85.8,347830,77.8,646581,88.5,724267,89.3
1,4,0,0,0,世帯主収入,590652,72.9,527114,75.2,634086,72.8,357562,70.1,347830,77.8,510405,69.9,510275,62.9
1,6,0,0,0,うち男,557759,68.8,517678,73.9,627830,72,70885,13.9,-,-,335345,45.9,497494,61.3
1,5,0,0,0,定期収入,407896,50.3,414694,59.2,426672,49,260448,51.1,184528,41.3,313757,43,382545,47.1
1,5,0,0,0,臨時収入,4938,0.6,2987,0.4,5571,0.6,319,0.1,-,-,7097,1,3815,0.5
1,5,0,0,0,賞与,177818,21.9,109432,15.6,201843,23.2,96795,19,163301,36.5,189551,26,123914,15.3
1,4,0,0,0,世帯主の配偶者の収入,95332,11.8,82553,11.8,103896,11.9,-,-,-,-,109554,15,199107,24.5
1,6,0,0,0,うち女,91526,11.3,75995,10.8,100196,11.5,-,-,-,-,109554,15,191144,23.6
1,4,0,0,0,他の世帯員収入,21109,2.6,-,-,22614,2.6,79953,15.7,-,-,26622,3.6,14886,1.8
1,3,0,0,0,事業・内職収入,6627,0.8,22258,3.2,2814,0.3,-,-,-,-,4205,0.6,6223,0.8
1,4,0,0,0,家賃収入,4354,0.5,19703,2.8,209,0,-,-,-,-,4205,0.6,3540,0.4
1,4,0,0,0,他の事業収入,1283,0.2,-,-,1888,0.2,-,-,-,-,-,-,2683,0.3
1,4,0,0,0,内職収入,990,0.1,2555,0.4,716,0.1,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,6865,0.8,3296,0.5,6979,0.8,28830,5.7,52360,11.7,1876,0.3,3395,0.4
1,4,0,0,0,財産収入,816,0.1,1468,0.2,759,0.1,-,-,-,-,144,0,1500,0.2
1,4,0,0,0,社会保障給付,5357,0.7,1829,0.3,6064,0.7,16114,3.2,40404,9,1732,0.2,1864,0.2
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5357,0.7,1829,0.3,6064,0.7,16114,3.2,40404,9,1732,0.2,1864,0.2
1,4,0,0,0,仕送り金,693,0.1,-,-,157,0,12716,2.5,11956,2.7,-,-,31,0
1,2,0,0,0,特別収入,89629,11.1,65562,9.4,101109,11.6,43815,8.6,46808,10.5,77532,10.6,77470,9.5
1,3,0,0,0,受贈金,731,0.1,1058,0.2,224,0,7232,1.4,-,-,473,0.1,113,0
1,3,0,0,0,他の特別収入,88898,11,64504,9.2,100885,11.6,36582,7.2,46808,10.5,77058,10.6,77357,9.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),510118,-,533168,-,515422,-,305798,-,240767,-,526601,-,521369,-
1,2,0,0,0,預貯金引出,393312,-,422289,-,395307,-,247950,-,189436,-,388602,-,398580,-
1,2,0,0,0,保険金,766,-,-,-,1128,-,-,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,766,-,-,-,1128,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,1943,-,9850,-,-,-,-,-,-,-,-,-,1081,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,34,-,-,-,49,-,-,-,-,-,-,-,70,-
1,2,0,0,0,クレジット購入借入金,113668,-,100675,-,118727,-,57848,-,51331,-,135633,-,121372,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,396,-,353,-,211,-,-,-,-,-,2366,-,265,-
1,1,0,0,0,繰入金,157798,-,363620,-,89909,-,61565,-,91077,-,286277,-,178709,-
2,0,0,0,0,支払,1478131,-,1597571,-,1476830,-,877523,-,778842,-,1543072,-,1511433,-
2,1,0,0,0,実支出,479776,-,481765,-,487707,-,330420,-,244502,-,494122,-,487250,-
2,2,0,0,0,生計支出,330295,-,338950,-,330024,-,247558,-,200381,-,359899,-,333714,-
2,3,0,0,0,消費支出,330295,100,338950,100,330024,100,247558,100,200381,100,359899,100,333714,100
2,4,1,0,0,食料,91528,27.7,85248,25.2,94549,28.6,69655,28.1,47227,23.6,94053,26.1,93820,28.1
2,5,1,1,0,穀類,7501,2.3,6134,1.8,7952,2.4,6298,2.5,3980,2,7741,2.2,7504,2.2
2,6,1,1,1,米類,2195,0.7,1276,0.4,2412,0.7,1896,0.8,1014,0.5,2807,0.8,2194,0.7
2,6,1,1,2,パン,3021,0.9,2955,0.9,3109,0.9,2474,1,1732,0.9,2754,0.8,3008,0.9
2,6,1,1,3,麺類,1820,0.6,1628,0.5,1888,0.6,1419,0.6,799,0.4,1949,0.5,1822,0.5
2,6,1,1,4,他の穀類,465,0.1,275,0.1,543,0.2,510,0.2,436,0.2,231,0.1,481,0.1
2,5,1,2,0,魚介類,5724,1.7,5690,1.7,5642,1.7,3555,1.4,2408,1.2,7819,2.2,5718,1.7
2,6,1,2,1,生鮮魚介,3419,1,3407,1,3324,1,2050,0.8,1722,0.9,5091,1.4,3504,1.1
2,6,1,2,2,塩干魚介,966,0.3,774,0.2,1041,0.3,620,0.3,139,0.1,1005,0.3,875,0.3
2,6,1,2,3,魚肉練製品,417,0.1,400,0.1,392,0.1,365,0.1,114,0.1,712,0.2,364,0.1
2,6,1,2,4,他の魚介加工品,922,0.3,1108,0.3,885,0.3,519,0.2,433,0.2,1011,0.3,975,0.3
2,5,1,3,0,肉類,9504,2.9,7509,2.2,10299,3.1,6226,2.5,3101,1.5,9574,2.7,9595,2.9
2,6,1,3,1,生鮮肉,7779,2.4,6156,1.8,8430,2.6,4953,2,2251,1.1,7893,2.2,7857,2.4
2,6,1,3,2,加工肉,1725,0.5,1353,0.4,1869,0.6,1273,0.5,850,0.4,1681,0.5,1738,0.5
2,5,1,4,0,乳卵類,4720,1.4,3962,1.2,4997,1.5,4157,1.7,1623,0.8,4552,1.3,4772,1.4
2,6,1,4,1,牛乳,1419,0.4,959,0.3,1493,0.5,2492,1,568,0.3,1299,0.4,1492,0.4
2,6,1,4,2,乳製品,2443,0.7,2319,0.7,2620,0.8,1087,0.4,609,0.3,2023,0.6,2396,0.7
2,6,1,4,3,卵,858,0.3,684,0.2,885,0.3,578,0.2,446,0.2,1231,0.3,885,0.3
2,5,1,5,0,野菜・海藻,11046,3.3,10719,3.2,11048,3.3,8271,3.3,5677,2.8,13521,3.8,10552,3.2
