項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,983,-,947,-,1854,-,1559,-,1411,-,1095,-,1336,-,815,-
0,0,0,0,0,調査世帯数,363,-,35,-,36,-,65,-,57,-,53,-,40,-,49,-,28,-
0,0,0,0,0,世帯人員,3.38,-,3.1,-,3.84,-,3.68,-,3.72,-,3.47,-,3.1,-,2.85,-,3,-
0,0,0,0,0,有業人員,1.71,-,1.74,-,1.67,-,1.53,-,1.74,-,1.64,-,2.12,-,1.8,-,1.52,-
0,0,0,0,0,世帯主平均年齢,49,-,29.8,-,36.6,-,42.2,-,46.8,-,51.9,-,57,-,61.8,-,69.7,-
1,0,0,0,0,受取,1255233,-,997563,-,1181953,-,1467980,-,1200846,-,1232410,-,1449817,-,1168218,-,1192083,-
1,1,0,0,0,実収入,600926,100,426823,100,616849,100,654661,100,569981,100,597379,100,735310,100,577745,100,592965,100
1,2,0,0,0,経常収入,588635,98,420120,98.4,614699,99.7,649821,99.3,539570,94.7,584580,97.9,712854,96.9,569115,98.5,588389,99.2
1,3,0,0,0,勤め先収入,534026,88.9,419857,98.4,602204,97.6,607911,92.9,512329,89.9,556941,93.2,691961,94.1,499753,86.5,270337,45.6
1,4,0,0,0,世帯主収入,424019,70.6,334699,78.4,447663,72.6,508508,77.7,422675,74.2,440704,73.8,485476,66,400218,69.3,242282,40.9
1,6,0,0,0,うち男,398687,66.3,303523,71.1,418223,67.8,488043,74.5,386302,67.8,405246,67.8,457421,62.2,389211,67.4,236512,39.9
1,5,0,0,0,定期収入,414415,69,329381,77.2,427246,69.3,483190,73.8,419271,73.6,435232,72.9,478818,65.1,398115,68.9,240540,40.6
1,5,0,0,0,臨時収入,3818,0.6,2977,0.7,1846,0.3,6252,1,1717,0.3,5472,0.9,6658,0.9,2102,0.4,1742,0.3
1,5,0,0,0,賞与,5787,1,2342,0.5,18572,3,19066,2.9,1687,0.3,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,93227,15.5,83282,19.5,154541,25.1,96420,14.7,89173,15.6,116237,19.5,133810,18.2,50255,8.7,10553,1.8
1,6,0,0,0,うち女,87339,14.5,83282,19.5,127860,20.7,85312,13,89173,15.6,107018,17.9,133810,18.2,50255,8.7,10553,1.8
1,4,0,0,0,他の世帯員収入,16780,2.8,1876,0.4,-,-,2984,0.5,482,0.1,-,-,72675,9.9,49280,8.5,17502,3
1,3,0,0,0,事業・内職収入,7862,1.3,-,-,867,0.1,3664,0.6,6160,1.1,8043,1.3,11114,1.5,28357,4.9,-,-
1,4,0,0,0,家賃収入,4523,0.8,-,-,-,-,-,-,-,-,-,-,6736,0.9,28331,4.9,-,-
1,4,0,0,0,他の事業収入,2703,0.4,-,-,-,-,3664,0.6,5178,0.9,5225,0.9,4378,0.6,-,-,-,-
1,4,0,0,0,内職収入,636,0.1,-,-,867,0.1,-,-,982,0.2,2818,0.5,-,-,26,0,-,-
1,3,0,0,0,他の経常収入,46746,7.8,264,0.1,11628,1.9,38246,5.8,21081,3.7,19597,3.3,9779,1.3,41004,7.1,318052,53.6
1,4,0,0,0,財産収入,276,0,264,0.1,2,0,230,0,-,-,0,0,1858,0.3,25,0,-,-
1,4,0,0,0,社会保障給付,46087,7.7,-,-,11626,1.9,37936,5.8,21081,3.7,16984,2.8,7921,1.1,40979,7.1,318052,53.6
1,5,0,0,0,公的年金給付,38266,6.4,-,-,-,-,17170,2.6,14219,2.5,14961,2.5,3900,0.5,34958,6.1,314735,53.1
1,5,0,0,0,他の社会保障給付,7821,1.3,-,-,11626,1.9,20766,3.2,6862,1.2,2023,0.3,4021,0.5,6021,1,3317,0.6
1,4,0,0,0,仕送り金,383,0.1,-,-,-,-,80,0,-,-,2613,0.4,-,-,-,-,-,-
1,2,0,0,0,特別収入,12291,2,6702,1.6,2150,0.3,4840,0.7,30411,5.3,12799,2.1,22457,3.1,8631,1.5,4576,0.8
1,3,0,0,0,受贈金,1203,0.2,3939,0.9,1136,0.2,101,0,852,0.1,3157,0.5,34,0,663,0.1,230,0
1,3,0,0,0,他の特別収入,11088,1.8,2763,0.6,1014,0.2,4739,0.7,29559,5.2,9642,1.6,22422,3,7967,1.4,4346,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),511502,-,393110,-,472777,-,533261,-,511636,-,549039,-,560163,-,518421,-,507831,-
1,2,0,0,0,預貯金引出,379032,-,310260,-,323311,-,412000,-,376265,-,382429,-,401263,-,372202,-,432479,-
1,2,0,0,0,保険金,5568,-,-,-,-,-,-,-,-,-,8704,-,-,-,18598,-,22755,-
1,3,0,0,0,個人・企業年金保険金,4536,-,-,-,-,-,-,-,-,-,1388,-,-,-,18598,-,22755,-
1,3,0,0,0,他の保険金,1032,-,-,-,-,-,-,-,-,-,7315,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,222,-,-,-,-,-,-,-,217,-,1330,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,121864,-,75346,-,147715,-,121261,-,135094,-,130449,-,158832,-,126061,-,52597,-
1,2,0,0,0,土地家屋売却,3687,-,-,-,-,-,-,-,-,-,26127,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,1128,-,7503,-,1751,-,-,-,60,-,-,-,67,-,1559,-,-,-
1,1,0,0,0,繰入金,142805,-,177630,-,92327,-,280057,-,119229,-,85991,-,154344,-,72052,-,91286,-
2,0,0,0,0,支払,1255233,-,997563,-,1181953,-,1467980,-,1200846,-,1232410,-,1449817,-,1168218,-,1192083,-
2,1,0,0,0,実支出,444866,-,327128,-,434686,-,429376,-,444800,-,506083,-,542330,-,446315,-,394756,-
2,2,0,0,0,生計支出,333977,-,266155,-,328327,-,315536,-,334146,-,378775,-,392045,-,320985,-,329677,-
2,3,0,0,0,消費支出,333977,100,266155,100,328327,100,315536,100,334146,100,378775,100,392045,100,320985,100,329677,100
2,4,1,0,0,食料,99175,29.7,63925,24,102073,31.1,97970,31,105495,31.6,101575,26.8,109574,27.9,107622,33.5,97001,29.4
2,5,1,1,0,穀類,7195,2.2,4257,1.6,6630,2,7297,2.3,8435,2.5,8153,2.2,7249,1.8,6929,2.2,7501,2.3
2,6,1,1,1,米類,2063,0.6,1007,0.4,1548,0.5,1958,0.6,2647,0.8,2705,0.7,2068,0.5,1844,0.6,2302,0.7
2,6,1,1,2,パン,2912,0.9,2041,0.8,2705,0.8,2762,0.9,3317,1,2908,0.8,3136,0.8,2917,0.9,3474,1.1
2,6,1,1,3,麺類,1738,0.5,846,0.3,1670,0.5,1952,0.6,2011,0.6,2077,0.5,1486,0.4,1814,0.6,1506,0.5
2,6,1,1,4,他の穀類,482,0.1,362,0.1,707,0.2,626,0.2,460,0.1,462,0.1,559,0.1,355,0.1,218,0.1
