項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,685,-,-,90,-,101,-,102,-,97,-,100,-,100,-,95,-
0,0,世帯人員,2.95,-,-,2.67,-,2.69,-,2.93,-,2.99,-,3.06,-,3.01,-,3.29,-
0,0,有業人員,1.33,-,-,1.22,-,1.05,-,1.37,-,1.46,-,1.37,-,1.36,-,1.47,-
0,0,世帯主平均年齢,59.6,-,-,64.2,-,63,-,60.1,-,56.6,-,58.2,-,59.1,-,55.7,-
0,0,消費支出,317395,-,-1.5,102781,-,167753,-,211155,-,257079,-,313162,-,410250,-,755681,-
0,0,公共的料金,89194,28.1,-0.3,30499,29.7,51369,30.6,62749,29.7,75828,29.5,90357,28.9,104539,25.5,208043,27.5
1,0,公共料金等,60719,19.1,-3.9,26571,25.9,40982,24.4,50230,23.8,55005,21.4,64711,20.7,77320,18.8,109644,14.5
1,1,米,2564,0.8,28.2,1929,1.9,2307,1.4,2282,1.1,2464,1,3128,1,2954,0.7,2873,0.4
1,1,食塩,44,0,46.7,45,0,50,0,57,0,17,0,53,0,34,0,51,0
1,1,学校給食,409,0.1,16.2,35,0,223,0.1,928,0.4,419,0.2,68,0,603,0.1,589,0.1
1,1,公営家賃,2668,0.8,6.6,393,0.4,494,0.3,2132,1,3764,1.5,3083,1,2642,0.6,6147,0.8
1,1,電気代,12808,4,1.2,8301,8.1,11518,6.9,11684,5.5,13394,5.2,15126,4.8,14961,3.6,14595,1.9
1,1,都市ガス,8056,2.5,-3.6,5008,4.9,7337,4.4,7304,3.5,8914,3.5,8561,2.7,8891,2.2,10328,1.4
1,1,上下水道料,4510,1.4,-1,2367,2.3,3195,1.9,5064,2.4,4608,1.8,5416,1.7,4788,1.2,6121,0.8
1,1,医科診療代,4113,1.3,-11.7,1599,1.6,2447,1.5,3697,1.8,3275,1.3,3666,1.2,5215,1.3,8851,1.2
1,1,歯科診療代,1961,0.6,1.9,464,0.5,630,0.4,556,0.3,991,0.4,1514,0.5,6135,1.5,3371,0.4
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2246,0.7,66.6,344,0.3,-,-,-,-,247,0.1,2054,0.7,5039,1.2,7978,1.1
1,1,鉄道運賃,1879,0.6,-50.8,118,0.1,452,0.3,649,0.3,740,0.3,784,0.3,2321,0.6,8055,1.1
1,1,鉄道通学定期代,204,0.1,-72.6,-,-,-,-,-,-,371,0.1,56,0,96,0,899,0.1
1,1,鉄道通勤定期代,2754,0.9,-10.1,389,0.4,185,0.1,1901,0.9,682,0.3,2634,0.8,1668,0.4,11803,1.6
1,1,バス代,235,0.1,-29.6,-,-,65,0,215,0.1,248,0.1,49,0,484,0.1,581,0.1
1,1,バス通学定期代,5,0,-87.2,-,-,-,-,-,-,-,-,-,-,34,0,-,-
1,1,バス通勤定期代,173,0.1,51.8,-,-,-,-,-,-,55,0,1037,0.3,123,0,-,-
1,1,タクシー代,629,0.2,-2.9,218,0.2,529,0.3,408,0.2,269,0.1,131,0,1098,0.3,1736,0.2
1,1,航空運賃,94,0,-92.6,-,-,-,-,-,-,-,-,657,0.2,-,-,-,-
1,1,郵便料,229,0.1,37.1,142,0.1,214,0.1,290,0.1,136,0.1,196,0.1,303,0.1,319,0
1,1,固定電話通信料,1867,0.6,7.5,1180,1.1,1571,0.9,2241,1.1,1423,0.6,2132,0.7,1863,0.5,2658,0.4
1,1,携帯電話通信料,9700,3.1,8.9,2322,2.3,7251,4.3,8167,3.9,10617,4.1,10783,3.4,13013,3.2,15617,2.1
1,1,ＮＨＫ放送受信料,925,0.3,18.6,513,0.5,709,0.4,454,0.2,546,0.2,1030,0.3,1964,0.5,1244,0.2
1,1,ケーブルテレビ放送受信料,1129,0.4,-6.8,590,0.6,1101,0.7,1333,0.6,711,0.3,1173,0.4,1607,0.4,1377,0.2
1,1,他の放送受信料,195,0.1,-8.5,40,0,73,0,74,0,201,0.1,167,0.1,443,0.1,365,0
1,1,国公立小学校,80,0,263.6,-,-,289,0.2,2,0,-,-,-,-,35,0,232,0
1,1,国公立中学校,59,0,-19.2,-,-,-,-,-,-,-,-,152,0,122,0,138,0
1,1,国公立高校,286,0.1,-50.4,-,-,20,0,174,0.1,-,-,108,0,294,0.1,1402,0.2
1,1,国公立大学,172,0.1,-45.6,-,-,-,-,-,-,-,-,-,-,-,-,1203,0.2
1,1,たばこ,726,0.2,24.3,574,0.6,321,0.2,618,0.3,914,0.4,953,0.3,592,0.1,1112,0.1
2,0,準公共料金等,28475,9,8.3,3928,3.8,10387,6.2,12519,5.9,20824,8.1,25646,8.2,27219,6.6,98399,13
2,1,牛乳,1611,0.5,32.8,1088,1.1,1586,0.9,1218,0.6,1491,0.6,1702,0.5,1827,0.4,2353,0.3
2,1,灯油,409,0.1,9.1,416,0.4,325,0.2,431,0.2,338,0.1,769,0.2,346,0.1,243,0
2,1,プロパンガス,459,0.1,16.2,240,0.2,194,0.1,1028,0.5,237,0.1,987,0.3,407,0.1,126,0
2,1,理髪料,449,0.1,-5.5,155,0.2,305,0.2,193,0.1,592,0.2,252,0.1,760,0.2,876,0.1
2,1,パーマネント代,258,0.1,-2.3,262,0.3,384,0.2,127,0.1,361,0.1,-,-,211,0.1,459,0.1
2,1,洗濯代,589,0.2,-18.9,98,0.1,109,0.1,538,0.3,448,0.2,1194,0.4,515,0.1,1218,0.2
2,1,新聞,2518,0.8,-10,1336,1.3,2361,1.4,2696,1.3,2795,1.1,2617,0.8,3083,0.8,2718,0.4
2,1,私立小学校,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,58,0,-78.6,-,-,-,-,413,0.2,-,-,-,-,-,-,-,-
2,1,私立高校,1310,0.4,2.2,-,-,-,-,-,-,12,0,477,0.2,1658,0.4,6988,0.9
2,1,私立大学,6257,2,-21.7,-,-,-,-,-,-,-,-,-,-,2909,0.7,40773,5.4
2,1,幼児教育費用,989,0.3,-27.9,333,0.3,1040,0.6,1078,0.5,1580,0.6,858,0.3,1193,0.3,830,0.1
2,1,民営家賃,13101,4.1,60.5,-,-,3608,2.2,4797,2.3,11819,4.6,16046,5.1,13427,3.3,41816,5.5
2,1,地代,466,0.1,-51.9,-,-,472,0.3,-,-,1149,0.4,743,0.2,882,0.2,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 3月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
