項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,353,-,-,50,-,50,-,51,-,53,-,51,-,51,-,47,-
0,0,世帯人員,3.33,-,-,3.16,-,3.04,-,3.32,-,3.55,-,3.37,-,3.65,-,3.24,-
0,0,有業人員,1.72,-,-,1.53,-,1.58,-,1.45,-,1.77,-,1.86,-,1.88,-,1.95,-
0,0,世帯主平均年齢,49.6,-,-,55.6,-,52.2,-,47.4,-,46.2,-,45.5,-,50.6,-,50,-
0,0,消費支出,352760,-,-7.6,237787,-,246731,-,389397,-,306572,-,344691,-,475282,-,463422,-
0,0,公共的料金,104458,29.6,-11.9,58025,24.4,77804,31.5,123780,31.8,89023,29,93328,27.1,140951,29.7,146396,31.6
1,0,公共料金等,64576,18.3,-2.8,39620,16.7,53828,21.8,55674,14.3,68048,22.2,69773,20.2,80367,16.9,84362,18.2
1,1,米,1857,0.5,5.4,1867,0.8,1412,0.6,2362,0.6,1694,0.6,2282,0.7,1906,0.4,1469,0.3
1,1,食塩,35,0,9.4,49,0,51,0,32,0,18,0,26,0,34,0,37,0
1,1,学校給食,1683,0.5,-1.4,1391,0.6,654,0.3,1449,0.4,2215,0.7,2396,0.7,2147,0.5,1528,0.3
1,1,公営家賃,2310,0.7,-43.4,3888,1.6,3751,1.5,5200,1.3,1599,0.5,-,-,-,-,1713,0.4
1,1,電気代,10141,2.9,-3.2,8407,3.5,9902,4,9252,2.4,10212,3.3,9884,2.9,11417,2.4,11885,2.6
1,1,都市ガス,3185,0.9,-3.8,2524,1.1,2822,1.1,2689,0.7,3471,1.1,3733,1.1,3745,0.8,3313,0.7
1,1,上下水道料,4760,1.3,8.7,3141,1.3,4046,1.6,5035,1.3,6294,2.1,4030,1.2,5889,1.2,4861,1
1,1,医科診療代,3082,0.9,3.8,1469,0.6,1561,0.6,2145,0.6,4912,1.6,4174,1.2,3677,0.8,3652,0.8
1,1,歯科診療代,4118,1.2,22,967,0.4,1142,0.5,7375,1.9,2897,0.9,8404,2.4,4655,1,3343,0.7
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,707,0.2,14.2,-,-,879,0.4,-,-,1157,0.4,-,-,2900,0.6,-,-
1,1,鉄道運賃,1959,0.6,-49.8,721,0.3,881,0.4,868,0.2,1378,0.4,2205,0.6,3684,0.8,3930,0.8
1,1,鉄道通学定期代,649,0.2,-66.3,845,0.4,-,-,596,0.2,1694,0.6,840,0.2,587,0.1,-,-
