項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4687,-,2441,-,2064,-,808,-
0,0,0,0,0,調査世帯数,701,-,331,-,166,-,147,-,57,-
0,0,0,0,0,世帯人員,2.92,-,2,-,3,-,4,-,5.21,-
0,0,0,0,0,有業人員,1.33,-,0.9,-,1.55,-,1.8,-,1.92,-
0,0,0,0,0,世帯主平均年齢,59,-,67,-,55.3,-,48.5,-,51,-
2,2,0,0,0,生計支出,399089,-,312771,-,467837,-,508148,-,413583,-
2,3,0,0,0,消費支出,336732,100,312771,100,336245,100,361636,100,413583,100
2,4,1,0,0,食料,91283,27.1,79167,25.3,98520,29.3,99790,27.6,117978,28.5
2,5,1,1,0,穀類,6362,1.9,5295,1.7,6387,1.9,7756,2.1,8914,2.2
2,6,1,1,1,米類,1635,0.5,1295,0.4,1502,0.4,2098,0.6,2829,0.7
2,6,1,1,2,パン,2711,0.8,2354,0.8,2800,0.8,3257,0.9,3120,0.8
2,6,1,1,3,麺類,1474,0.4,1210,0.4,1470,0.4,1798,0.5,2193,0.5
2,6,1,1,4,他の穀類,541,0.2,436,0.1,615,0.2,603,0.2,772,0.2
2,5,1,2,0,魚介類,6259,1.9,5900,1.9,6684,2,5965,1.6,7804,1.9
2,6,1,2,1,生鮮魚介,3693,1.1,3310,1.1,4171,1.2,3639,1,4608,1.1
2,6,1,2,2,塩干魚介,1059,0.3,993,0.3,1084,0.3,1008,0.3,1498,0.4
2,6,1,2,3,魚肉練製品,598,0.2,610,0.2,600,0.2,539,0.1,680,0.2
2,6,1,2,4,他の魚介加工品,908,0.3,988,0.3,829,0.2,778,0.2,1018,0.2
2,5,1,3,0,肉類,8549,2.5,6445,2.1,9584,2.9,9860,2.7,14274,3.5
2,6,1,3,1,生鮮肉,6982,2.1,5211,1.7,7910,2.4,7985,2.2,11896,2.9
2,6,1,3,2,加工肉,1566,0.5,1234,0.4,1674,0.5,1875,0.5,2377,0.6
2,5,1,4,0,乳卵類,4362,1.3,3650,1.2,4672,1.4,4752,1.3,6556,1.6
2,6,1,4,1,牛乳,1337,0.4,1064,0.3,1459,0.4,1415,0.4,2355,0.6
2,6,1,4,2,乳製品,2232,0.7,1939,0.6,2376,0.7,2445,0.7,2958,0.7
2,6,1,4,3,卵,793,0.2,648,0.2,837,0.2,893,0.2,1243,0.3
2,5,1,5,0,野菜・海藻,10264,3,9835,3.1,10519,3.1,10144,2.8,12292,3
2,6,1,5,1,生鮮野菜,6979,2.1,6554,2.1,7351,2.2,7014,1.9,8231,2
2,6,1,5,2,乾物・海藻,873,0.3,879,0.3,767,0.2,867,0.2,1173,0.3
2,6,1,5,3,大豆加工品,1181,0.4,1131,0.4,1234,0.4,1121,0.3,1466,0.4
2,6,1,5,4,他の野菜・海藻加工品,1232,0.4,1273,0.4,1167,0.3,1141,0.3,1423,0.3
2,5,1,6,0,果物,3396,1,3471,1.1,3650,1.1,2832,0.8,3638,0.9
2,6,1,6,1,生鮮果物,2954,0.9,2981,1,3141,0.9,2554,0.7,3251,0.8
2,6,1,6,2,果物加工品,443,0.1,490,0.2,509,0.2,279,0.1,388,0.1
2,5,1,7,0,油脂・調味料,4401,1.3,3671,1.2,4999,1.5,4586,1.3,6359,1.5
2,6,1,7,1,油脂,397,0.1,367,0.1,397,0.1,355,0.1,677,0.2
2,6,1,7,2,調味料,4004,1.2,3304,1.1,4603,1.4,4231,1.2,5683,1.4
2,5,1,8,0,菓子類,6801,2,5446,1.7,7066,2.1,8566,2.4,9354,2.3
2,5,1,9,0,調理食品,12917,3.8,10731,3.4,14769,4.4,14901,4.1,14928,3.6
2,6,1,9,1,主食的調理食品,5779,1.7,4893,1.6,6639,2,6411,1.8,6704,1.6
2,6,1,9,2,他の調理食品,7138,2.1,5839,1.9,8130,2.4,8490,2.3,8223,2
2,5,1,10,0,飲料,5241,1.6,4631,1.5,5656,1.7,5669,1.6,6432,1.6
2,6,1,10,1,茶類,1319,0.4,1280,0.4,1438,0.4,1130,0.3,1675,0.4
2,6,1,10,2,コーヒー・ココア,1154,0.3,1100,0.4,1153,0.3,1303,0.4,1092,0.3
2,6,1,10,3,他の飲料,2767,0.8,2251,0.7,3065,0.9,3236,0.9,3665,0.9
2,5,1,11,0,酒類,4852,1.4,5566,1.8,4276,1.3,4416,1.2,3568,0.9
2,5,1,12,0,外食,17880,5.3,14526,4.6,20257,6,20343,5.6,23860,5.8
2,6,1,12,1,一般外食,17002,5,14526,4.6,19379,5.8,18189,5,21151,5.1
2,6,1,12,2,学校給食,878,0.3,-,-,878,0.3,2154,0.6,2709,0.7
2,4,2,0,0,住居,34104,10.1,43776,14,20934,6.2,32758,9.1,21227,5.1
2,5,2,1,0,家賃地代,16185,4.8,16097,5.1,17209,5.1,14472,4,17975,4.3
