項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4294,-,2793,-,2265,-,647,-
0,0,0,0,0,調査世帯数,687,-,296,-,190,-,157,-,44,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3,-,4,-,5.3,-
0,0,0,0,0,有業人員,1.35,-,0.85,-,1.53,-,1.88,-,1.98,-
0,0,0,0,0,世帯主平均年齢,59.5,-,68.5,-,55.6,-,49.5,-,50.9,-
2,2,0,0,0,生計支出,368393,-,282039,-,308181,-,583335,-,449019,-
2,3,0,0,0,消費支出,307747,100,282039,100,308181,100,315605,100,449019,100
2,4,1,0,0,食料,86602,28.1,78162,27.7,85191,27.6,95024,30.1,119238,26.6
2,5,1,1,0,穀類,6906,2.2,5603,2,6891,2.2,8617,2.7,9640,2.1
2,6,1,1,1,米類,1987,0.6,1745,0.6,1710,0.6,2555,0.8,2807,0.6
2,6,1,1,2,パン,3065,1,2509,0.9,3242,1.1,3619,1.1,4048,0.9
2,6,1,1,3,麺類,1390,0.5,1006,0.4,1456,0.5,1837,0.6,2093,0.5
2,6,1,1,4,他の穀類,464,0.2,344,0.1,483,0.2,606,0.2,692,0.2
2,5,1,2,0,魚介類,5852,1.9,6127,2.2,5440,1.8,5358,1.7,7530,1.7
2,6,1,2,1,生鮮魚介,3481,1.1,3654,1.3,3151,1,3237,1,4619,1
2,6,1,2,2,塩干魚介,983,0.3,984,0.3,1028,0.3,857,0.3,1221,0.3
2,6,1,2,3,魚肉練製品,527,0.2,568,0.2,446,0.1,496,0.2,704,0.2
2,6,1,2,4,他の魚介加工品,861,0.3,921,0.3,816,0.3,768,0.2,986,0.2
2,5,1,3,0,肉類,8000,2.6,5888,2.1,7608,2.5,10650,3.4,14438,3.2
2,6,1,3,1,生鮮肉,6574,2.1,4780,1.7,6201,2,8782,2.8,12372,2.8
2,6,1,3,2,加工肉,1426,0.5,1108,0.4,1407,0.5,1868,0.6,2066,0.5
2,5,1,4,0,乳卵類,4576,1.5,4197,1.5,4369,1.4,5124,1.6,6071,1.4
2,6,1,4,1,牛乳,1339,0.4,1252,0.4,1262,0.4,1482,0.5,1747,0.4
2,6,1,4,2,乳製品,2416,0.8,2202,0.8,2348,0.8,2655,0.8,3294,0.7
2,6,1,4,3,卵,821,0.3,743,0.3,759,0.2,987,0.3,1030,0.2
2,5,1,5,0,野菜・海藻,9655,3.1,9529,3.4,9222,3,9824,3.1,11773,2.6
2,6,1,5,1,生鮮野菜,6558,2.1,6294,2.2,6263,2,6930,2.2,8276,1.8
2,6,1,5,2,乾物・海藻,781,0.3,823,0.3,671,0.2,797,0.3,925,0.2
2,6,1,5,3,大豆加工品,1187,0.4,1168,0.4,1158,0.4,1181,0.4,1460,0.3
2,6,1,5,4,他の野菜・海藻加工品,1129,0.4,1244,0.4,1130,0.4,915,0.3,1113,0.2
2,5,1,6,0,果物,3772,1.2,4388,1.6,3188,1,3176,1,4297,1
2,6,1,6,1,生鮮果物,3346,1.1,3903,1.4,2864,0.9,2741,0.9,3850,0.9
2,6,1,6,2,果物加工品,426,0.1,485,0.2,324,0.1,434,0.1,448,0.1
2,5,1,7,0,油脂・調味料,3964,1.3,3517,1.2,4003,1.3,4630,1.5,4433,1
2,6,1,7,1,油脂,422,0.1,439,0.2,430,0.1,392,0.1,380,0.1
2,6,1,7,2,調味料,3542,1.2,3078,1.1,3573,1.2,4238,1.3,4053,0.9
2,5,1,8,0,菓子類,7196,2.3,5896,2.1,6998,2.3,8773,2.8,11163,2.5
2,5,1,9,0,調理食品,12021,3.9,11267,4,12184,4,12205,3.9,15676,3.5
2,6,1,9,1,主食的調理食品,5499,1.8,5297,1.9,5704,1.9,5126,1.6,7257,1.6
2,6,1,9,2,他の調理食品,6523,2.1,5971,2.1,6481,2.1,7080,2.2,8419,1.9
2,5,1,10,0,飲料,4692,1.5,4137,1.5,5074,1.6,4859,1.5,6152,1.4
2,6,1,10,1,茶類,1182,0.4,1103,0.4,1309,0.4,1091,0.3,1485,0.3
2,6,1,10,2,コーヒー・ココア,1011,0.3,898,0.3,1174,0.4,905,0.3,1437,0.3
2,6,1,10,3,他の飲料,2499,0.8,2136,0.8,2591,0.8,2864,0.9,3230,0.7
2,5,1,11,0,酒類,3080,1,3121,1.1,2664,0.9,3331,1.1,3723,0.8
2,5,1,12,0,外食,16885,5.5,14491,5.1,17549,5.7,18476,5.9,24344,5.4
2,6,1,12,1,一般外食,15908,5.2,14491,5.1,16913,5.5,15917,5,20945,4.7
2,6,1,12,2,学校給食,977,0.3,-,-,636,0.2,2560,0.8,3398,0.8
2,4,2,0,0,住居,29284,9.5,37309,13.2,32006,10.4,14739,4.7,15184,3.4
2,5,2,1,0,家賃地代,15007,4.9,10467,3.7,26501,8.6,11505,3.6,7771,1.7
2,5,2,2,0,設備修繕・維持,14277,4.6,26842,9.5,5505,1.8,3235,1,7413,1.7
2,6,2,2,1,設備材料,6828,2.2,14614,5.2,466,0.2,378,0.1,5191,1.2
2,6,2,2,2,工事その他のサービス,7450,2.4,12228,4.3,5039,1.6,2856,0.9,2222,0.5
2,4,3,0,0,光熱・水道,26623,8.7,25067,8.9,26473,8.6,24997,7.9,43302,9.6
2,5,3,1,0,電気代,12145,3.9,11996,4.3,11951,3.9,11650,3.7,15696,3.5
2,5,3,2,0,ガス代,8098,2.6,7549,2.7,8494,2.8,6871,2.2,14336,3.2
2,5,3,3,0,他の光熱,616,0.2,762,0.3,582,0.2,321,0.1,825,0.2
2,5,3,4,0,上下水道料,5765,1.9,4760,1.7,5446,1.8,6154,1.9,12444,2.8
2,4,4,0,0,家具・家事用品,11238,3.7,9272,3.3,12382,4,14012,4.4,9641,2.1
2,5,4,1,0,家庭用耐久財,3155,1,1947,0.7,4015,1.3,5097,1.6,659,0.1
2,6,4,1,1,家事用耐久財,1929,0.6,1647,0.6,2949,1,1756,0.6,-,-
2,6,4,1,2,冷暖房用器具,554,0.2,107,0,433,0.1,1565,0.5,497,0.1
2,6,4,1,3,一般家具,672,0.2,192,0.1,634,0.2,1776,0.6,162,0
2,5,4,2,0,室内装備・装飾品,441,0.1,426,0.2,738,0.2,205,0.1,87,0
2,5,4,3,0,寝具類,537,0.2,253,0.1,841,0.3,686,0.2,592,0.1
2,5,4,4,0,家事雑貨,2860,0.9,2570,0.9,2808,0.9,3312,1,3436,0.8
2,5,4,5,0,家事用消耗品,3677,1.2,3291,1.2,3576,1.2,4234,1.3,4722,1.1
2,5,4,6,0,家事サービス,568,0.2,786,0.3,404,0.1,479,0.2,145,0
2,4,5,0,0,被服及び履物,10414,3.4,8053,2.9,10765,3.5,13122,4.2,15097,3.4
2,5,5,1,0,和服,7,0,-,-,-,-,30,0,-,-
2,5,5,2,0,洋服,5084,1.7,4267,1.5,5157,1.7,5778,1.8,7765,1.7
2,6,5,2,1,男子用洋服,1567,0.5,2164,0.8,1392,0.5,950,0.3,527,0.1
2,6,5,2,2,婦人用洋服,3031,1,2103,0.7,3268,1.1,3824,1.2,5393,1.2
2,6,5,2,3,子供用洋服,486,0.2,-,-,497,0.2,1004,0.3,1846,0.4
2,5,5,3,0,シャツ・セーター類,1680,0.5,1444,0.5,1462,0.5,2630,0.8,868,0.2
2,6,5,3,1,男子用シャツ・セーター類,418,0.1,411,0.1,431,0.1,477,0.2,195,0
2,6,5,3,2,婦人用シャツ・セーター類,1106,0.4,1033,0.4,892,0.3,1701,0.5,440,0.1
2,6,5,3,3,子供用シャツ・セーター類,156,0.1,-,-,139,0,452,0.1,233,0.1
2,5,5,4,0,下着類,726,0.2,580,0.2,771,0.3,923,0.3,817,0.2
2,6,5,4,1,男子用下着類,131,0,160,0.1,115,0,88,0,156,0
2,6,5,4,2,婦人用下着類,509,0.2,420,0.1,555,0.2,715,0.2,181,0
2,6,5,4,3,子供用下着類,86,0,-,-,101,0,120,0,479,0.1
2,5,5,5,0,生地・糸類,113,0,158,0.1,43,0,94,0,190,0
2,5,5,6,0,他の被服,785,0.3,595,0.2,836,0.3,997,0.3,1088,0.2
2,5,5,7,0,履物類,1445,0.5,656,0.2,1867,0.6,1686,0.5,4013,0.9
2,5,5,8,0,被服関連サービス,573,0.2,353,0.1,629,0.2,983,0.3,357,0.1
2,4,6,0,0,保健医療,17275,5.6,18052,6.4,18893,6.1,12284,3.9,22611,5
2,5,6,1,0,医薬品,3168,1,3325,1.2,2964,1,2894,0.9,3963,0.9
2,5,6,2,0,健康保持用摂取品,1414,0.5,2200,0.8,1010,0.3,511,0.2,1099,0.2
2,5,6,3,0,保健医療用品・器具,3808,1.2,3954,1.4,3684,1.2,3539,1.1,4310,1
2,5,6,4,0,保健医療サービス,8886,2.9,8574,3,11234,3.6,5339,1.7,13239,2.9
2,4,7,0,0,交通・通信,32267,10.5,27847,9.9,37439,12.1,31894,10.1,40579,9
