項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9123,-,2569,-,2336,-,7431,-,6787,-,877,-
0,0,0,0,0,調査世帯数,235,-,-,215,-,57,-,52,-,178,-,163,-,20,-
0,0,0,0,0,世帯人員,2.4,-,-,2.42,-,2.27,-,2.3,-,2.45,-,2.46,-,2.23,-
0,0,0,0,0,有業人員,0.47,-,-,0.48,-,0.31,-,0.34,-,0.53,-,0.53,-,0.33,-
0,0,0,0,0,世帯主平均年齢,74.8,-,-,75.3,-,76.6,-,77,-,74.2,-,74.8,-,69,-
1,0,0,0,0,受取,951308,-,14.9,921596,-,611418,-,618209,-,1068837,-,1026012,-,1260564,-
1,1,0,0,0,実収入,462876,100,14.2,474679,100,303474,100,308624,100,517995,100,531829,100,340024,100
1,2,0,0,0,経常収入,445717,96.3,11.8,458405,96.6,302321,99.6,308278,99.9,495302,95.6,510074,95.9,313657,92.2
1,3,0,0,0,勤め先収入,34297,7.4,37.1,36105,7.6,8500,2.8,9350,3,43217,8.3,45313,8.5,15476,4.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,6780,1.5,7.7,7218,1.5,-,-,-,-,9125,1.8,9702,1.8,2224,0.7
1,6,0,0,0,うち女,6780,1.5,7.7,7218,1.5,-,-,-,-,9125,1.8,9702,1.8,2224,0.7
1,4,0,0,0,他の世帯員収入,27517,5.9,47.1,28887,6.1,8500,2.8,9350,3,34092,6.6,35611,6.7,13252,3.9
1,3,0,0,0,事業・内職収入,12587,2.7,117.7,10387,2.2,435,0.1,479,0.2,16789,3.2,13797,2.6,35490,10.4
1,4,0,0,0,家賃収入,6744,1.5,86.8,5117,1.1,435,0.1,479,0.2,8926,1.7,6714,1.3,23674,7
1,4,0,0,0,他の事業収入,1036,0.2,808.8,-,-,-,-,-,-,1394,0.3,-,-,11816,3.5
1,4,0,0,0,内職収入,4808,1,133.7,5269,1.1,-,-,-,-,6470,1.2,7083,1.3,-,-
1,3,0,0,0,他の経常収入,398833,86.2,8.5,411913,86.8,293386,96.7,298450,96.7,435296,84,450964,84.8,262691,77.3
1,4,0,0,0,財産収入,2152,0.5,-21.2,2359,0.5,107,0,117,0,2859,0.6,3130,0.6,-,-
1,4,0,0,0,社会保障給付,396445,85.6,9.1,409457,86.3,293279,96.6,298333,96.7,432118,83.4,447703,84.2,261004,76.8
1,5,0,0,0,公的年金給付,388894,84,7.7,403746,85.1,293279,96.6,298333,96.7,421957,81.5,440026,82.7,234310,68.9
1,5,0,0,0,他の社会保障給付,7550,1.6,247.3,5711,1.2,-,-,-,-,10161,2,7677,1.4,26694,7.9
1,4,0,0,0,仕送り金,237,0.1,-85.5,97,0,-,-,-,-,318,0.1,131,0,1687,0.5
1,2,0,0,0,特別収入,17158,3.7,150.8,16273,3.4,1152,0.4,346,0.1,22693,4.4,21755,4.1,26368,7.8
1,3,0,0,0,受贈金,610,0.1,63.1,669,0.1,-,-,-,-,821,0.2,899,0.2,-,-
1,3,0,0,0,他の特別収入,16548,3.6,155.9,15604,3.3,1152,0.4,346,0.1,21871,4.2,20856,3.9,26368,7.8
1,1,0,0,0,実収入以外の受取(繰入金を除く),362753,-,7.5,365016,-,252090,-,253983,-,401019,-,403230,-,339195,-
