項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,700,-,-,93,-,102,-,103,-,100,-,108,-,96,-,98,-
0,0,世帯人員,2.92,-,-,2.61,-,2.58,-,2.9,-,2.75,-,3.14,-,3.02,-,3.4,-
0,0,有業人員,1.31,-,-,1.1,-,0.97,-,1.34,-,1.3,-,1.47,-,1.45,-,1.55,-
0,0,世帯主平均年齢,59.9,-,-,62.4,-,67.1,-,61.9,-,59.1,-,56.8,-,55.2,-,56.8,-
0,0,消費支出,298410,-,-8.8,87782,-,144861,-,188339,-,224319,-,273425,-,350085,-,815952,-
0,0,公共的料金,113555,38.1,9.6,24594,28,47276,32.6,64648,34.3,77246,34.4,82731,30.3,109146,31.2,387313,47.5
1,0,公共料金等,57830,19.4,-7,21142,24.1,40897,28.2,51172,27.2,54302,24.2,62158,22.7,71939,20.5,102741,12.6
1,1,米,2183,0.7,1.3,1353,1.5,1921,1.3,2292,1.2,1936,0.9,2858,1,2619,0.7,2294,0.3
1,1,食塩,36,0,5.9,19,0,50,0,21,0,32,0,62,0,44,0,21,0
1,1,学校給食,49,0,-73.7,-,-,34,0,52,0,-,-,62,0,62,0,131,0
1,1,公営家賃,3295,1.1,32.6,548,0.6,1040,0.7,4472,2.4,4004,1.8,2468,0.9,7869,2.2,2659,0.3
1,1,電気代,11723,3.9,6,6612,7.5,9782,6.8,11582,6.1,12515,5.6,11871,4.3,13811,3.9,15844,1.9
1,1,都市ガス,7236,2.4,2.4,4454,5.1,7046,4.9,8195,4.4,6793,3,7309,2.7,8430,2.4,8413,1
1,1,上下水道料,5929,2,12.1,2443,2.8,5705,3.9,5087,2.7,6500,2.9,6120,2.2,7491,2.1,8136,1
1,1,医科診療代,3160,1.1,-15.7,869,1,3128,2.2,2544,1.4,2338,1,3189,1.2,3146,0.9,6883,0.8
1,1,歯科診療代,4586,1.5,82,253,0.3,950,0.7,611,0.3,810,0.4,1034,0.4,1196,0.3,27110,3.3
1,1,出産入院料,111,0,...,-,-,-,-,-,-,-,-,-,-,777,0.2,-,-
1,1,他の入院料,616,0.2,-50.4,62,0.1,-,-,393,0.2,-,-,1024,0.4,1436,0.4,1387,0.2
1,1,鉄道運賃,468,0.2,-88.4,28,0,80,0.1,1065,0.6,559,0.2,578,0.2,215,0.1,747,0.1
1,1,鉄道通学定期代,80,0,-96.9,96,0.1,-,-,-,-,-,-,-,-,-,-,463,0.1
1,1,鉄道通勤定期代,1798,0.6,-21.1,35,0,1094,0.8,1025,0.5,545,0.2,3168,1.2,2382,0.7,4305,0.5
1,1,バス代,89,0,-79.7,-,-,57,0,69,0,99,0,196,0.1,98,0,103,0
1,1,バス通学定期代,82,0,-61.5,-,-,14,0,-,-,-,-,-,-,281,0.1,279,0
1,1,バス通勤定期代,156,0.1,75.3,-,-,-,-,-,-,57,0,373,0.1,-,-,654,0.1
1,1,タクシー代,278,0.1,-60.6,16,0,77,0.1,74,0,479,0.2,304,0.1,531,0.2,460,0.1
1,1,航空運賃,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,郵便料,219,0.1,26.6,47,0.1,199,0.1,322,0.2,209,0.1,204,0.1,339,0.1,214,0
1,1,固定電話通信料,1706,0.6,5,719,0.8,1786,1.2,1715,0.9,1863,0.8,1943,0.7,2020,0.6,1892,0.2
