項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,687,-,-,93,-,94,-,101,-,102,-,108,-,94,-,95,-
0,0,世帯人員,2.95,-,-,2.65,-,2.77,-,2.95,-,2.82,-,3.13,-,3.07,-,3.23,-
0,0,有業人員,1.35,-,-,1.21,-,1.11,-,1.39,-,1.28,-,1.39,-,1.68,-,1.37,-
0,0,世帯主平均年齢,59.5,-,-,64.2,-,64,-,61.9,-,59.9,-,55.7,-,55.8,-,54.9,-
0,0,消費支出,307747,-,5.6,97980,-,161494,-,201215,-,245113,-,304053,-,387441,-,754157,-
0,0,公共的料金,86276,28,-1.2,30002,30.6,46862,29,62120,30.9,78479,32,84585,27.8,102812,26.5,198402,26.3
1,0,公共料金等,58683,19.1,-6.7,25315,25.8,40287,24.9,49961,24.8,55770,22.8,63662,20.9,76388,19.7,98952,13.1
1,1,米,1990,0.6,3.9,1475,1.5,1892,1.2,2041,1,2140,0.9,2186,0.7,2141,0.6,2050,0.3
1,1,食塩,42,0,10.5,11,0,38,0,45,0,23,0,36,0,94,0,45,0
1,1,学校給食,977,0.3,24.6,131,0.1,864,0.5,871,0.4,844,0.3,1469,0.5,1889,0.5,758,0.1
1,1,公営家賃,1998,0.6,-29.2,339,0.3,903,0.6,878,0.4,1883,0.8,1903,0.6,8063,2.1,-,-
1,1,電気代,12145,3.9,-5.5,7841,8,10692,6.6,11711,5.8,12336,5,12562,4.1,14227,3.7,15589,2.1
1,1,都市ガス,7616,2.5,-9.9,4529,4.6,6302,3.9,8169,4.1,7303,3,8009,2.6,8409,2.2,10554,1.4
1,1,上下水道料,5765,1.9,4.7,3716,3.8,4446,2.8,5457,2.7,6283,2.6,6772,2.2,6746,1.7,6904,0.9
1,1,医科診療代,3734,1.2,22.9,1239,1.3,2649,1.6,3611,1.8,2803,1.1,3187,1,2949,0.8,9668,1.3
1,1,歯科診療代,1304,0.4,28.6,481,0.5,935,0.6,828,0.4,1058,0.4,767,0.3,3441,0.9,1613,0.2
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2211,0.7,-1.1,-,-,-,-,530,0.3,-,-,294,0.1,3841,1,10795,1.4
1,1,鉄道運賃,2779,0.9,-7.4,278,0.3,897,0.6,982,0.5,1797,0.7,4260,1.4,4041,1,7147,0.9
1,1,鉄道通学定期代,69,0,-5.5,-,-,71,0,-,-,-,-,55,0,-,-,354,0
1,1,鉄道通勤定期代,1952,0.6,2,36,0,450,0.3,681,0.3,1615,0.7,2804,0.9,2898,0.7,5147,0.7
1,1,バス代,424,0.1,28.9,46,0,425,0.3,84,0,417,0.2,363,0.1,536,0.1,1089,0.1
1,1,バス通学定期代,8,0,-81.4,-,-,-,-,-,-,-,-,-,-,15,0,41,0
1,1,バス通勤定期代,36,0,-26.5,136,0.1,-,-,3,0,-,-,-,-,-,-,116,0
1,1,タクシー代,673,0.2,14.5,184,0.2,291,0.2,240,0.1,184,0.1,642,0.2,651,0.2,2510,0.3
1,1,航空運賃,1065,0.3,65.9,-,-,-,-,1017,0.5,727,0.3,-,-,155,0,5557,0.7
1,1,郵便料,245,0.1,14,69,0.1,218,0.1,163,0.1,182,0.1,316,0.1,257,0.1,507,0.1
1,1,固定電話通信料,1271,0.4,-30,1083,1.1,1245,0.8,1098,0.5,1582,0.6,973,0.3,1524,0.4,1390,0.2
1,1,携帯電話通信料,8467,2.8,-6.9,2512,2.6,4779,3,8423,4.2,10224,4.2,11137,3.7,10539,2.7,11578,1.5
1,1,ＮＨＫ放送受信料,1465,0.5,-11.3,527,0.5,1158,0.7,1219,0.6,1629,0.7,2657,0.9,1415,0.4,1622,0.2
1,1,ケーブルテレビ放送受信料,1082,0.4,-6.2,422,0.4,714,0.4,1088,0.5,1400,0.6,1569,0.5,980,0.3,1393,0.2
1,1,他の放送受信料,213,0.1,-11.3,35,0,222,0.1,114,0.1,292,0.1,210,0.1,251,0.1,364,0
1,1,国公立小学校,164,0.1,13.9,13,0,143,0.1,-,-,83,0,371,0.1,335,0.1,196,0
1,1,国公立中学校,147,0,5,-,-,259,0.2,-,-,-,-,103,0,133,0,532,0.1
1,1,国公立高校,54,0,-84.7,-,-,-,-,-,-,137,0.1,1,0,240,0.1,-,-
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,788,0.3,59.2,212,0.2,691,0.4,709,0.4,828,0.3,1014,0.3,620,0.2,1434,0.2
2,0,準公共料金等,27592,9,13,4687,4.8,6575,4.1,12158,6,22710,9.3,20922,6.9,26423,6.8,99450,13.2
2,1,牛乳,1340,0.4,16.3,795,0.8,1094,0.7,1479,0.7,1504,0.6,1642,0.5,1388,0.4,1468,0.2
2,1,灯油,583,0.2,-15.5,440,0.4,881,0.5,797,0.4,789,0.3,479,0.2,480,0.1,214,0
