項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,900,-,1244,-,1570,-,1321,-,1610,-,1303,-,1341,-,710,-
0,0,0,0,0,調査世帯数,354,-,32,-,43,-,54,-,46,-,58,-,47,-,47,-,27,-
0,0,0,0,0,世帯人員,3.28,-,3.09,-,3.49,-,3.76,-,3.72,-,3.18,-,3.1,-,2.69,-,2.89,-
0,0,0,0,0,有業人員,1.69,-,1.53,-,1.52,-,1.6,-,1.61,-,1.6,-,1.96,-,1.94,-,1.78,-
0,0,0,0,0,世帯主平均年齢,49.2,-,31,-,36.8,-,41.9,-,47.1,-,51.8,-,57,-,61.9,-,69.7,-
1,0,0,0,0,受取,1147831,-,901703,-,1022530,-,1172934,-,1363650,-,1070395,-,1172376,-,1389725,-,896298,-
1,1,0,0,0,実収入,527280,100,441065,100,555490,100,548941,100,663284,100,494095,100,587356,100,477883,100,344471,100
1,2,0,0,0,経常収入,510425,96.8,432893,98.1,541556,97.5,537113,97.8,651221,98.2,473400,95.8,569275,96.9,439607,92,342860,99.5
1,3,0,0,0,勤め先収入,500075,94.8,430485,97.6,524969,94.5,536578,97.7,625729,94.3,467967,94.7,563236,95.9,421055,88.1,336263,97.6
1,4,0,0,0,世帯主収入,409294,77.6,366557,83.1,410448,73.9,448550,81.7,516112,77.8,381690,77.3,458372,78,335650,70.2,287479,83.5
1,6,0,0,0,うち男,393465,74.6,349670,79.3,378943,68.2,448550,81.7,507958,76.6,363234,73.5,433235,73.8,320958,67.2,272086,79
1,5,0,0,0,定期収入,404876,76.8,350409,79.4,407589,73.4,447706,81.6,511363,77.1,377156,76.3,457088,77.8,331576,69.4,281783,81.8
1,5,0,0,0,臨時収入,3186,0.6,3541,0.8,2080,0.4,844,0.2,4749,0.7,4534,0.9,1283,0.2,4073,0.9,5697,1.7
1,5,0,0,0,賞与,1232,0.2,12607,2.9,779,0.1,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,79498,15.1,55263,12.5,114521,20.6,88028,16,109030,16.4,80908,16.4,78418,13.4,49179,10.3,31071,9
1,6,0,0,0,うち女,74893,14.2,48922,11.1,94593,17,88028,16,109030,16.4,71945,14.6,77566,13.2,49179,10.3,31071,9
1,4,0,0,0,他の世帯員収入,11284,2.1,8666,2,-,-,-,-,587,0.1,5369,1.1,26446,4.5,36226,7.6,17713,5.1
1,3,0,0,0,事業・内職収入,2960,0.6,-,-,2506,0.5,-,-,-,-,3288,0.7,4784,0.8,9654,2,2830,0.8
1,4,0,0,0,家賃収入,1554,0.3,-,-,-,-,-,-,-,-,2408,0.5,3605,0.6,3697,0.8,2830,0.8
1,4,0,0,0,他の事業収入,590,0.1,-,-,-,-,-,-,-,-,-,-,-,-,4401,0.9,-,-
1,4,0,0,0,内職収入,816,0.2,-,-,2506,0.5,-,-,-,-,880,0.2,1179,0.2,1556,0.3,-,-
1,3,0,0,0,他の経常収入,7391,1.4,2408,0.5,14080,2.5,535,0.1,25492,3.8,2144,0.4,1255,0.2,8899,1.9,3767,1.1
1,4,0,0,0,財産収入,305,0.1,-,-,-,-,204,0,-,-,-,-,1255,0.2,-,-,1536,0.4
1,4,0,0,0,社会保障給付,6176,1.2,2408,0.5,14080,2.5,235,0,23763,3.6,1552,0.3,-,-,4640,1,2231,0.6
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,6176,1.2,2408,0.5,14080,2.5,235,0,23763,3.6,1552,0.3,-,-,4640,1,2231,0.6
1,4,0,0,0,仕送り金,910,0.2,-,-,-,-,97,0,1729,0.3,592,0.1,-,-,4259,0.9,-,-
1,2,0,0,0,特別収入,16855,3.2,8171,1.9,13934,2.5,11828,2.2,12063,1.8,20695,4.2,18081,3.1,38276,8,1611,0.5
1,3,0,0,0,受贈金,337,0.1,-,-,421,0.1,1402,0.3,-,-,-,-,292,0,57,0,273,0.1
1,3,0,0,0,他の特別収入,16517,3.1,8171,1.9,13514,2.4,10426,1.9,12063,1.8,20695,4.2,17789,3,38219,8,1338,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),481200,-,330845,-,406816,-,531549,-,601116,-,516745,-,501904,-,424063,-,457077,-
1,2,0,0,0,預貯金引出,361794,-,248602,-,306711,-,385004,-,460043,-,394558,-,358834,-,325659,-,367111,-
1,2,0,0,0,保険金,2180,-,-,-,-,-,-,-,-,-,3251,-,396,-,422,-,21810,-
1,3,0,0,0,個人・企業年金保険金,1657,-,-,-,-,-,-,-,-,-,-,-,396,-,422,-,21810,-
1,3,0,0,0,他の保険金,523,-,-,-,-,-,-,-,-,-,3251,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,6122,-,-,-,-,-,38556,-,528,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,111018,-,82226,-,100105,-,107714,-,140545,-,118845,-,142674,-,97782,-,68156,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,86,-,17,-,-,-,274,-,-,-,92,-,-,-,200,-,-,-
1,1,0,0,0,繰入金,139351,-,129793,-,60224,-,92444,-,99251,-,59555,-,83115,-,487779,-,94749,-
2,0,0,0,0,支払,1147831,-,901703,-,1022530,-,1172934,-,1363650,-,1070395,-,1172376,-,1389725,-,896298,-
2,1,0,0,0,実支出,426642,-,305839,-,358115,-,451477,-,507859,-,485427,-,446986,-,405040,-,364073,-
2,2,0,0,0,生計支出,301232,-,219011,-,245620,-,307575,-,343021,-,342802,-,312154,-,306441,-,287042,-
2,3,0,0,0,消費支出,301232,100,219011,100,245620,100,307575,100,343021,100,342802,100,312154,100,306441,100,287042,100
