項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,697,-,-,95,-,99,-,100,-,104,-,103,-,97,-,99,-
0,0,0,0,0,世帯人員,2.95,-,-,2.51,-,2.7,-,3.01,-,2.93,-,3.21,-,2.99,-,3.29,-
0,0,0,0,0,有業人員,1.32,-,-,1.05,-,1.18,-,1.29,-,1.36,-,1.5,-,1.46,-,1.4,-
0,0,0,0,0,世帯主平均年齢,59.9,-,-,64.8,-,62.3,-,60.2,-,60.5,-,57,-,57.5,-,56.8,-
2,2,0,0,0,生計支出,319486,-,0.4,101070,-,177655,-,223164,-,271131,-,338203,-,414867,-,705866,-
2,3,0,0,0,消費支出,319486,100,0.4,101070,100,177655,100,223164,100,271131,100,338203,100,414867,100,705866,100
2,4,1,0,0,食料,83890,26.3,3.4,45196,44.7,61704,34.7,72759,32.6,80149,29.6,98934,29.3,103938,25.1,124216,17.6
2,5,1,1,0,穀類,5994,1.9,-1.3,3843,3.8,5004,2.8,5478,2.5,6127,2.3,7146,2.1,6831,1.6,7519,1.1
2,6,1,1,1,米類,1461,0.5,-9.1,971,1,1335,0.8,1434,0.6,1237,0.5,2000,0.6,1627,0.4,1623,0.2
2,6,1,1,2,パン,2884,0.9,4.2,1765,1.7,2261,1.3,2565,1.1,3099,1.1,3141,0.9,3542,0.9,3809,0.5
2,6,1,1,3,麺類,1245,0.4,-0.7,884,0.9,1047,0.6,1143,0.5,1291,0.5,1626,0.5,1233,0.3,1486,0.2
2,6,1,1,4,他の穀類,404,0.1,-8.8,223,0.2,361,0.2,335,0.2,500,0.2,379,0.1,428,0.1,602,0.1
2,5,1,2,0,魚介類,5599,1.8,-7.6,3700,3.7,4965,2.8,5811,2.6,5734,2.1,6679,2,5807,1.4,6487,0.9
2,6,1,2,1,生鮮魚介,3306,1,-10.8,2183,2.2,3038,1.7,3447,1.5,3511,1.3,3961,1.2,3317,0.8,3678,0.5
2,6,1,2,2,塩干魚介,1012,0.3,1.2,657,0.7,940,0.5,1199,0.5,1009,0.4,1097,0.3,1069,0.3,1110,0.2
2,6,1,2,3,魚肉練製品,520,0.2,-3.2,403,0.4,421,0.2,457,0.2,505,0.2,691,0.2,603,0.1,560,0.1
2,6,1,2,4,他の魚介加工品,762,0.2,-6.6,456,0.5,566,0.3,708,0.3,709,0.3,931,0.3,817,0.2,1139,0.2
2,5,1,3,0,肉類,7685,2.4,0.7,4237,4.2,6377,3.6,7443,3.3,7706,2.8,8646,2.6,7793,1.9,11546,1.6
2,6,1,3,1,生鮮肉,6423,2,0.8,3395,3.4,5395,3,6165,2.8,6521,2.4,7180,2.1,6295,1.5,9962,1.4
2,6,1,3,2,加工肉,1262,0.4,-0.2,841,0.8,982,0.6,1278,0.6,1185,0.4,1466,0.4,1497,0.4,1584,0.2
2,5,1,4,0,乳卵類,4124,1.3,4.6,2346,2.3,3580,2,3786,1.7,4309,1.6,4545,1.3,4882,1.2,5407,0.8
2,6,1,4,1,牛乳,1304,0.4,14.9,673,0.7,1272,0.7,1155,0.5,1342,0.5,1565,0.5,1545,0.4,1576,0.2
2,6,1,4,2,乳製品,2069,0.6,-1.2,1097,1.1,1642,0.9,1912,0.9,2278,0.8,2198,0.6,2542,0.6,2803,0.4
2,6,1,4,3,卵,751,0.2,5,575,0.6,666,0.4,718,0.3,689,0.3,782,0.2,795,0.2,1028,0.1
2,5,1,5,0,野菜・海藻,9256,2.9,0.8,6584,6.5,8242,4.6,8683,3.9,8889,3.3,10554,3.1,10118,2.4,11700,1.7
2,6,1,5,1,生鮮野菜,6422,2,3.1,4561,4.5,5669,3.2,6015,2.7,6021,2.2,7381,2.2,7050,1.7,8246,1.2
2,6,1,5,2,乾物・海藻,634,0.2,-10.6,418,0.4,541,0.3,604,0.3,585,0.2,675,0.2,818,0.2,793,0.1
2,6,1,5,3,大豆加工品,1082,0.3,0.4,746,0.7,980,0.6,1026,0.5,1098,0.4,1239,0.4,1170,0.3,1312,0.2
2,6,1,5,4,他の野菜・海藻加工品,1118,0.3,-4.4,859,0.8,1052,0.6,1038,0.5,1185,0.4,1259,0.4,1080,0.3,1349,0.2
2,5,1,6,0,果物,3369,1.1,-2,2056,2,2901,1.6,3312,1.5,2928,1.1,3071,0.9,4455,1.1,4845,0.7
2,6,1,6,1,生鮮果物,2944,0.9,-4.6,1815,1.8,2581,1.5,2874,1.3,2634,1,2742,0.8,3735,0.9,4217,0.6
2,6,1,6,2,果物加工品,425,0.1,20.7,241,0.2,320,0.2,438,0.2,294,0.1,329,0.1,720,0.2,629,0.1
2,5,1,7,0,油脂・調味料,3600,1.1,0.8,2252,2.2,2989,1.7,3181,1.4,3417,1.3,4114,1.2,4952,1.2,4297,0.6
2,6,1,7,1,油脂,360,0.1,8.4,269,0.3,361,0.2,308,0.1,306,0.1,439,0.1,440,0.1,395,0.1
2,6,1,7,2,調味料,3240,1,0,1983,2,2628,1.5,2873,1.3,3110,1.1,3675,1.1,4512,1.1,3901,0.6
2,5,1,8,0,菓子類,6079,1.9,3.7,3495,3.5,4632,2.6,4719,2.1,5818,2.1,7102,2.1,7695,1.9,9067,1.3
2,5,1,9,0,調理食品,11539,3.6,4.4,8192,8.1,8662,4.9,10291,4.6,10614,3.9,14284,4.2,13931,3.4,14785,2.1
2,6,1,9,1,主食的調理食品,5074,1.6,7.1,3611,3.6,3518,2,4357,2,5050,1.9,6154,1.8,6182,1.5,6641,0.9
2,6,1,9,2,他の調理食品,6464,2,2.3,4582,4.5,5144,2.9,5933,2.7,5564,2.1,8130,2.4,7749,1.9,8144,1.2
2,5,1,10,0,飲料,4394,1.4,2,2229,2.2,2909,1.6,3585,1.6,3982,1.5,5533,1.6,6247,1.5,6266,0.9
