区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,697,-,-,95,-,99,-,100,-,104,-,103,-,97,-,99,-
0,0,世帯人員,2.95,-,-,2.51,-,2.7,-,3.01,-,2.93,-,3.21,-,2.99,-,3.29,-
0,0,有業人員,1.32,-,-,1.05,-,1.18,-,1.29,-,1.36,-,1.5,-,1.46,-,1.4,-
0,0,世帯主平均年齢,59.9,-,-,64.8,-,62.3,-,60.2,-,60.5,-,57,-,57.5,-,56.8,-
0,0,消費支出,289300,100,0.9,95349,100,163889,100,202771,100,247830,100,307092,100,380256,100,624125,100
1,0,商品,156219,54,3.1,72199,75.7,107533,65.6,117915,58.2,145207,58.6,166271,54.1,200910,52.8,282152,45.2
1,1,耐久財,16666,5.8,24.4,1277,1.3,2986,1.8,3973,2,7414,3,10356,3.4,25167,6.6,64875,10.4
1,2,半耐久財,26721,9.2,-1.4,5839,6.1,12289,7.5,12814,6.3,26869,10.8,26376,8.6,36408,9.6,65982,10.6
1,3,非耐久財,112833,39,1.7,65084,68.3,92258,56.3,101128,49.9,110924,44.8,129539,42.2,139335,36.6,151295,24.2
1,0,サービス,133081,46,-1.6,23150,24.3,56355,34.4,84856,41.8,102622,41.4,140820,45.9,179346,47.2,341973,54.8
2,0,食料,88955,30.7,3,46726,49,63701,38.9,77180,38.1,84231,34,104697,34.1,111190,29.2,134574,21.6
2,3,非耐久財,66994,23.2,1.2,41330,43.3,52714,32.2,61135,30.1,64431,26,78633,25.6,80036,21,90504,14.5
2,4,サービス,21962,7.6,9,5395,5.7,10987,6.7,16045,7.9,19800,8,26063,8.5,31154,8.2,44070,7.1
2,0,住居,19462,6.7,-4.3,2982,3.1,6841,4.2,15447,7.6,15358,6.2,23309,7.6,37169,9.8,35056,5.6
2,1,耐久財,1549,0.5,-32.7,-,-,-,-,1194,0.6,-,-,1765,0.6,4404,1.2,3479,0.6
2,2,半耐久財,410,0.1,171.5,120,0.1,116,0.1,147,0.1,59,0,195,0.1,1162,0.3,1067,0.2
2,4,サービス,17502,6,-2.1,2861,3,6725,4.1,14106,7,15299,6.2,21349,7,31603,8.3,30510,4.9
2,0,光熱・水道（非耐久財）,23457,8.1,-6.4,14113,14.8,23390,14.3,22064,10.9,23591,9.5,25652,8.4,28863,7.6,26524,4.2
2,0,家具・家事用品,12084,4.2,12.6,3795,4,6268,3.8,5651,2.8,8129,3.3,11269,3.7,16727,4.4,32509,5.2
2,1,耐久財,5078,1.8,25.8,342,0.4,1639,1,208,0.1,1805,0.7,3906,1.3,7611,2,19853,3.2
2,2,半耐久財,3564,1.2,-6.3,1704,1.8,2122,1.3,2301,1.1,3544,1.4,3517,1.1,4510,1.2,7209,1.2
2,3,非耐久財,2713,0.9,13.8,1690,1.8,2244,1.4,2211,1.1,2335,0.9,2884,0.9,3547,0.9,4071,0.7
2,4,サービス,729,0.3,42.9,59,0.1,263,0.2,931,0.5,445,0.2,963,0.3,1059,0.3,1377,0.2
2,0,被服及び履物,15525,5.4,1.2,3032,3.2,7072,4.3,7184,3.5,17150,6.9,14378,4.7,21043,5.5,38533,6.2
2,2,半耐久財,14757,5.1,0.1,2924,3.1,6746,4.1,6934,3.4,16718,6.7,13487,4.4,19727,5.2,36490,5.8
2,4,サービス,768,0.3,28.9,107,0.1,326,0.2,250,0.1,432,0.2,891,0.3,1317,0.3,2043,0.3
2,0,保健医療,17506,6.1,25.1,4756,5,7560,4.6,10935,5.4,16720,6.7,19243,6.3,22282,5.9,40774,6.5
2,1,耐久財,1255,0.4,32.7,389,0.4,30,0,670,0.3,2057,0.8,1342,0.4,581,0.2,3680,0.6
2,2,半耐久財,239,0.1,-16.1,174,0.2,63,0,57,0,363,0.1,692,0.2,58,0,269,0
2,3,非耐久財,6149,2.1,17.9,2833,3,4085,2.5,4174,2.1,5322,2.1,9188,3,8341,2.2,9095,1.5
2,4,サービス,9862,3.4,30.7,1361,1.4,3382,2.1,6033,3,8979,3.6,8021,2.6,13302,3.5,27730,4.4
2,0,交通・通信,34115,11.8,-3,7577,7.9,17096,10.4,22226,11,24920,10.1,37118,12.1,46565,12.2,82752,13.3
2,1,耐久財,4251,1.5,22.1,500,0.5,53,0,730,0.4,425,0.2,2352,0.8,3158,0.8,22282,3.6
2,2,半耐久財,903,0.3,-28.4,94,0.1,26,0,177,0.1,390,0.2,655,0.2,1535,0.4,3414,0.5
2,3,非耐久財,1772,0.6,-1.5,484,0.5,1459,0.9,1481,0.7,1636,0.7,1906,0.6,2494,0.7,2932,0.5
2,4,サービス,27189,9.4,-5.1,6498,6.8,15558,9.5,19837,9.8,22469,9.1,32205,10.5,39377,10.4,54124,8.7
2,0,教育,15278,5.3,-10,494,0.5,2026,1.2,3315,1.6,4417,1.8,9159,3,12591,3.3,74120,11.9
2,3,非耐久財,49,0,-61.1,100,0.1,1,0,40,0,11,0,64,0,69,0,55,0
2,4,サービス,15230,5.3,-9.6,394,0.4,2024,1.2,3275,1.6,4407,1.8,9095,3,12522,3.3,74065,11.9
2,0,教養娯楽,35307,12.2,-4.3,6267,6.6,17319,10.6,21635,10.7,23185,9.4,37377,12.2,45517,12,95132,15.2
2,1,耐久財,3944,1.4,80.4,8,0,968,0.6,852,0.4,2291,0.9,762,0.2,8473,2.2,14133,2.3
2,2,半耐久財,3595,1.2,-12.8,524,0.5,1835,1.1,2568,1.3,2775,1.1,4921,1.6,4904,1.3,7603,1.2
2,3,非耐久財,5884,2,7.2,2321,2.4,5186,3.2,5123,2.5,5563,2.2,5701,1.9,7430,2,9817,1.6
2,4,サービス,21884,7.6,-12.8,3414,3.6,9330,5.7,13092,6.5,12555,5.1,25993,8.5,24711,6.5,63578,10.2
2,0,諸雑費,27611,9.5,6.8,5608,5.9,12614,7.7,17133,8.4,30129,12.2,24890,8.1,38308,10.1,64151,10.3
2,1,耐久財,588,0.2,31.5,37,0,295,0.2,318,0.2,835,0.3,230,0.1,940,0.2,1448,0.2
2,2,半耐久財,3252,1.1,18.7,298,0.3,1382,0.8,629,0.3,3021,1.2,2909,0.9,4511,1.2,9930,1.6
2,3,非耐久財,5816,2,23.9,2213,2.3,3178,1.9,4901,2.4,8035,3.2,5511,1.8,8554,2.2,8297,1.3
2,4,サービス,17956,6.2,0,3061,3.2,7759,4.7,11286,5.6,18237,7.4,16240,5.3,24303,6.4,44476,7.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 1月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
注1)財・サービス別結果は、品目別分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注2)消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等、消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
