項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7327,-,1666,-,441,-,567,-
0,0,0,0,0,調査世帯数,370,-,279,-,56,-,17,-,18,-
0,0,0,0,0,世帯人員,3.28,-,3.37,-,2.92,-,3.42,-,2.97,-
0,0,0,0,0,有業人員,1.72,-,1.72,-,1.77,-,2.08,-,1.26,-
0,0,0,0,0,世帯主平均年齢,49.7,-,51.1,-,45.7,-,50.7,-,42.2,-
1,0,0,0,0,受取,1358217,-,1187278,-,2355797,-,910454,-,984092,-
1,1,0,0,0,実収入,570442,100,583005,100,541935,100,474821,100,566198,100
1,2,0,0,0,経常収入,565677,99.2,577437,99,539310,99.5,471172,99.2,564669,99.7
1,3,0,0,0,勤め先収入,505673,88.6,511636,87.8,498516,92,394504,83.1,536093,94.7
1,4,0,0,0,世帯主収入,426290,74.7,437266,75,384100,70.9,327693,69,485103,85.7
1,6,0,0,0,うち男,407292,71.4,424850,72.9,339951,62.7,269918,56.8,485103,85.7
1,5,0,0,0,定期収入,415708,72.9,424180,72.8,382174,70.5,316633,66.7,481813,85.1
1,5,0,0,0,臨時収入,7349,1.3,8673,1.5,1926,0.4,11060,2.3,3290,0.6
1,5,0,0,0,賞与,3233,0.6,4413,0.8,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,73646,12.9,68745,11.8,109707,20.2,66811,14.1,36323,6.4
1,6,0,0,0,うち女,69756,12.2,66809,11.5,94868,17.5,66811,14.1,36323,6.4
1,4,0,0,0,他の世帯員収入,5737,1,5625,1,4709,0.9,-,-,14667,2.6
1,3,0,0,0,事業・内職収入,10791,1.9,13774,2.4,4198,0.8,-,-,-,-
1,4,0,0,0,家賃収入,4681,0.8,5498,0.9,3917,0.7,-,-,-,-
1,4,0,0,0,他の事業収入,962,0.2,1249,0.2,281,0.1,-,-,-,-
1,4,0,0,0,内職収入,5148,0.9,7027,1.2,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,49214,8.6,52027,8.9,36596,6.8,76668,16.1,28577,5
1,4,0,0,0,財産収入,2396,0.4,3267,0.6,11,0,0,0,7,0
1,4,0,0,0,社会保障給付,46544,8.2,48386,8.3,36584,6.8,76668,16.1,28570,5
1,5,0,0,0,公的年金給付,27835,4.9,30173,5.2,22739,4.2,44016,9.3,-,-
