項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,371,-,-,55,-,51,-,60,-,53,-,55,-,51,-,46,-
0,0,世帯人員,3.29,-,-,3.08,-,3.33,-,3.08,-,3.34,-,3.36,-,3.28,-,3.57,-
0,0,有業人員,1.7,-,-,1.68,-,1.83,-,1.61,-,1.57,-,1.68,-,1.6,-,1.91,-
0,0,世帯主平均年齢,49.6,-,-,53.1,-,52.2,-,49.8,-,48.8,-,46.8,-,46.9,-,49.6,-
0,0,消費支出,329344,-,-11,237954,-,239410,-,306427,-,347085,-,285796,-,376110,-,510455,-
0,0,公共的料金,131238,39.8,0.1,81759,34.4,95238,39.8,92521,30.2,161921,46.7,114155,39.9,160843,42.8,211794,41.5
1,0,公共料金等,61025,18.5,-13,49215,20.7,47286,19.8,57328,18.7,55049,15.9,56288,19.7,65430,17.4,96135,18.8
1,1,米,2236,0.7,2.8,1742,0.7,2028,0.8,2256,0.7,2277,0.7,3035,1.1,1791,0.5,2530,0.5
1,1,食塩,34,0,-12.8,31,0,58,0,21,0,37,0,49,0,31,0,14,0
1,1,学校給食,81,0,-75.7,71,0,-,-,-,-,66,0,147,0.1,169,0,116,0
1,1,公営家賃,4318,1.3,50.2,1549,0.7,3159,1.3,9733,3.2,4005,1.2,1461,0.5,9480,2.5,661,0.1
1,1,電気代,10619,3.2,2.6,10134,4.3,10238,4.3,9700,3.2,11040,3.2,10364,3.6,9874,2.6,13002,2.5
1,1,都市ガス,6949,2.1,-6.3,6503,2.7,5739,2.4,6765,2.2,7645,2.2,6962,2.4,7982,2.1,7030,1.4
1,1,上下水道料,5940,1.8,4.7,4603,1.9,6070,2.5,5721,1.9,5562,1.6,6359,2.2,6746,1.8,6496,1.3
1,1,医科診療代,2717,0.8,-6.1,6790,2.9,2157,0.9,2417,0.8,1366,0.4,1198,0.4,2502,0.7,2582,0.5
1,1,歯科診療代,5703,1.7,100.2,1114,0.5,365,0.2,937,0.3,284,0.1,370,0.1,978,0.3,35720,7
1,1,出産入院料,209,0.1,...,-,-,-,-,-,-,-,-,1472,0.5,-,-,-,-
1,1,他の入院料,17,0,...,-,-,117,0,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,730,0.2,-86.1,291,0.1,145,0.1,508,0.2,1050,0.3,1097,0.4,550,0.1,1474,0.3
