項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,701,-,-,105,-,103,-,99,-,102,-,102,-,98,-,92,-
0,0,世帯人員,2.97,-,-,2.6,-,2.54,-,2.82,-,3.11,-,3.31,-,3.17,-,3.25,-
0,0,有業人員,1.31,-,-,0.98,-,1.09,-,1.26,-,1.35,-,1.36,-,1.47,-,1.64,-
0,0,世帯主平均年齢,59.5,-,-,64.5,-,63.6,-,62.1,-,57.1,-,56.8,-,56.3,-,55.8,-
0,0,消費支出,312318,-,-4.4,105921,-,172674,-,215758,-,260970,-,321698,-,404523,-,701740,-
0,0,公共的料金,79798,25.6,-2.3,29321,27.7,47574,27.6,61983,28.7,67768,26,86822,27,96658,23.9,167772,23.9
1,0,公共料金等,59260,19,5.7,23075,21.8,39335,22.8,47600,22.1,51251,19.6,65609,20.4,64581,16,122892,17.5
1,1,米,1952,0.6,9.4,1354,1.3,1390,0.8,2034,0.9,2294,0.9,2258,0.7,2219,0.5,2111,0.3
1,1,食塩,44,0,15.8,12,0,29,0,41,0,51,0,56,0,39,0,79,0
1,1,学校給食,614,0.2,25.3,25,0,285,0.2,635,0.3,174,0.1,810,0.3,1316,0.3,1048,0.1
1,1,公営家賃,2451,0.8,17.4,-,-,1321,0.8,4304,2,4049,1.6,3560,1.1,3908,1,-,-
1,1,電気代,8883,2.8,-5.1,5416,5.1,7945,4.6,9477,4.4,9735,3.7,9638,3,9213,2.3,10724,1.5
1,1,都市ガス,3842,1.2,10.7,2514,2.4,3372,2,3737,1.7,3858,1.5,4415,1.4,3791,0.9,5195,0.7
1,1,上下水道料,6372,2,20.7,3212,3,5465,3.2,6363,2.9,6023,2.3,6419,2,7339,1.8,9747,1.4
1,1,医科診療代,3393,1.1,-18.5,1095,1,2983,1.7,2434,1.1,3670,1.4,4054,1.3,3223,0.8,6272,0.9
1,1,歯科診療代,2531,0.8,81.8,347,0.3,660,0.4,1223,0.6,1393,0.5,2065,0.6,3772,0.9,8218,1.2
1,1,出産入院料,2404,0.8,...,-,-,-,-,-,-,-,-,-,-,-,-,16735,2.4
1,1,他の入院料,4406,1.4,87.3,-,-,1455,0.8,99,0,1540,0.6,4407,1.4,1576,0.4,21676,3.1
1,1,鉄道運賃,1226,0.4,-76.5,101,0.1,735,0.4,420,0.2,1005,0.4,1315,0.4,1512,0.4,3478,0.5
1,1,鉄道通学定期代,160,0.1,-33.3,-,-,8,0,-,-,73,0,119,0,438,0.1,479,0.1
